time_s,command_frequency_Hz,command_electrical_angle_rad,mechanical_angle_raw_rad,rotor_angle_unwrapped_rad,phase_error_rad,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.226,166.666667,236.66664704376439,-0.027189211927650024,-0.027189211927650024,-2.067205417132238,-6.671448105987314,11.412930510295942,-4.741482404308628,0.04200956532765388,0.8960782031559212,-0.8983329463345985,-2.247381704839524,-6.321152947465803,-1.0,0.0,1.0,0.0,-48.0,48.0
0.2265,166.666667,237.19024582040987,-0.028625787266602067,-0.028625787266602067,-1.5421700651478099,-8.960221581901397,7.744102482371615,1.2161190995297813,0.06567916880860028,1.3302688482883573,-1.3337858094431905,-3.336552013831345,-2.425017189399245,-1.0,0.0,1.0,0.0,-48.0,48.0
0.227,166.666667,237.71384459705538,-0.030367751748712285,-0.030367751748712285,-1.0168293240201884,-11.09966385997756,4.277291385251168,6.822372474726394,0.07265027108805865,1.3865507943538962,-1.3904294616904633,-3.477982546818746,1.2541004588955975,0.0,-1.0,1.0,48.0,-48.0,0.0
0.2275,166.666667,238.23744337370087,-0.03195815775427173,-0.03195815775427173,-0.49164014136914114,-7.651854931774931,-1.6626716821318632,9.314526613906795,0.06038271474479626,1.094691697006105,-1.0979061536221484,-2.7460814590232974,4.555082918343346,0.0,-1.0,1.0,48.0,-48.0,0.0
0.228,166.666667,238.76104215034636,-0.032982185033417565,-0.032982185033417565,0.03298266255547368,-4.429072041859557,-7.134472269291303,11.56354431115086,0.027792636450653583,0.4881030242107739,-0.4895796992909785,-1.2244815503147708,7.567880156357717,1.0,-1.0,0.0,48.0,0.0,-48.0
0.2285,166.666667,239.28464092699187,-0.03313382862589134,-0.03313382862589134,0.556733082793476,1.3082871703085637,-9.405748820767567,8.097461650459003,-0.013509088397740352,-0.23615689338607293,0.2368744473656095,0.5924397650878547,6.957062389885901,1.0,-1.0,0.0,48.0,0.0,-48.0
0.229,166.666667,239.80823970363735,-0.032416369918606365,-0.032416369918606365,1.079614400731662,6.671381636756709,-11.411305083055396,4.739923446298687,-0.050183607823278804,-0.8968381665231946,0.8995073868774928,2.2498017995101707,6.295175017145441,1.0,0.0,-1.0,0.0,48.0,-48.0
0.2295,166.666667,240.33183848028287,-0.030980086638885587,-0.030980086638885587,1.601776894097474,8.961031832285457,-7.743062255438229,-1.2179695768472285,-0.07104109328198999,-1.3288654636586836,1.3326540855052709,3.3333752210496423,2.4088960440450014,1.0,0.0,-1.0,0.0,48.0,-48.0
0.23,166.666667,240.85543725692835,-0.029240277517338695,-0.029240277517338695,2.123635861621414,11.100576477052707,-4.276691113561597,-6.82388536349111,-0.06985063860151884,-1.3848513006638024,1.388587779559096,3.4735483263087543,-1.246093194295528,0.0,1.0,-1.0,-48.0,48.0,0.0
0.2305,166.666667,241.37903603357384,-0.027651176716006285,-0.027651176716006285,2.6456455374655596,7.652002761240787,1.6634087851202768,-9.315411546361064,-0.05220414193059665,-1.0948281709283565,1.0976280235606826,2.7459066719741223,-4.5323717398085215,0.0,1.0,-1.0,-48.0,48.0,0.0
0.231,166.666667,241.90263481021935,-0.02662580880369081,-0.02662580880369081,-3.1149663609808327,4.428339819206239,7.135779968989486,-11.564119788195725,-0.02251122398939359,-0.490386417704199,0.49159570436090017,1.2298680037241896,-7.548654417033957,-1.0,1.0,0.0,-48.0,0.0,48.0
0.2315,166.666667,242.42623358686484,-0.026470802956070284,-0.026470802956070284,-2.59152259018295,-1.309110033327137,9.40749709879889,-8.098387065471753,0.01065413124003341,0.23345655877100235,-0.2340290273592733,-0.5854949551725211,-6.964282239017505,-1.0,1.0,0.0,-48.0,0.0,48.0
0.232,166.666667,242.94983236351035,-0.027185719214927764,-0.027185719214927764,-2.0672088972785785,-6.67144949034102,11.412931350998896,-4.741481860657876,0.04200395125637756,0.8960741781562083,-0.8983286324149465,-2.2473712622120607,-6.321169535210727,-1.0,0.0,1.0,0.0,-48.0,48.0
0.2325,166.666667,243.47343114015584,-0.028622290500835066,-0.028622290500835066,-1.5421735493471995,-8.960222048220007,7.744103403184576,1.216118645035431,0.06567100047616421,1.3302668547958791,-1.3337833989630807,-3.336546500433951,-2.425039923766426,-1.0,0.0,1.0,0.0,-48.0,48.0
0.233,166.666667,243.99702991680132,-0.030364253764381854,-0.030364253764381854,-1.016832809438159,-11.099663174773035,4.27729184818205,6.822371326590985,0.07264187762504007,1.3865513510617575,-1.3904295942013534,-3.477983412862395,1.2540722770647044,0.0,-1.0,1.0,48.0,-48.0,0.0
0.2335,166.666667,244.52062869344684,-0.031954661780023645,-0.031954661780023645,-0.4916436247770147,-7.651853408281259,-1.6626719667652128,9.314525375046472,0.060376221363219226,1.0946945762879268,-1.0979087081027248,-2.7460882670572277,4.555063524557783,0.0,-1.0,1.0,48.0,-48.0,0.0
0.234,166.666667,245.04422747009232,-0.032978693496552774,-0.032978693496552774,0.03297918358499641,-4.429070001028148,-7.134473346951754,11.563543347979902,0.027789916719769416,0.4881073177957532,-0.48958385826303574,-1.2244921378488143,7.5678691735140635,1.0,-1.0,0.0,48.0,0.0,-48.0
0.2345,166.666667,245.5678262467378,-0.03313034275532531,-0.03313034275532531,0.5567296094892644,1.3082891286246277,-9.405750623628034,8.097461495003406,-0.013507397175935326,-0.23615236058515882,0.2368698295543822,0.5924283051905053,6.957066230626964,1.0,-1.0,0.0,48.0,0.0,-48.0
0.235,166.666667,246.0914250233833,-0.032412889245229996,-0.032412889245229996,1.0796109326246441,6.671382965922085,-11.411307120777712,4.739924154855627,-0.05017799254764857,-0.8968348110353523,0.8995037502280849,2.2497930445517547,6.295192550252379,1.0,0.0,-1.0,0.0,48.0,-48.0
0.2355,166.666667,246.61502380002878,-0.030976609120346797,-0.030976609120346797,1.6017734291452659,8.961032251876388,-7.743064174570844,-1.217968077305543,-0.0710329990445796,-1.3288642221464286,1.3326524360300012,3.333371603156002,2.408919492550551,1.0,0.0,-1.0,0.0,48.0,-48.0
0.236,166.666667,247.1386225766743,-0.029236800229897195,-0.029236800229897195,2.1236323969003315,11.100575759452614,-4.2766923802947865,-6.823883379157827,-0.06984235065770492,-1.3848526723467152,1.388588729932664,3.4735512370522263,-1.2460645294481214,0.0,1.0,-1.0,-48.0,48.0,0.0
0.2365,166.666667,247.66222135331978,-0.027647696368330935,-0.027647696368330935,2.645642069684226,7.652001217618357,1.6634084567414003,-9.315409674359758,-0.052197713352767836,-1.09483191171501,1.0976314351731906,2.745915631571218,-4.532351968061665,0.0,1.0,-1.0,-48.0,48.0,0.0
