time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,phase_a_power_W,phase_b_power_W,phase_c_power_W,electrical_conversion_power_W,speed_rad_s,electromagnetic_torque_Nm,mechanical_power_W,power_residual_W
0.0,0.0,0.0,0.0,0.0,-119.76664369760206,119.76664369760206,0.0,-0.0,0.0,0.0,300.0,0.0,0.0,0.0
0.0005,0.0,-5.154873037872936,5.154873037872936,32.53570507602018,-120.19119570168141,119.37014864397038,0.0,619.570354112307,615.3379607716876,1234.9083148839945,299.7704924441345,4.119512580492335,1234.9083148839948,-2.2737367544323206e-13
0.001,0.0,-5.6514509823298855,5.6514509823298855,70.38593180238739,-120.05894895909435,121.21435113827697,0.0,678.5072650323674,685.036963812895,1363.5442288452623,300.0310788290667,4.5446766187248855,1363.5442288452625,-2.2737367544323206e-13
0.0015,0.0,-5.270683953558789,5.270683953558789,103.76867688743052,-120.01941488450068,119.77475803530967,0.0,632.5844041472526,631.2948952180933,1263.879299365346,300.3002184404534,4.20871921415522,1263.879299365346,0.0
0.002,4.773440183626837,-4.773440183626837,0.0,119.95061496348409,-120.06057815618887,103.30945991245098,572.5770855174455,573.1019882402225,0.0,1145.679073757668,300.4021248025153,3.813818142966994,1145.679073757668,0.0
0.0025,5.17414504514307,-5.17414504514307,0.0,121.42866810214572,-120.3155464127048,69.75589692683161,628.2895413990396,622.5300883249777,0.0,1250.8196297240174,300.6571351127953,4.160285866007326,1250.8196297240172,2.2737367544323206e-13
0.003,5.618720293890808,-5.618720293890808,0.0,119.81038550324978,-120.64983937314207,31.835098489714575,673.1810444459907,677.8977009405396,0.0,1351.0787453865303,300.91693602340365,4.489872731129532,1351.07874538653,2.2737367544323206e-13
0.0035,4.9318979769498945,-4.9318979769498945,0.0,120.26124454285865,-120.21477160967055,-0.8480205543379636,593.1161886664011,592.8869889012278,-0.0,1186.0031775676289,301.1807068115813,3.937845787411585,1186.003177567629,-2.2737367544323206e-13
0.004,4.387499889393573,-4.387499889393573,0.0,120.85113898482547,-120.05023089158774,-33.871455261268316,530.2343589290091,526.7203747585141,-0.0,1056.9547336875232,301.41505371021276,3.5066421556492773,1056.9547336875232,0.0
0.0045000000000000005,4.782466561491403,-4.782466561491403,0.0,120.69996904664833,-121.9422195027953,-72.2178684096649,577.2435659386431,583.1845872061633,-0.0,1160.4281531448064,301.6608005725847,3.846797962951065,1160.4281531448064,0.0
0.005,5.110840219676653,-5.110840219676653,0.0,120.66419387565732,-120.08816077047354,-105.43243027547308,616.6954151345708,613.7514019727322,-0.0,1230.446817107303,301.9155940394438,4.075466260767408,1230.4468171073029,2.2737367544323206e-13
0.0055,5.405860548086444,0.0,-5.405860548086444,120.73638172412518,-102.58376549608826,-120.94742892757618,652.6840426811535,-0.0,653.8249344320733,1306.5089771132268,302.08966259524203,4.324904619009643,1306.5089771132268,0.0
0.006,5.688838915220296,0.0,-5.688838915220296,121.0106450334616,-68.04516995146183,-122.00462212885549,688.410066622266,-0.0,694.0646422033803,1382.4747088256463,302.35208070176554,4.572400181989465,1382.4747088256463,0.0
0.006500000000000001,5.680025433222333,0.0,-5.680025433222333,121.32609280525223,-29.889087848066435,-120.45158533244607,689.1352928473258,-0.0,684.1680681602438,1373.3033610075695,302.61631712637995,4.538100833584743,1373.3033610075697,-2.2737367544323206e-13
0.007,4.223573560441391,0.0,-4.223573560441391,120.82780482453944,2.8985051801296575,-120.98583952255257,510.32512182309756,0.0,510.9925929952581,1021.3177148183556,302.85597596204184,3.372288466734305,1021.3177148183556,0.0
0.0075,4.595989111250475,0.0,-4.595989111250475,120.78587060868898,36.64855568729555,-121.52298527132493,555.1305461104433,0.0,558.5183170736613,1113.6488631841046,303.09595907634883,3.6742451683546866,1113.6488631841046,0.0
0.008,4.872009713139644,0.0,-4.872009713139644,122.75155104347026,75.56154518045277,-121.35258912384887,598.0467489867439,0.0,591.2309929260359,1189.2777419127797,303.34579348104336,3.9205348070438957,1189.2777419127797,0.0
0.0085,5.108052068914828,0.0,-5.108052068914828,120.03774738017862,108.03978778122215,-121.33656275531763,613.1590638531969,0.0,619.7934804173141,1232.952544270511,303.6005879407221,4.0611006475100915,1232.952544270511,0.0
0.009000000000000001,0.0,5.511866706041122,-5.511866706041122,100.66470918850247,122.10686422416603,-121.4021708262528,0.0,673.0367594962645,669.1525834183396,1342.1893429146041,303.7468916536986,4.41877556542976,1342.189342914604,2.2737367544323206e-13
0.0095,0.0,5.683940813338539,-5.683940813338539,64.75863524865663,122.47383172401518,-121.70346592569771,0.0,696.1340107020862,691.7552970998295,1387.8893078019157,304.0075709017438,4.565311658802359,1387.8893078019157,0.0
0.01,0.0,5.932079956440179,-5.932079956440179,26.57849031024767,121.07145989676226,-121.97158077922074,0.0,718.2055805505344,723.5451695957396,1441.750750146274,304.2677574269629,4.738427634720235,1441.750750146274,0.0
0.0105,0.0,4.020854025953472,-4.020854025953472,-6.204508146403776,121.73664338315295,-121.40496693740067,-0.0,489.4852726532127,488.1516500809957,977.6369227342084,304.51870045147547,3.210433123761452,977.6369227342083,1.1368683772161603e-13
0.011,0.0,4.284972704786611,-4.284972704786611,-40.93909099547621,122.1779808698883,-121.5791170213879,-0.0,523.5293131534121,520.9631979087044,1044.4925110621166,304.75860161569716,3.4272781983007956,1044.4925110621166,0.0
0.0115,0.0,4.441961786277254,-4.441961786277254,-80.35025877594995,121.98837216850391,-123.57267444137345,-0.0,541.8676875426621,548.9050976966607,1090.7727852393227,305.00827549994483,3.576207181432755,1090.772785239323,-2.2737367544323206e-13
0.012,0.0,4.603050864594481,-4.603050864594481,-111.36644040066024,121.99833083013908,-119.41171147610905,-0.0,561.5645222067552,549.6581817528105,1111.2227039595657,305.25815535425767,3.640271961513924,1111.2227039595657,0.0
0.0125,-4.317238479428583,4.317238479428583,0.0,-123.33247127336936,122.10347222088822,-97.40590906690554,532.4556907444105,527.1498087438576,-0.0,1059.6054994882682,305.48202472137257,3.4686345308033264,1059.6054994882684,-2.2737367544323206e-13
0.013000000000000001,-4.379739014964544,4.379739014964544,0.0,-122.87717946816889,122.43991694081754,-59.89512570552801,538.1699769655395,536.2548812147168,-0.0,1074.4248581802563,305.7366636240676,3.514216598835409,1074.4248581802565,-2.2737367544323206e-13
0.0135,-4.531960759521779,4.531960759521779,0.0,-121.74366813962543,122.61835214941472,-21.965643985700137,551.7375267290242,555.7015603383704,-0.0,1107.4390870673947,305.98391987366824,3.6192721745790553,1107.4390870673947,0.0
0.014,-4.706652209693343,4.706652209693343,0.0,-122.53082760512667,121.98021134334518,10.841752111499734,576.7099905032235,574.1184312580165,0.0,1150.82842176124,306.2299561847646,3.758053053003361,1150.8284217612402,-2.2737367544323206e-13
0.0145,-4.850696203086077,4.850696203086077,0.0,-122.83776675026166,122.49568928481172,46.88556706797155,595.8486887710674,594.189374908248,0.0,1190.0380636793154,306.47810421423145,3.8829464399436056,1190.0380636793154,0.0
0.015,-4.874997684464081,4.874997684464081,0.0,-122.64552298388405,124.35281129618937,86.54068147786965,597.896640556321,606.219667125522,0.0,1204.116307681843,306.7326551159526,3.9256215065417708,1204.1163076818432,-2.2737367544323206e-13
0.0155,-4.994978016790329,4.994978016790329,0.0,-122.68742019937004,117.94169964623357,115.19848323926502,612.8209668325711,589.1161969958245,0.0,1201.9371638283956,306.98279829976383,3.915324150035022,1201.9371638283956,0.0
0.016,-4.733793322507133,0.0,4.733793322507133,-122.79451254857224,92.46813577402267,124.41187407949882,581.2838435429496,0.0,588.9400987581298,1170.2239423010794,307.16880224151805,3.8097096246804574,1170.2239423010794,0.0
0.0165,-4.695866075115708,0.0,4.695866075115708,-123.17222344000395,53.395448375786025,123.18401208230111,578.4002654484864,0.0,578.4556233339213,1156.8558887824076,307.42541286723326,3.7630457352008664,1156.8558887824076,0.0
0.017,-4.752951642846704,0.0,4.752951642846704,-123.2115615640986,16.09377948244228,122.46553528899727,585.6185939537903,0.0,582.0727671439406,1167.6913610977308,307.67501785930483,3.7952101838560663,1167.6913610977308,0.0
0.0175,-4.818765444635675,0.0,4.818765444635675,-122.55381110052508,-16.933644508452016,123.32485880520777,590.5580700396182,-0.0,594.2735680751089,1184.831638114727,307.9233424858125,3.8478136426741276,1184.8316381147272,-2.2737367544323206e-13
0.018000000000000002,-4.842633621770302,0.0,4.842633621770302,-123.53882086678186,-54.57491116948683,123.46358632785024,598.2532475233364,-0.0,597.8889142155878,1196.1421617389242,308.1732603804899,3.8813950316847494,1196.1421617389242,0.0
0.0185,-4.738795136796074,0.0,4.738795136796074,-124.87375525677751,-93.86390757482614,123.29509836893648,591.7511441242805,-0.0,584.2702125415097,1176.0213566657903,308.43012575557356,3.812926359851664,1176.02135666579,2.2737367544323206e-13
0.019,-0.6659008399827222,-2.3879012802839235,3.0538021202666457,-115.17398281125797,-119.09325751679775,123.35518147139382,76.69445189817229,284.38294209754434,376.7023147232193,737.7797087189359,308.65362130464786,2.3903160623886905,737.7797087189359,0.0
0.0195,0.0,-4.930327555099514,4.930327555099514,-85.62475313269638,-125.18248976528434,123.47727520703025,-0.0,617.1906787057443,608.7834123818272,1225.9740910875717,308.79333903835,3.9702089912480725,1225.9740910875714,2.2737367544323206e-13
0.02,0.0,-4.809444084724161,4.809444084724161,-45.39104822300384,-123.44150499016995,123.8794885203831,-0.0,593.6850159844208,595.7914732830111,1189.476489267432,309.0492405550392,3.848825148805359,1189.4764892674318,2.2737367544323206e-13
0.0205,0.0,-4.77425161130245,4.77425161130245,-9.066868549195364,-123.24411036918819,123.71582738530654,-0.0,588.3983925136337,590.6504882379155,1179.0488807515492,309.2993000496136,3.8119998349896758,1179.0488807515492,0.0
0.021,0.0,-4.735178084792261,4.735178084792261,24.615696009824966,-124.0704251709623,123.16154521474142,0.0,587.4955582403987,583.1918497899948,1170.6874080303935,309.54876536850736,3.7819159337842283,1170.6874080303935,0.0
0.021500000000000002,0.0,-4.635344275236549,4.635344275236549,63.96937625915662,-124.03995227017347,124.69493557143797,0.0,574.9678826561634,578.0039557520553,1152.9718384082187,309.8013476151227,3.721648880109446,1152.9718384082187,0.0
0.022,0.0,-4.417025581706368,4.417025581706368,101.84995388635033,-123.92813959122596,124.79448448671998,0.0,547.3937628677228,551.2204304337007,1098.6141933014235,310.0629235335994,3.5431975573899086,1098.6141933014235,0.0
0.0225,4.171751635952196,-4.171751635952196,0.0,122.57196934696545,-123.98435603843666,110.60885625683524,511.33981364508554,517.2319401358277,0.0,1028.5717537809132,310.2259289405299,3.3155570112841524,1028.5717537809132,0.0
0.023,4.385124317512476,-4.385124317512476,0.0,125.62009170212448,-124.21461234778336,76.79101937067978,550.8597188911333,544.6965171966502,0.0,1095.5562360877834,310.49018869121545,3.5284729630452882,1095.5562360877836,-2.2737367544323206e-13
0.0235,5.942501306285903,-5.942501306285903,0.0,123.79299211096291,-124.58909975706801,36.1264744678204,735.6400173284377,740.3708880553614,0.0,1476.0109053837991,310.73893773242105,4.750003060945004,1476.0109053837991,0.0
