time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.0,0.0,0.0,0.0,0.0,-11.976664369760206,11.976664369760206,30.0,0.0,-1.0,0.0,1.0,-6.03500344535969,-41.96499655464031,48.0,0.0
0.0002,-1.2533532297129344,0.0,1.2533532297129344,0.12364256440983556,-11.990007558128983,11.983235469451643,30.02494127976846,0.4950637182638106,-1.0,0.0,1.0,-5.95655342494028,-42.04344657505972,48.0,0.006001669033358339
0.0004,-2.4766633446552064,0.0,2.4766633446552064,0.24816884007614787,-12.022670522037657,12.009120162085074,30.098267206085122,0.9677605969158503,-1.0,0.0,1.0,-5.848684976881733,-42.15131502311827,48.0,0.012013202064797323
0.0006,-3.670130357906336,0.0,3.670130357906336,0.3744258306426382,-12.073770991724015,12.053433195793156,30.217761047724995,1.4184862807457295,-1.0,0.0,1.0,-5.7122994950580885,-42.28770050494191,48.0,0.018044053691146592
0.0008,-4.834008113858551,0.0,4.834008113858551,0.5032255846343779,-12.142440853291205,12.115307691235762,30.381244644511284,1.8476168366013215,-1.0,0.0,1.0,-5.548292508773722,-42.45170749122627,48.0,0.024103239052721485
0.001,-5.968601078826343,0.0,5.968601078826343,0.6353501756041736,-12.227825108773345,12.193894861497785,30.5865765343482,2.2555104264256047,-1.0,0.0,1.0,-5.357552372675677,-42.64244762732432,48.0,0.030199341357447756
0.0012,-7.074261388419785,0.0,7.074261388419785,0.7715560537801937,-12.329080948942892,12.288363808438273,30.831650240640705,2.642508843371536,-1.0,0.0,1.0,-5.140959119947876,-42.859040880052135,48.0,0.03634051904665991
0.0014,-8.151386121158868,0.0,8.151386121158868,0.9125778115647236,-12.445376930351646,12.397901388707998,31.11439270686794,3.0089389205105457,-1.0,0.0,1.0,-4.899383469511992,-43.10061653048801,48.0,0.042534512633311046
0.0016,-9.20041477017652,0.0,9.20041477017652,1.0591313944500231,-12.575892250468774,12.52171214086349,31.43276286612428,3.3551138235226645,-1.0,0.0,1.0,-4.633685981874466,-43.366314018125536,48.0,0.04878865124078777
0.0018,-10.221826886863832,0.0,10.221826886863832,1.2119167786180383,-12.719816116888989,12.659018263030973,31.784750334665976,3.6813342404144667,-1.0,0.0,1.0,-4.344716362286503,-43.655283637713495,48.0,0.055109858868205304
0.002,-11.216139871985597,0.0,11.216139871985597,1.3716201266813448,-12.876347208428259,12.809059628396188,32.168374219878984,3.987889482749543,-1.0,0.0,1.0,-4.033312914032969,-43.966687085967024,48.0,0.061504660406001985
0.0022,-12.183906891171185,0.0,12.183906891171185,1.538915423744793,-13.044693227493413,12.971093823405496,32.581682034594515,4.2750585140702935,-1.0,0.0,1.0,-3.700302148931435,-44.29969785106856,48.0,0.06797918742388283
0.0024,-13.1257148928011,0.0,13.1257148928011,1.7144655873036332,-13.224070544387107,13.14439619095991,33.022748711294646,4.543110922101449,-1.0,0.0,1.0,-3.3464985664811238,-44.65350143351887,48.0,0.07453918375170963
0.0026,-14.042182707199588,0.0,14.042182707199588,1.8989230365702914,-13.413703935166064,13.328259858079875,33.48967571144136,4.792307851907054,-1.0,0.0,1.0,-2.9727046175088496,-45.02729538249114,48.0,0.081190010872809
0.0028,-14.933959206750986,0.0,14.933959206750986,2.092929699809053,-13.612826415280846,13.521995724545151,33.98059022689321,5.022902917371652,-1.0,0.0,1.0,-2.5797108725420514,-45.42028912745795,48.0,0.08793665314839141
0.003,-15.801721507125976,0.0,15.801721507125976,2.297116432368638,-13.820679171458696,13.72493238592107,34.493644472102105,5.235143108139132,-1.0,0.0,1.0,-2.1682964193964445,-45.83170358060355,48.0,0.09478372289133925
0.0032,-16.646173190285015,0.0,16.646173190285015,2.5121018135898785,-14.03651159412035,13.936415961246105,35.02701506746531,5.4292697084185315,-1.0,0.0,1.0,-1.7392295184616593,-46.260770481538344,48.0,0.10173546530752935
0.0034,-17.468042530373022,0.0,17.468042530373022,2.738490287914876,-14.259581412022184,14.155809792575166,35.578902515789096,5.605519242808497,-1.0,0.0,1.0,-1.2932685477327972,-46.7067314522672,48.0,0.108795763323093
0.0036,-18.268080704093638,0.0,18.268080704093638,2.976869614644898,-14.489154929774276,14.382493980682701,36.14753077525051,5.764124462465762,-1.0,0.0,1.0,-0.8311632725619233,-47.16883672743808,48.0,0.1159681423165502
0.0038,-19.047059967715494,0.0,19.047059967715494,3.2278075922084697,-14.724507367399044,14.615864718690057,36.73114693345901,5.9053153825229066,-1.0,0.0,1.0,-0.353656477151695,-47.64634352284831,48.0,0.1232557747755614
0.004,-19.806222861232804,0.0009021472259946352,19.80532071400681,3.4918475181676905,-14.964921128502565,14.855331228592167,37.328015573720826,6.028736999058253,-1.0,0.0,1.0,0.0,-48.0,48.0,0.1306614848236687
0.0042,-20.55453071911647,0.019008173025429325,20.53552254609104,3.7694527189916793,-15.209486503666806,15.100116163146303,37.935920256932945,6.1240201393708364,-1.0,0.0,1.0,0.0,-48.0,48.0,0.13818771960280138
0.0044,-21.295827198225695,0.06033337674341438,21.23549382148228,4.060937335327271,-15.456937789398271,15.349090401316626,38.551753339177445,6.187317170169508,-1.0,0.0,1.0,0.0,-48.0,48.0,0.14583638147013164
0.0046,-22.030917701932477,0.12476289992062387,21.90615480201185,4.366516972122894,-15.705976662147075,15.601090716125166,39.17232075761093,6.218728028998678,-1.0,0.0,1.0,0.0,-48.0,48.0,0.15360873653267357
0.0048,-22.76059052713706,0.21210195359998382,22.548488573537078,4.686305961639844,-15.955312760216263,15.85495616546857,39.79444117049603,6.218407560650974,-1.0,0.0,1.0,0.0,-48.0,48.0,0.16150541326548212
0.005,-23.48561255191541,0.3220759726668368,23.16353657924857,5.020305867950876,-16.203666754784216,16.10952671547851,40.41495156259182,6.186567877571791,-1.0,0.0,1.0,0.0,-48.0,48.0,0.16952640561248017
0.0052,-24.206724605617627,0.45433060123097146,23.752394004386655,5.368393591973047,-16.449773475274476,16.363641425355794,41.03071310720053,6.123481137081993,-1.0,0.0,1.0,0.0,-48.0,48.0,0.17767107723333359
0.0054,-24.924636528191648,0.6084314998642143,24.316205028327435,5.730309345605345,-16.69238507157528,16.616136244130114,41.638617327700906,6.029482756266878,-1.0,0.0,1.0,0.0,-48.0,48.0,0.1859381669519559
