time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.023,-4.2189076013193425,-8.159954579321697,12.37886218064104,26.12087025658036,-6.068996723667703,-25.92942028935861,-65.15535829324931,5.857622928562934,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.1773409235527026
0.0232,-3.831896963250598,-8.752219638137042,12.58411660138764,25.892512066958766,-6.665073100514692,-25.709647837288767,-64.58018339100697,5.642852678801264,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.1903141197166134
0.0234,-3.4537296055436126,-9.301266061337738,12.754995666881351,25.671507099548812,-7.257513543029233,-25.502831549966224,-64.02735984418679,5.410919432525016,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.2031744874309542
0.0236,-3.084755605680243,-9.808541561313648,12.893297166993891,25.45870443045945,-7.846793070368028,-25.309482531555368,-63.49850707400626,5.163758642254647,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.215926662134738
0.0238,-2.7253726677405563,-10.275427069954924,13.00079973769548,25.254882762368116,-8.433253261726094,-25.129948776754343,-62.99505163168858,4.903291795445955,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.2285755838409935
0.024,-2.376014778299302,-10.70324232830626,13.079257106605562,25.060743975584753,-9.017117576252542,-24.964418786021685,-62.51822875903825,4.631422883956795,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.241126458712927
0.0242,-2.0371413312522524,-11.093250873897261,13.130392205149514,24.876908217261196,-9.5985050084574,-24.812925648128353,-62.06908437109406,4.350033548953963,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.2535847209922104
0.0244,-1.7092267439970605,-11.446664501717395,13.155891245714455,24.70391047235624,-10.177441708435557,-24.67535137383805,-61.64847757721511,4.0609772163286335,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.2659559953759496
0.0246,-1.3927505725148954,-11.764647282334703,13.157397854849599,24.542198520357037,-10.753870400213131,-24.55143130719828,-61.257083827598045,3.7660724941730916,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.2782460599591863
0.0248,-1.0881881223771295,-12.048319221061496,13.136507343438625,24.392132157511526,-11.327657603941839,-24.440758489411703,-60.89539874730281,3.4670960593520967,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.2904608098746153
0.025,-0.796001546421051,-12.298759636796522,13.094761183217573,24.253983552666288,-11.898598807942696,-24.342787901392775,-60.56374269929101,3.1657752182797854,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.3026062217714527
0.0252,-0.5166314174973081,-12.517010329614216,13.033641747111524,24.127938602960324,-12.4664218456942,-24.256840562177707,-60.2622661013578,2.863780290303286,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.3146883192820136
0.0254,-0.2504887658462902,-12.704078593620455,12.954567359466745,24.01409916098715,-13.030788812771638,-24.1821075090842,-59.990955508547984,2.5627169323185197,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.3267131396281258
0.0256,0.002052425225985033,-12.86094011720572,12.858887691979735,23.912486015253116,-13.591296912117043,-24.117653730086975,-59.74964046194975,2.264118501331916,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.338686701520728
0.0258,0.24066226522988288,-12.98854179761283,12.747879532382948,23.823042518781985,-14.14747864575605,-24.062422157845884,-59.53800109584352,1.9694385378899133,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.3506149745052582
0.026,0.4650615355883527,-13.087804481556764,12.622742945968412,23.74563877483066,-14.698801780106255,-24.015237867079886,-59.355576487252904,1.6800434473164212,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.3625038499030564
0.0262,0.6750277843167822,-13.159625629207937,12.484597844891155,23.680076302501718,-15.244669503092297,-23.97481264166714,-59.20177372425252,1.397205456756661,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.3743591134949995
0.0264,0.8704009089215692,-13.204881885766593,12.334480976845024,23.626093117485,-15.78442116690208,-23.939750094318708,-59.07587766128353,1.1220959329797808,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.3861864200880998
0.0266,1.0510881905937879,-13.224431533586573,12.173343342992785,23.58336917344113,-16.317333972589992,-23.908551529442615,-58.97706132069173,0.8557791573116669,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.3979912700985584
0.0268,1.2170687339888193,-13.219116788721914,12.002048054733095,23.55153211711657,-16.842625903805953,-23.879622738559153,-58.904396889370716,0.599206668305829,1.0,-1.0,0.0,48.0,0.0,-48.0,-1.4097789882755756
