time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad,hall_a,hall_b,hall_c,hall_code,hall_decoded_sector,hall_transition_class,hall_legal_event,hall_direction,hall_enable,hall_fault
0.0028,0.0,-9.144960439896275,9.144960439896275,2.2367411555034358,-14.28202516582932,14.18582064976181,35.64961757936192,7.3026680640568955,0.0,-1.0,1.0,26.284843413537192,-48.0,21.715156586462808,0.08951605610445845,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.003,0.0,-9.566552737159014,9.566552737159014,2.4756495783280354,-14.583926132929909,14.481981616016926,36.396950187712115,7.639665903314452,0.0,-1.0,1.0,26.526621836784525,-48.0,21.47337816321547,0.09672015121712557,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0032,0.0,-9.95554397161582,9.95554397161582,2.730812957732487,-14.898652775017617,14.79158460616225,37.176686832275195,7.950747873515074,0.0,-1.0,1.0,26.78434704216017,-48.0,21.21565295783983,0.10407699644983522,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0034,0.0,-10.311935108745088,10.311935108745088,3.003305540446484,-15.225134490895913,15.113717448851709,37.98623662282518,8.235937547140843,0.0,-1.0,1.0,27.059014061468588,-48.0,20.940985938531416,0.11159281348145968,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0036,0.0,-10.635795683994612,10.635795683994612,3.2941955830772973,-15.562300198140514,15.44748504054084,38.82301388071155,8.495315201868664,0.0,-1.0,1.0,27.351603161877133,-48.0,20.648396838122867,0.11927330623946816,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0038,0.0,-10.927261293367888,10.927261293367888,3.6045395705169785,-15.909081331950897,15.792011127793744,39.68444369096216,8.729015411944294,0.0,-1.0,1.0,27.663074672595556,-48.0,20.336925327404447,0.1271236625014668,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.004,0.0,-11.18653099630432,11.18653099630432,3.9353748356833513,-16.26441490227245,16.146439391160392,40.56796720137074,8.937224396048585,0.0,-1.0,1.0,27.99436259123938,-48.0,20.005637408760627,0.13514855658226288,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0042,0.0,-11.41386465822732,11.41386465822732,4.287710433612755,-16.627246590676446,16.509933687023484,41.47104664419403,9.120177122365877,0.0,-1.0,1.0,28.346366885439235,-48.0,19.65363311456076,0.14335215305341314,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0044,0.0,-11.609580265339458,11.609580265339458,4.662516137265701,-16.996533860266258,16.881677294567144,42.39117005654927,9.27815417983236,0.0,-1.0,1.0,28.719944420115258,-48.0,19.280055579884745,0.15173811143737112,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0046,0.0,-11.7740512498605,11.7740512498605,5.060709447226857,-17.37124904318516,17.260871009716826,43.32585567701544,9.411478435277811,0.0,-1.0,1.0,29.11589846396102,-48.0,18.88410153603898,0.16030959181369148,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0048,0.0,-11.907703869767431,11.907703869767431,5.4831405441752565,-17.750382361622954,17.646729927924977,44.27265599855647,9.520511509465013,0.0,-1.0,1.0,29.534966761024243,-48.0,18.465033238975757,0.16906926127048977,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.005,0.0,-12.011014692978016,12.011014692978016,5.930575162681212,-18.132944830157715,18.03847876453038,45.22916146195438,9.605650120822677,0.0,-1.0,1.0,29.97780819549488,-48.0,18.022191804505123,0.17801930113075812,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0052,0.0,-12.084508241523494,12.084508241523494,6.403675428250581,-18.51797098052928,18.435345576654203,46.19300377970512,9.667322363719233,0.0,-1.0,1.0,30.44498813018812,-48.0,17.55501186981188,0.1871614148805238,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0054,0.0,-12.128754856209254,12.128754856209254,6.902978776731974,-18.904521345299084,18.83655377574492,47.161858887995024,9.705984007967949,0.0,-1.0,1.0,30.936962561509056,-48.0,17.063037438490948,0.19649683672456017,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0056,0.0,-12.144368846129709,12.144368846129709,7.4288751656881695,-19.29168463511369,19.241312356357515,48.13344953408424,9.722114927164357,0.0,-1.0,1.0,31.454061305066258,-48.0,16.545938694933742,0.20602634069581918,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0058,0.0,-12.132006989681175,12.132006989681175,7.981582889757179,-19.67857954624578,19.648804315716596,49.1055475182375,9.716215784418303,0.0,-1.0,1.0,31.99647050502177,-48.0,16.00352949497823,0.21575025024736738,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.006,0.0,-12.092367453860433,12.092367453860433,8.561123424113067,-20.064356141434008,20.058173300849678,50.07597562319913,9.68880512374194,0.0,-1.0,1.0,32.564214844405235,-48.0,15.435785155594772,0.2256684482607865,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0062,0.0,-12.026189196072893,12.026189196072893,9.167295838598797,-20.448196758324915,20.46850859582525,51.04260927990954,9.640417032180583,0.0,-1.0,1.0,33.15713991984863,-48.0,14.84286008015137,0.23578038741314242,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0064,0.0,-11.934251906836387,11.934251906836387,9.799651445607484,-20.829316416332816,20.878828650417415,52.00337803531953,9.571599549848631,0.0,-1.0,1.0,33.77489532856519,-48.0,14.22510467143482,0.24608510085606083,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0066,0.0,-11.817376542127226,11.817376542127226,10.457469461955728,-21.206962714461902,21.28806345199401,52.956266906203815,9.482914010272287,0.0,-1.0,1.0,34.41691909318967,-48.0,13.583080906810327,0.2565812131754154,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0068,0.0,-11.676426480234676,11.676426480234676,11.139734572466669,-21.58041523916908,21.69503615219799,53.89931772101009,9.374935489643475,0.0,-1.0,1.0,35.082424115952215,-48.0,12.917575884047789,0.2672669516187328,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.007,0.0,-11.512309319564945,11.512309319564945,11.845117373571782,-21.948984531833773,22.098444475503424,54.83063056899081,9.248254528570463,0.0,-1.0,1.0,35.770387401736954,-48.0,12.229612598263044,0.278140157599575,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0072,0.0,-11.325979310753572,11.325979310753572,12.571958741154315,-22.31201069851041,22.496842553169667,55.748365490930354,9.103480261671294,0.0,-1.0,1.0,36.479542813824686,-48.0,11.52045718617531,0.28919829851355955,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0074,0.0,-11.118440388840844,11.118440388840844,13.318259200015525,-22.668861778558313,22.88862393740686,56.65074455728958,8.941245047294778,0.0,-1.0,1.0,37.208378120591256,-48.0,10.791621879408748,0.30043847992876493,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0076,0.0,-10.89074973957334,10.89074973957334,14.081674364810853,-23.018932021223165,23.272006649438204,57.53605448600947,8.762210630808875,0.0,-1.0,1.0,37.955137050703335,-48.0,10.044862949296668,0.3118574582431732,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0078,0.0,-10.644021798892885,10.644021798892885,14.859517466803165,-23.36164024767951,23.645021193334017,58.402649951954814,8.567075800206538,0.0,-1.0,1.0,38.717826993975905,-48.0,9.282173006024085,0.32345165393234754,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.008,0.0,-10.379432547514002,10.379432547514002,15.648769871317493,-23.69642849761474,24.005502516080224,59.24895773149717,8.356585403351396,0.0,-1.0,1.0,39.49423286208475,-48.0,8.505767137915251,0.33521716554024056,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0082,0.0,-10.098223924705808,10.098223924705808,16.446100323319907,-24.02276117128999,24.351086904243072,60.07348180767229,8.131540494528892,0.0,-1.0,1.0,40.281937456843366,-48.0,7.718062543156633,0.3471497845930885,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0084,0.0,-9.801708148882032,9.801708148882032,17.247893431721504,-24.340124877506547,24.679214770200048,60.87480953267169,7.892809268173075,0.0,-1.0,1.0,41.07834848537475,-48.0,6.921651514625246,0.35924501163876177,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0086,0.0,-9.49127169957392,9.49127169957392,18.050287618828055,-24.648029182854003,24.987140188893697,61.651618904596354,7.641338325448334,0.0,-1.0,1.0,41.8807321158082,-48.0,6.1192678841917925,0.3714980736294755,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0088,0.0,-9.16837868824897,9.16837868824897,18.84922242578969,-24.946008426591032,25.27194789427803,62.40268696453045,7.378163712107039,0.0,-1.0,1.0,42.6862526919462,-48.0,5.313747308053808,0.383903942872264,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.009,0.0,-8.834573326771096,8.834573326771096,19.640494688288936,-25.233624718100298,25.5305782310238,63.12689925899899,7.104421072371835,0.0,-1.0,1.0,43.49201793182719,-48.0,4.507982068172815,0.3964573577668813,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0092,0.0,-8.491481194532582,8.491481194532582,20.4198226938913,-25.5104721709106,25.759860283590783,63.82326024358746,6.82135419302047,0.0,-1.0,1.0,44.29512863755121,-48.0,3.704871362448789,0.40915284553298836,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0094,0.0,-8.14080901061097,8.14080901061097,21.18291702257501,-25.776182351041598,25.956553078148517,64.49090442871643,6.530321174065854,0.0,-1.0,1.0,45.09273165902156,-48.0,2.9072683409784497,0.42198474709623796,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0096,0.0,-7.784342637420665,7.784342637420665,21.925556377624318,-26.030430831605724,26.11739438486675,65.12910799202098,6.232797466396727,0.0,-1.0,1.0,45.8820746009938,-48.0,2.1179253990061953,0.4349472442553957,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0098,0.0,-7.423943078240694,7.423943078240694,22.643666360357315,-26.272944655258,26.23915625578388,65.73730050803776,5.930375069702463,0.0,-1.0,1.0,46.660560560094375,-48.0,1.3394394399056235,0.44803438919007404,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.01,0.0,-7.061540282816687,7.061540282816687,23.33339885480946,-26.503510417383172,26.31870603838171,66.31507638009838,5.624757290364639,0.0,-1.0,1.0,47.425801044310184,-48.0,0.574198955689809,0.46124013629202376,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0102,-0.0009729761427639261,-6.698638158511111,6.699611134653875,23.99120849709575,-26.721981495882517,26.353070141142705,66.86220273743777,5.317396819723461,0.0,-1.0,1.0,48.0,-48.0,0.0,0.474558376181706,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0104,-0.02619267432042438,-6.3256431963475785,6.351835870668003,24.613784283565703,-26.9281325350032,26.339350932512,67.3782443187262,5.001559405347083,0.0,-1.0,1.0,48.0,-48.0,0.0,0.4879829473338278,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0106,-0.08421519543585276,-5.940379696808262,6.024594892244115,25.19795145517893,-27.121507049267212,26.274648676591816,67.86217099532526,4.6754194417135295,0.0,-1.0,1.0,48.0,-48.0,0.0,0.5015075324877729,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0108,-0.17322216077259434,-5.545913204072861,5.719135364845456,25.74096744880374,-27.301698940296077,26.15641219594152,68.31305160259512,4.340986117516231,0.0,-1.0,1.0,48.0,-48.0,0.0,0.5151256121963479,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.011,-0.29137475743033914,-5.1453545665462626,5.436729323976602,26.240614269641313,-27.468399934977434,25.982551007697396,68.73016338666727,4.000410996434762,0.0,-1.0,1.0,48.0,-48.0,0.0,0.5288305013830247,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0112,-0.4368306086080507,-4.74182981200822,5.1786604206162705,26.695244896153117,-27.621407221420608,25.75150271538352,69.11300389521892,3.6559400659801478,0.0,-1.0,1.0,48.0,-48.0,0.0,0.542615392293137,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0114,-0.6077606863477518,-4.338448210524729,4.946208896872481,27.103814289343795,-27.760627983078543,25.46228976743059,69.46129780076949,3.3098606775665464,0.0,-1.0,1.0,48.0,-48.0,0.0,0.5564733993250183,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0116,-0.8023657175856029,-3.93826937733211,4.740635094917713,27.46589361765282,-27.88608046369356,25.114563050972997,69.77499825260287,2.9644455675436134,0.0,-1.0,1.0,48.0,-48.0,0.0,0.5703976046835256,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0118,-1.0188915487332264,-3.5442703345260473,4.563161883259274,27.781667071440708,-27.997891365391162,24.708630296373247,70.05428258515529,2.62189638070328,0.0,-1.0,1.0,48.0,-48.0,0.0,0.5843811037404322,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.012,-1.255642975433095,-3.1593134752946836,4.414956450727779,28.051911446309468,-28.096289571930942,24.245467901340437,70.29954245827813,2.2842892000697486,0.0,-1.0,1.0,48.0,-48.0,0.0,0.5984170489763319,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0122,-1.5109956103867574,-2.786116355354336,4.297111965741093,28.277959465514307,-28.18159638556799,23.726715500287128,70.51136875264906,1.953524509699471,0.0,-1.0,1.0,48.0,-48.0,0.0,0.6124986914187216,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0124,-1.7834054492569598,-2.4272241740038636,4.210629623260823,28.461648533465095,-28.254212655094932,23.154653354287777,70.69053177588941,1.631283784651132,0.0,-1.0,1.0,48.0,-48.0,0.0,0.626619418579179,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0126,-2.0714158971945493,-2.0849857056575494,4.156401602852099,28.605257217005498,-28.314603340917852,22.53216336729023,70.83795753687278,1.3189945315889209,0.0,-1.0,1.0,48.0,-48.0,0.0,0.6407727880244868,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0128,-2.373662130216605,-1.7615333083373803,4.1351954385539855,28.71143220275259,-28.3632801988302,21.86267519622244,70.95470100483006,1.0178051235968208,0.0,-1.0,1.0,48.0,-48.0,0.0,0.654952555884756,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.013,-2.688872779784224,-1.4587674769043109,4.147640256688534,28.78310875590191,-28.40078335875832,21.150099475837187,71.04191737705007,0.7285702210891938,0.0,-1.0,1.0,48.0,-48.0,0.0,0.6691526997965718,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0132,-3.0158690390125775,-1.1783462354952399,4.194215274507817,28.82342780287691,-28.427662623015234,20.398750595078916,71.10083242916092,0.451846989071637,0.0,-1.0,1.0,48.0,-48.0,0.0,0.6833674359899297,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0134,-3.3535613891953053,-0.9216794857615344,4.27524087495684,28.8356526861773,-28.44445930913247,19.61326172591754,71.13271301425407,0.18790175158069444,0.0,-1.0,1.0,48.0,-48.0,0.0,0.6975912304426964,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0136,-3.70094423100708,-0.6899282546461751,4.390872485653255,28.823088416330318,-28.451689417361703,18.798494917532288,71.13883871469692,-0.06327379458268045,0.0,-1.0,1.0,48.0,-48.0,0.0,0.7118188042342292,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0138,-4.05708877242261,-0.48400862597814087,4.54109739840075,28.78900590339035,-28.449828817664745,17.959449040492267,71.12047554007971,-0.30193812101143935,0.0,-1.0,1.0,48.0,-48.0,0.0,0.7260451334202115,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.014,-4.421134573000756,-0.3046000008030129,4.725734573803768,28.736573224213085,-28.439301032901326,17.101168218809605,71.07885241582063,-0.5285688090435794,0.0,-1.0,1.0,48.0,-48.0,0.0,0.7402654439151422,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0142,-4.792280171006291,-0.1521572168349242,4.944437387841215,28.668795507874794,-28.42046805279013,16.228653150026364,71.01514103076136,-0.7438267496615347,0.0,-1.0,1.0,48.0,-48.0,0.0,0.7544752020005394,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0144,-5.169773226343012,-0.026925970400033764,5.196699196743046,28.58846453372989,-28.393624456370492,15.346777414526787,70.93043942065502,-0.9485175521810503,0.0,-1.0,1.0,48.0,-48.0,0.0,0.7686701011716017,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0146,-5.552900599887516,0.07103907446486216,5.481861525422653,28.498118663342527,-28.35899495822589,14.46021054336371,70.82575946968922,-1.1435520883247545,0.0,-1.0,1.0,48.0,-48.0,0.0,0.7828460460909333,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0148,-5.940978760711527,0.14185413633256144,5.799124624378965,28.400013291094723,-28.3167353339787,13.573349273294575,70.70201832505941,-1.3299079718279059,0.0,-1.0,1.0,48.0,-48.0,0.0,0.7969991344354417,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.015,-6.333344869524504,0.1857847785760893,6.147560090948415,28.29610161399384,-28.266936530761253,12.690258086895508,70.56003354954142,-1.5085935623223834,0.0,-1.0,1.0,48.0,-48.0,0.0,0.8111256374041675,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0152,-6.729348832404485,0.20322361938731842,6.526125213017166,28.188025197897773,-28.2096316344697,11.81461982660618,70.40052169146425,-1.6806158068189387,0.0,-1.0,1.0,48.0,-48.0,0.0,0.8252219796047722,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0154,-7.128346556571998,0.19466789021349912,6.933678666358499,28.0771135583391,-28.144805252278914,10.949696890269642,70.2240998357639,-1.8469529147853823,0.0,-1.0,1.0,48.0,-48.0,0.0,0.8392847189601934,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0156,-7.529694572642588,0.16069739265013555,7.368997179992452,27.964391778390915,-28.072404779549544,10.098303263059014,70.03128961699075,-2.00853252532675,0.0,-1.0,1.0,48.0,-48.0,0.0,0.8533105271808723,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0158,-7.932746118399216,0.10195334173213126,7.830792776667084,27.85059504971477,-27.992352957149453,9.262787413955122,69.82252312624932,-2.1662156873960874,0.0,-1.0,1.0,48.0,-48.0,0.0,0.8672961712386683,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.016,-8.336848710414321,0.019118513345711675,8.31773019706861,27.736188940525082,-27.90456108952615,8.445025879643731,69.59815012817249,-2.3207866538495816,0.0,-1.0,1.0,48.0,-48.0,0.0,0.8812384961628688,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0162,-8.741343164356026,-0.08710096174588514,8.828444126101912,27.621394159457747,-27.808942285786653,7.646427170034823,69.35844601867787,-2.4729482019591704,0.0,-1.0,1.0,48.0,-48.0,0.0,0.895134409362881,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0164,-9.145563964800992,-0.21599189224229493,9.361555857043287,27.506214590977702,-27.705424104794158,6.86794545374892,69.10361999564991,-2.623321947773124,0.0,-1.0,1.0,48.0,-48.0,0.0,0.9089808665721085,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0166,-9.548840832813122,-0.3668482212808151,9.915689054093937,27.39046742006666,-27.593960029175296,6.110103316879553,68.83382297812723,-2.772452927071168,0.0,-1.0,1.0,48.0,-48.0,0.0,0.9227748594079158,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0168,-9.950501296048174,-0.5389830093159733,10.489484305364147,27.273814236014644,-27.474539259569013,5.373022734286231,68.54915488975895,-2.920817575829816,0.0,-1.0,1.0,48.0,-48.0,0.0,0.9365134044575367,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.017,-10.349874032942218,-0.7317381630672839,11.081612196009502,27.155792102094473,-27.347194406034188,4.656463251852464,68.24967101365988,-3.0688341591831456,0.0,-1.0,1.0,48.0,-48.0,0.0,0.9501935337318896,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0172,-10.74629274044514,-0.9444919339342198,11.69078467437936,27.035843694863008,-27.212006754170506,3.9598662543930505,67.93538722282321,-3.2168746681047646,0.0,-1.0,1.0,48.0,-48.0,0.0,0.9638122862803634,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0174,-11.139100264130859,-1.1766642675600425,12.3157645316909,26.913345749004556,-27.06910889454904,3.2824040919510886,67.60628398770507,-3.365277223305481,0.0,-1.0,1.0,48.0,-48.0,0.0,0.9773667007302556,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0176,-11.52765273025788,-1.427720136518055,12.955372866775935,26.78763518616845,-26.918684620534208,2.6230327619138882,67.26230915577463,-3.514358090053969,0.0,-1.0,1.0,48.0,-48.0,0.0,0.9908538085042635,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0178,-11.911323430927961,-1.6971710296268607,13.608494460554821,26.658032454220113,-26.76096611646039,1.9805467998212132,66.90337958268759,-3.664422508275066,0.0,-1.0,1.0,48.0,-48.0,0.0,1.004270627477072,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
0.018,-12.289506234943977,-1.9845748036906723,14.274081038634648,26.52386175177002,-26.596228570555386,1.353635020765445,66.52938176806965,-3.8157736709579146,0.0,-1.0,1.0,48.0,-48.0,0.0,1.0176141558555483,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
