time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.0,0.0,0.0,0.0,0.0,-11.976664369760206,11.976664369760206,30.0,0.0,-1.0,1.0,0.0,-48.0,6.035003445359692,41.96499655464031,0.0
0.0002,-2.0852788746055086,2.0852788746055086,0.0,0.1232744715504552,-11.963234714844013,11.95648277675387,29.957903997113622,-0.8413052620951761,-1.0,1.0,0.0,-48.0,6.123537101599357,41.87646289840064,0.00599719259229023
0.0004,-4.117561587968053,4.117561587968053,0.0,0.24524208825772195,-11.916240175586434,11.902849291228613,29.83187267118739,-1.6785956676036693,-1.0,1.0,0.0,-48.0,6.261651665107031,41.73834833489296,0.011977565762895362
0.0006,-6.097044734229109,6.097044734229109,0.0,0.36460913735367884,-11.835801136799489,11.815994100849045,29.62234229333431,-2.5111602074154313,-1.0,1.0,0.0,-48.0,6.448409899428057,41.55159010057195,0.017924374889157733
0.0008,-8.023879770458137,8.023879770458137,0.0,0.4801026898930409,-11.722071749618687,11.696175217040826,29.329824740069093,-3.3381986257504264,-1.0,1.0,0.0,-48.0,6.6828402530963515,41.31715974690364,0.023820970014447995
0.001,-9.898176338234682,9.898176338234682,0.0,0.5904781481377586,-11.575244457627997,11.543680502470407,28.954916170304067,-4.158826325921731,-1.0,1.0,0.0,-48.0,6.963936342784471,41.03606365721552,0.029650811845117094
0.0012,-11.72000591832629,11.72000591832629,0.0,0.6945273944872705,-11.395554121202046,11.358829614577525,28.49830522344145,-4.972079069472992,-1.0,1.0,0.0,-48.0,7.290657022065094,40.70934297793491,0.03539748943461228
0.0014,-13.489405817578433,13.489405817578433,0.0,0.7910876161943878,-11.183281725682296,11.141975930351546,27.96078075092497,-5.776917636922592,-1.0,1.0,0.0,-48.0,7.661927014904503,40.3380729850955,0.04104473946049318
0.0016,-15.206383488521796,15.206383488521796,0.0,0.8790508329853896,-10.938757664101427,10.893508503810551,27.343239076258254,-6.572232627576659,-1.0,1.0,0.0,-48.0,8.07663808063144,39.92336191936857,0.04657646700083654
0.0018,-16.870921181988948,16.870921181988948,0.0,0.9573741026431951,-10.662364589507543,10.613854090527262,26.64669076065591,-7.356849576234471,-1.0,1.0,0.0,-48.0,8.533650666040572,39.46634933395943,0.051976767713736646
