time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.04176,0.19526507773005708,7.290927278946216,-7.486192356676273,10.521118876544776,-10.60526022398678,-5.878721175038844,26.286866723552304,-1.189131316914969,0.0,0.0,-1.0,0.0,0.0,0.0,1.3342044007088292
0.041762,0.18640401819643593,7.2950030506277725,-7.4814070688242085,10.52063210137823,-10.604842277957802,-5.879637808451202,26.285674621185137,-1.195073181948107,0.0,0.0,-1.0,0.0,0.0,0.0,1.3342569732511642
0.041764,0.1775454919980639,7.2990771825453145,-7.476622674543378,10.520142951403486,-10.60442190939844,-5.880552921773336,26.284476577659518,-1.2010136336450865,0.0,0.0,-1.0,0.0,0.0,0.0,1.334309543403353
0.041766,0.1686895004829152,7.303149673809296,-7.471839174292211,10.519651427197754,-10.60399911878811,-5.881466514202921,26.28327259438933,-1.206952670901631,0.0,0.0,-1.0,0.0,0.0,0.0,1.3343621111535149
0.041768,0.15983604499830584,7.307220523531005,-7.467056568529311,10.51915752933865,-10.603573906606737,-5.882378584938409,26.282062672789564,-1.212890292613666,0.0,0.0,-1.0,0.0,0.0,0.0,1.3344146764897717
0.04177,0.15098512689108468,7.3112897308224785,-7.462274857713563,10.518661258404247,-10.603146273334762,-5.883289133179008,26.28084681427632,-1.2188264976772016,0.0,0.0,-1.0,0.0,0.0,0.0,1.3344672394002484
0.041772,0.14213674750752858,7.315357294796547,-7.457494042304075,10.51816261497305,-10.602716219453136,-5.88419815812469,26.2796250202668,-1.2247612849883942,0.0,0.0,-1.0,0.0,0.0,0.0,1.3345197998730718
0.041774,0.13329090819326517,7.319423214566873,-7.452714122760138,10.517661599623969,-10.602283745443321,-5.885105658976267,26.2783972921793,-1.230694653443588,0.0,0.0,-1.0,0.0,0.0,0.0,1.3345723578963733
0.041776,0.12444761029344154,7.323487489247871,-7.447935099541312,10.51715821293637,-10.60184885178728,-5.886011634935258,26.27716363143323,-1.2366266019392231,0.0,0.0,-1.0,0.0,0.0,0.0,1.3346249134582855
0.041778,0.11560685515261682,7.3275501179547575,-7.443156973107374,10.51665245549002,-10.601411538967497,-5.886916085204018,26.2759240394491,-1.24255712937189,0.0,0.0,-1.0,0.0,0.0,0.0,1.3346774665469447
0.04178,0.10676864411480835,7.331611099803532,-7.438379743918341,10.516144327865153,-10.600971807466967,-5.887819008985637,26.27467851764854,-1.2484862346383137,0.0,0.0,-1.0,0.0,0.0,0.0,1.33473001715049
0.041782,0.0979329785233789,7.335670433911021,-7.4336034124344,10.515633830642411,-10.600529657769194,-5.8887204054840225,26.27342706745425,-1.254413916635417,0.0,0.0,-1.0,0.0,0.0,0.0,1.334782565257063
0.041784,0.08909985972121603,7.339728119394806,-7.428827979116022,10.515120964402856,-10.600085090358187,-5.889620273903843,26.272169690290053,-1.2603401742602065,0.0,0.0,-1.0,0.0,0.0,0.0,1.3348351108548087
0.041786,0.08026928905064068,7.343784155373257,-7.4240534444238975,10.514605729728007,-10.599638105718471,-5.890518613450571,26.270906387580887,-1.2662650064098264,0.0,0.0,-1.0,0.0,0.0,0.0,1.334887653931874
0.041788,0.07144126785331473,7.3478385409655775,-7.419279808818892,10.514088127199786,-10.599188704335086,-5.891415423330459,26.269637160752758,-1.272188411981636,0.0,0.0,-1.0,0.0,0.0,0.0,1.3349401944764097
0.04179,0.06261579747042312,7.351891275291721,-7.414507072762144,10.513568157400565,-10.598736886693578,-5.892310702750518,26.268362011232806,-1.2781103898730801,0.0,0.0,-1.0,0.0,0.0,0.0,1.3349927324765685
0.041792,0.05379287924255305,7.355942357472448,-7.409735236715001,10.51304582091314,-10.598282653280009,-5.8932044509185895,26.26708094044927,-1.284030938981759,0.0,0.0,-1.0,0.0,0.0,0.0,1.335045267920507
0.041794,0.04497251450975437,7.359991786629292,-7.404964301139047,10.512521118320727,-10.597826004580952,-5.89409666704329,26.265793949831473,-1.2899500582054007,0.0,0.0,-1.0,0.0,0.0,0.0,1.3350978007963836
0.041796,0.03615470461141701,7.364039561884623,-7.40019426649604,10.511994050206983,-10.59736694108349,-5.8949873503340156,26.264501040809854,-1.2958677464419448,0.0,0.0,-1.0,0.0,0.0,0.0,1.3351503310923607
0.041798,0.027339450886453065,7.368085682361559,-7.395425133248012,10.511464617155983,-10.596905463275215,-5.895876500000954,26.263202214815948,-1.3017840025894145,0.0,0.0,-1.0,0.0,0.0,0.0,1.3352028587966025
0.0418,0.018526754673204415,7.372130147184008,-7.390656901857213,10.510932819752254,-10.596441571644238,-5.896764115255089,26.26189747328241,-1.3076988255459798,0.0,0.0,-1.0,0.0,0.0,0.0,1.3352553838972763
0.041802,0.009716617309353914,7.376172955476712,-7.385889572786066,10.510398658580717,-10.595975266679181,-5.897650195308206,26.260586817642963,-1.3136122142100175,0.0,0.0,-1.0,0.0,0.0,0.0,1.3353079063825528
0.041804,0.0009090401321047992,7.380214106365163,-7.381123146497268,10.509862134226752,-10.595506548869176,-5.898534739372872,26.259270249332452,-1.3195241674799925,0.0,0.0,-1.0,0.0,0.0,0.0,1.3353604262406051
0.041806,0.0,7.3803056112600895,-7.3803056112600895,10.509324259504888,-10.59503643919024,-5.899418314912064,26.257950298879898,-1.3197944392644805,0.0,0.0,-1.0,18.756551636556043,0.0,-18.756551636556043,1.3354129434611213
0.041808,0.0,7.379942218724963,-7.379942218724963,10.508786526367846,-10.594566441706831,-5.900301759051083,26.25663069397356,-1.319415370584927,0.0,0.0,-1.0,18.756220626746803,0.0,-18.756220626746803,1.3354654580420509
0.04181,0.0,7.379578449014525,-7.379578449014525,10.508248948237753,-10.59409656991872,-5.901185079343745,26.255311468144388,-1.3190362849436554,0.0,0.0,-1.0,18.755889772868986,0.0,-18.755889772868986,1.33551796998415
0.041812,0.0,7.3792143023196655,-7.3792143023196655,10.507711525123256,-10.593626823802905,-5.902068275815837,26.253992621409303,-1.3186571824220263,0.0,0.0,-1.0,18.755559074932627,0.0,-18.755559074932627,1.3355704792881764
0.041814,0.0,7.37884977883121,-7.37884977883121,10.50717425703298,-10.59315720333636,-5.902951348493085,26.25267415378515,-1.3182780631013653,0.0,0.0,-1.0,18.755228532947704,0.0,-18.755228532947704,1.335622985954888
0.041816,0.006864558991193093,7.375052599257163,-7.381917158248356,10.506637634696533,-10.592688203236673,-5.903834573153876,26.251357291379783,-1.312994643094233,1.0,0.0,-1.0,48.0,0.0,-48.0,1.3356754899854528
