time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.006522,5.981363120886947,-5.981363120886947,0.0,5.890015394238161,-14.795301327094252,14.766842032228789,36.91798537911362,3.351385220788405,1.0,-1.0,0.0,48.0,-43.21948499865683,-4.780515001343165,0.2122059823682652
0.006524,5.989344799118759,-5.989344799118759,0.0,5.892852047612358,-14.796629632399174,14.768292591470981,36.921339185904046,3.3562281929348097,1.0,-1.0,0.0,48.0,-43.22018138386439,-4.779818616135609,0.2122798216920231
0.006526,5.997322829796717,-5.997322829796717,0.0,5.89569023188659,-14.797959861279187,14.769745178864756,36.924697835165134,3.3610701620251473,1.0,-1.0,0.0,48.0,-43.220879993561056,-4.7791200064389425,0.21235366772823716
0.006528,6.0052972127010396,-6.0052972127010396,0.0,5.898529948082655,-14.799292013337103,14.771199794041735,36.92806132589355,3.3659111275018665,1.0,-1.0,0.0,48.0,-43.221580826668955,-4.7784191733310415,0.2124275204865914
0.00653,6.013267947611775,-6.013267947611775,0.0,5.901371197222144,-14.800626088175513,14.772656436633245,36.93142965708542,3.370751088807214,1.0,-1.0,0.0,48.0,-43.22228388210992,-4.777716117890069,0.2125013799767677
0.006532,6.021235034308809,-6.021235034308809,0.0,5.90421398032641,-14.80196208539677,14.774115106270315,36.934802827736256,3.375590045383232,1.0,-1.0,0.0,48.0,-43.22298915880549,-4.777010841194506,0.21257524620844603
0.006534,6.029198472571884,-6.029198472571884,0.0,5.907058298416611,-14.803300004603026,14.775575802583726,36.938180836841084,3.380427996671774,1.0,-1.0,0.0,48.0,-43.22369665567693,-4.776303344323068,0.2126491191913043
0.006536,6.037158262180567,-6.037158262180567,0.0,5.909904152513669,-14.804639845396194,14.777038525203944,36.94156368339432,3.3852649421144836,1.0,-1.0,0.0,48.0,-43.22440637164521,-4.775593628354793,0.21272299893501836
0.006538,6.0451144029142725,-6.0451144029142725,0.0,5.912751543638294,-14.80598160737797,14.77850327376116,36.94495136638985,3.3901008811528066,1.0,-1.0,0.0,48.0,-43.225118305631,-4.774881694369002,0.21279688544926217
0.00654,6.053066894552254,-6.053066894552254,0.0,5.915600472810978,-14.807325290149821,14.779970047885286,36.94834388482098,3.394935813227987,1.0,-1.0,0.0,48.0,-43.225832456554706,-4.774167543445292,0.21287077874370755
0.006542,6.061015736873615,-6.061015736873615,0.0,5.918450941051988,-14.808670893312991,14.781438847205935,36.95174123768046,3.39976973778107,1.0,-1.0,0.0,48.0,-43.22654882333644,-4.773451176663562,0.21294467882802443
0.006544,6.06896092965729,-6.06896092965729,0.0,5.921302949381379,-14.810018416468505,14.782909671352447,36.9551434239605,3.4046026542528955,1.0,-1.0,0.0,48.0,-43.22726740489602,-4.7727325951039905,0.21301858571188062
0.006546,6.076902472682056,-6.076902472682056,0.0,5.924156498818975,-14.81136785921717,14.784382519953878,36.958550442652744,3.4094345620840993,1.0,-1.0,0.0,48.0,-43.22798820015298,-4.772011799847023,0.21309249940494193
0.006548,6.084840365726541,-6.084840365726541,0.0,5.927011590384386,-14.81271922115955,14.785857392638984,36.96196229274827,3.414265460715119,1.0,-1.0,0.0,48.0,-43.22871120802656,-4.771288791973431,0.2131664199168722
0.00655,6.092774608569208,-6.092774608569208,0.0,5.929868225096996,-14.814072501896005,14.787334289036238,36.96537897323759,3.419095349586186,1.0,-1.0,0.0,48.0,-43.22943642743574,-4.770563572564257,0.21324034725733323
0.006552,6.083806101707154,-6.083806101707154,0.0,5.9327256428496105,-14.815425800560563,14.788811311716346,36.9687957408934,3.41443987613951,0.0,-1.0,0.0,0.0,-19.230161390571823,19.230161390571823,0.21331428143282324
