time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.040006,0.028445998649692328,6.449869131550876,-6.478315130200568,10.813829662255376,-10.741976342889872,-3.0226002630295867,26.970795048634177,-1.8314393156108781,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2015624927473587
0.040008,0.04266360120302792,6.443711754759823,-6.486375355962851,10.813097374289994,-10.741275092153954,-3.0235502172194235,26.968968273233017,-1.8221117242575184,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2016164325091263
0.04001,0.056877603435374624,6.4375553373691,-6.494432940804475,10.81236881520007,-10.740577583051184,-3.024501063019608,26.96715082471023,-1.8127855591834736,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2016703686266694
0.040012,0.07108800349260047,6.431399881538526,-6.502487885031126,10.811643984422,-10.73988381503778,-3.0254528018408378,26.965342701638622,-1.803460822205217,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2017243011186418
0.040014,0.08529479952099805,6.425245389426671,-6.510540188947669,10.810922881391422,-10.739193787569326,-3.0264054350932024,26.963543902589187,-1.794137515138164,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2017782300036923
0.040016,0.09949798966747547,6.4190918631907765,-6.518589852858252,10.810205505543195,-10.738507500100749,-3.02735896418634,26.961754426131105,-1.7848156397965063,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2018321553004676
0.040018,0.11369757207945952,6.412939304986797,-6.526636877066257,10.809491856311434,-10.737824952086369,-3.0283133905293282,26.95997427083175,-1.775495197993315,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2018860770276112
0.04002,0.1278935449050964,6.406787716969315,-6.534681261874411,10.808781933129472,-10.737146142979848,-3.0292687155307427,26.958203435256667,-1.7661761915403849,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2019399952037644
0.040022,0.14208590629295248,6.400637101291665,-6.542723007584618,10.808075735429888,-10.736471072234224,-3.0302249405986252,26.95644191796961,-1.7568586222484444,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2019939098475647
0.040024,0.15627465439216692,6.394487460105877,-6.550762114498044,10.807373262644504,-10.735799739301893,-3.031182067140525,26.954689717532517,-1.7475424919270413,1.0,0.0,-1.0,48.0,0.0,-48.0,1.2020478209776475
