time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.00028000000000000003,2.3210855531748336,-2.3210855531748336,0.0,2.737859394085548e-07,-0.02606275797262472,0.026062742961448022,0.0652838294429675,0.9266387557670557,1.0,-1.0,0.0,48.0,-24.039093985054798,-23.96090601494521
0.00030000000000000003,2.4834371718577457,-2.4834371718577457,0.0,3.85949656820395e-07,-0.029891551597917915,0.029891530437012044,0.07487445609548328,0.9914562684746566,1.0,-1.0,0.0,48.0,-24.044837113261146,-23.955162886738858
0.00032,2.6453318689446226,-2.6453318689446226,0.0,5.320806009559619e-07,-0.03397874919991116,0.033978720026915925,0.08511234905907408,1.056092055370067,1.0,-1.0,0.0,48.0,-24.050967828586575,-23.949032171413428
0.00034,2.8067699837336013,-2.8067699837336013,0.0,7.193247775194887e-07,-0.03832362593665677,0.0383235864974097,0.09599569220741354,1.1205463438257246,1.0,-1.0,0.0,48.0,-24.057485039803357,-23.94251496019665
0.00036,2.9677518571173707,-2.9677518571173707,0.0,9.557528435745833e-07,-0.042925457911368994,0.04292540550920843,0.10752267171818931,1.1848193672609817,1.0,-1.0,0.0,48.0,-24.06438765658847,-23.935612343411528
0.00038,3.128277831572109,-3.128277831572109,0.0,1.250413066605995e-06,-0.04778352219788466,0.047783453640049225,0.11969147613324244,1.2489113650761976,1.0,-1.0,0.0,48.0,-24.07167458953246,-23.928325410467544
0.0004,3.2883482511461737,-3.2883482511461737,0.0,1.6133837314701285e-06,-0.05289709686584629,0.05289700840700093,0.13250029641804859,1.3128225825870123,1.0,-1.0,0.0,48.0,-24.079344750148064,-23.920655249851936
0.00042,3.447963461448553,-3.447963461448553,0.0,2.055824998249423e-06,-0.058265461005607755,0.05826534828852657,0.1459473260205431,1.3765532709587935,1.0,-1.0,0.0,48.0,-24.087397050878838,-23.912602949121165
0.00044,3.607123809637083,-3.607123809637083,0.0,2.590030214058331e-06,-0.06388789475286404,0.06388775274629974,0.16003076092929128,1.4401036871412778,1.0,-1.0,0.0,48.0,-24.095830405107627,-23.90416959489237
0.00046,3.7658296444064248,-3.7658296444064248,0.0,3.2294766818803e-06,-0.069763679313005,0.06976350224677492,0.17474879973100582,1.5034740938033784,1.0,-1.0,0.0,48.0,-24.104643727164934,-23.89535627283506
0.00048000000000000007,3.9240813159758186,-3.9240813159758186,0.0,3.988875889545913e-06,-0.07589209698519511,0.0758918782825131,0.19009964366741355,1.5666647592681988,1.0,-1.0,0.0,48.0,-24.113835932337164,-23.886164067662833
0.0005,4.0818791760766056,-4.0818791760766056,0.0,4.884223201992187e-06,-0.08227243118617875,0.08227216339326276,0.2060814966914732,1.6296759574482167,1.0,-1.0,0.0,48.0,-24.123405936874747,-23.87659406312525
0.0005200000000000001,4.239223577939533,-4.239223577939533,0.0,5.932847019972022e-06,-0.08890396647381302,0.08890364118679737,0.22269256552294592,1.6925079677806718,1.0,-1.0,0.0,48.0,-24.133352658000195,-23.866647341999805
0.00054,4.396114876281829,-4.396114876281829,0.0,7.153457408410719e-06,-0.09578598857032816,0.0957855963595095,0.23993105970332035,1.7551610751631381,1.0,-1.0,0.0,48.0,-24.143675013915974,-23.85632498608403
0.0005600000000000001,4.552553427294081,-4.552553427294081,0.0,8.566194197633976e-06,-0.10291778438531679,0.10291731471676309,0.2577951916500951,1.8176355698892945,1.0,-1.0,0.0,48.0,-24.154371923812324,-23.845628076187676
0.00058,4.708539588626874,-4.708539588626874,0.0,1.0192674560717726e-05,-0.1102986420384525,0.11029808319300333,0.27628317671041897,1.8799317475848836,1.0,-1.0,0.0,48.0,-24.165442307874944,-23.834557692125053
0.0006000000000000001,4.864073719377252,-4.864073719377252,0.0,1.2056040070236166e-05,-0.11792785088193954,0.11792718987162636,0.2953932332140925,1.9420499091438859,1.0,-1.0,0.0,48.0,-24.17688508729257,-23.82311491270744
0.00062,5.019156180074933,-5.019156180074933,0.0,1.4181003237708469e-05,-0.12580470152269302,0.12580392400460821,0.3151235825259319,2.003990360664867,1.0,-1.0,0.0,48.0,-24.188699184264337,-23.811300815735663
0.00064,5.1737873326683665,-5.1737873326683665,0.0,1.6593893539069137e-05,-0.13392848584425213,0.1339275760318943,0.3354724490974979,2.065753413387553,1.0,-1.0,0.0,48.0,-24.200883522007253,-23.799116477992744
0.0006600000000000001,5.3279675405105555,-5.3279675405105555,0.0,1.9322702929509463e-05,-0.14229849702842604,0.14229743760055014,0.3564380605181903,2.127339383629594,1.0,-1.0,0.0,48.0,-24.213437024763294,-23.7865629752367
0.00068,5.4816971683446996,-5.4816971683446996,0.0,2.2397130851060357e-05,-0.15091402957667355,0.15091280158367365,0.3780186475657124,2.1887485927235297,1.0,-1.0,0.0,48.0,-24.226358617806593,-23.77364138219341
0.0007000000000000001,5.634976582289644,-5.634976582289644,0.0,2.584862873630798e-05,-0.15977437933121913,0.15977296209907108,0.400212444255906,2.249981366953977,1.0,-1.0,0.0,48.0,-24.239647227450313,-23.76035277254968
0.00072,5.787806149825131,-5.787806149825131,0.0,2.9710444011654448e-05,-0.1688788434959024,0.16887721452769439,0.4230176878919576,2.3110380374950052,1.0,-1.0,0.0,48.0,-24.253301781053647,-23.746698218946356
0.0007400000000000001,5.940186239776878,-5.940186239776878,0.0,3.401766360355624e-05,-0.1782267206567672,0.17822485553184514,0.4464326191129824,2.371918940347744,1.0,-1.0,0.0,48.0,-24.26732120702843,-23.732678792971573
0.00076,6.092117222301455,-6.092117222301455,0.0,3.8807256951191474e-05,-0.18781731080238595,0.18781518307314107,0.47045548194198217,2.4326244162781774,1.0,-1.0,0.0,48.0,-24.281704434845864,-23.71829556515414
0.0007800000000000001,6.243599468871,-6.243599468871,0.0,4.411811852902719e-05,-0.19764991534392443,0.1976474964302497,0.4950845238331854,2.493154810755173,1.0,-1.0,0.0,48.0,-24.296450395042946,-23.703549604957054
0.0008,6.394633352257746,-6.394633352257746,0.0,4.9991109882773395e-05,-0.20772383713494488,0.20772109621638732,0.5203179957187652,2.5535104738887093,1.0,-1.0,0.0,48.0,-24.31155801922892,-23.68844198077108
0.0008200000000000001,6.545219246518377,-6.545219246518377,0.0,5.646910118223096e-05,-0.218038380490951,0.21803528439658632,0.5461541520549446,2.6136917603683307,1.0,-1.0,0.0,48.0,-24.32702624009147,-23.67297375990853
0.00084,6.69535752697821,-6.69535752697821,0.0,6.359701229455366e-05,-0.2285928512086726,0.22858936430472868,0.5725912508674829,2.6736990294018073,1.0,-1.0,0.0,48.0,-24.342853991402922,-23.657146008597085
0.0008600000000000001,6.845048570215222,-6.845048570215222,0.0,7.142185338146336e-05,-0.23938655658509506,0.23938264066035037,0.5996275537965547,2.7335326446540273,1.0,-1.0,0.0,48.0,-24.359040208026208,-23.640959791973792
0.00088,6.994292754043888,-6.994292754043888,0.0,7.999276502397055e-05,-0.25041880543622996,0.25041441958521266,0.6272613261410143,2.7931929741860935,1.0,-1.0,0.0,48.0,-24.375583825920813,-23.624416174079183
0.0009000000000000001,7.143090457498886,-7.143090457498886,0.0,8.936105787816857e-05,-0.2616889081156323,0.2616840086196465,0.6554908369020563,2.8526803903946547,1.0,-1.0,0.0,48.0,-24.392483782148524,-23.607516217851472
0.00092,7.291442060818616,-7.291442060818616,0.0,9.958025186568257e-05,-0.2731961765326604,0.27319071673866496,0.6843143588262665,2.911995269951451,1.0,-1.0,0.0,48.0,-24.409739014879072,-23.590260985120935
0.0009400000000000001,7.43934794542859,-7.43934794542859,0.0,0.00011070611490236869,-0.2849399241704853,0.28493385436785024,0.7137301684480731,2.9711379937430866,1.0,-1.0,0.0,48.0,-24.427348463395646,-23.572651536604354
0.0009600000000000001,7.586808493924647,-7.586808493924647,0.0,0.00012279670116887122,-0.2969194661038446,0.2969127333990117,0.7437365461315943,3.0301089468110236,1.0,-1.0,0.0,48.0,-24.445311068100345,-23.55468893189965
0.0009800000000000002,7.733824090056024,-7.733824090056024,0.0,0.00013591238892665818,-0.3091341190165472,0.3091266672056175,0.7743317761118881,3.088908518291809,1.0,-1.0,0.0,48.0,-24.463625770519428,-23.536374229480572
0.001,7.880395118708287,-7.880395118708287,0.0,0.00015011591788316656,-0.3215832012187248,0.32157497065800117,0.8055141465356047,3.147537101357516,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00102,7.9714136615724325,-7.744064448126155,-0.22734921344627812,0.0001652673222754205,-0.3338595763920871,0.3338505151120303,0.8362638430321269,3.0024577282593374,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0010400000000000001,8.062183770550426,-7.608021444403701,-0.4541623261467258,0.00018116543479268127,-0.3455574496491625,0.34554751670995143,0.8655644155446997,2.857712687613942,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0010600000000000002,8.152706120011981,-7.472269384667101,-0.6804367353448797,0.00019777870213507365,-0.35667815942734704,0.3566673156192814,0.8934192188532892,2.7133042669160967,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00108,8.242981382651955,-7.33681152773213,-0.9061698549198242,0.00021507010617368718,-0.36722305310341785,0.3672112612465512,0.9198316305051298,2.569234732135477,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0011,8.333010229520522,-7.201651114103303,-1.1313591154172193,0.00023299747104736334,-0.37719348691614785,0.37718071214308296,0.944805050599796,2.4255063277809867,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0011200000000000001,8.422793330051757,-7.066791365972877,-1.3560019640788794,0.00025151376806975746,-0.3865908258891175,0.386577035911083,0.9683429015749155,2.282121276965303,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0011400000000000002,8.512331352090692,-6.93223548721973,-1.5800958648709624,0.0002705674184252783,-0.3954164437537246,0.39540160911005295,0.9904486279925316,2.1390817814696046,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00116,8.601624961918851,-6.797986663408106,-1.8036382985107449,0.00029010259363299875,-0.4036717228723909,0.40365581716352256,1.011125696326112,1.9963900218084958,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00118,8.690674824278261,-6.664048061786243,-2.026626762492018,0.00031005951375814324,-0.4113580541619681,0.41134105426610235,1.030377594748209,1.85404815729513,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0012000000000000001,8.779481602393975,-6.530422831284896,-2.24905877110908,0.0003303747433512406,-0.4184768370173404,0.41845872329085876,1.0482078329187716,1.712058326106527,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0012200000000000002,8.868045957995113,-6.397114102515729,-2.470931855479384,0.0003509814850955358,-0.4250294792352265,0.4250102356970143,1.064619941774111,1.570422645349061,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00124,8.956368551334426,-6.2641249877696135,-2.692243563564813,0.0003718098711437345,-0.43101739693817925,0.4309970114379713,1.0796174733165218,1.4291432111241376,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00126,9.04445004120644,-6.1314585810148134,-2.912991460191627,0.00039278725212565083,-0.43644201449878506,0.436420478869663,1.0932040004045624,1.288222098594046,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00128,9.132291084964113,-5.9991179578950735,-3.133173127069039,0.0004138384838087995,-0.4413047644640628,0.4412820746592324,1.1053831165439947,1.147661362047993,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0013000000000000002,9.219892338534116,-5.867106175727609,-3.352786162806507,0.0004348862113944655,-0.44560708748005884,0.44558324369403907,1.1161584356793814,1.0074630349682843,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0013200000000000002,9.307254456430698,-5.7354262735010115,-3.5718281829296874,0.00045585115143225666,-0.4493504322166447,0.44932543899099575,1.1255335919863514,0.867629130096693,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00134,9.394378091768143,-5.604081271873051,-3.7902968198950915,0.000476652371336609,-0.452536255292513,0.45251012160623655,1.1335122396645247,0.7281616395009802,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00136,9.481263896271871,-5.473074173168407,-4.008189723103464,0.0004972075664892037,-0.45516602120037286,0.45513876054511754,1.140098052731108,0.5890625346415688,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0013800000000000002,9.567912520288177,-5.342407961376319,-4.225504558911858,0.0005174333349116919,-0.457241202232344,0.4572128326725485,1.1452947248151517,0.45033376643837686,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0014000000000000002,9.654324612792614,-5.212085602148152,-4.442239010644463,0.0005372454494936164,-0.4587632784055549,0.458733822623662,1.1491059689524843,0.31197726533780523,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00142,9.740500821397067,-5.082110042794905,-4.658390778602162,0.00055655912776085,-0.4597337373879368,0.45970322271481534,1.1515355173813098,0.17399494137986027,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00144,9.826441792355498,-4.952484212284634,-4.873957580070863,0.0005752892991703418,-0.46015407442421913,0.4601225328549281,1.1525871213384795,0.036388684265419524,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0014600000000000001,9.9121481705684,-4.823211021239838,-5.088937149328563,0.0005933508699174047,-0.4600257922621272,0.45999326045715905,1.1522645508564386,-0.10083963657634554,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0014800000000000002,9.997620599585975,-4.694293361934754,-5.303327237651221,0.0006106589852422307,-0.4593504010787797,0.459316920350921,1.1505715945608486,-0.23768817192043934,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0015,10.082859721610031,-4.5657341082926335,-5.517125613317398,0.0006271292892227497,-0.45812941840728605,0.45809503469423146,1.14751205946888,-0.3741550926783537,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00152,10.167866177494641,-4.4375361158829305,-5.73033006161171,0.0006426781820414062,-0.4563643690635457,0.4563291328864074,1.1430897707881897,-0.5102385898302777,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0015400000000000001,10.252640606745565,-4.309702221918485,-5.942938384827079,0.0006572230747138421,-0.4540567850732493,0.45402075148109783,1.1373085717165723,-0.6459368743571565,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0015600000000000002,10.337183647518454,-4.182235245252635,-6.154948402265821,0.000670682641267922,-0.45120820559907876,0.4511714340996583,1.1301723232422918,-0.7812481771726485,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00158,10.421495936615845,-4.055137986376298,-6.366357950239547,0.0006829770683619525,-0.44782017686811243,0.4477827313448688,1.1216849039450962,-0.9161707490549551,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0016,10.505578109482963,-3.928413227415028,-6.577164882067935,0.000694028302331377,-0.44389425209942834,0.443856200714994,1.1118502097979137,-1.0507028605785471,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0016200000000000001,10.589430800202368,-3.8020637321260415,-6.7873670680763265,0.0007037602936536442,-0.43943199143191203,0.4393934065181871,1.100672153969231,-1.1848428020457613,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0016400000000000002,10.673054641487433,-3.676092245895217,-6.996962395592215,0.0007120992388213633,-0.4344349618522646,0.43439591978723924,1.0881546666261575,-1.3185888834183104,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0016600000000000002,10.756450264674678,-3.550501495734075,-7.205948768940603,0.0007189738196142768,-0.4289047371232135,0.428865318194672,1.0743016947381745,-1.4519394342486704,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00168,10.839618299714994,-3.4252941902767478,-7.414324109438247,0.0007243154397609762,-0.42284289771192574,0.42280318596817845,1.0591172018815709,-1.5848928036113814,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0017000000000000001,10.922559375163743,-3.300473019776931,-7.622086355386812,0.0007280584589817115,-0.41625103071862374,0.41621111380640885,1.0426051680445665,-1.7174473600342461,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0017200000000000002,11.005274118169764,-3.1760406561048398,-7.829233462064924,0.0007301404244040231,-0.4091307298054028,0.4090906987951048,1.0247695894331244,-1.8496014914294294,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0017400000000000002,11.087763154463307,-3.051999752744151,-8.035763401719155,0.0007305022993433376,-0.40148359512525295,0.40144354432357865,1.00561447827745,-1.981353605024463,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00176,11.170027108342907,-2.928352944788963,-8.241674163553943,0.0007290886894410635,-0.39331123325128187,0.3932712600015447,0.9851438626391867,-2.112702127293174,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0017800000000000001,11.252066602661202,-2.8051028489407424,-8.446963753720459,0.0007258480661530943,-0.3846152571061424,0.38457546157629635,0.9633617862192942,-2.24364550388652,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0018000000000000002,11.333882258809723,-2.682252063505306,-8.651630195304417,0.0007207329875820423,-0.37539728589166255,0.37535777085023414,0.9402723081666268,-2.374182199563343,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0018200000000000002,11.415474696702669,-2.5598031683898004,-8.855671528312868,0.0007137003166468782,-0.36565894501867935,0.3656198155987422,0.9158795028871989,-2.5043106981210306,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00184,11.496844534759683,-2.437758725099713,-9.05908580965997,0.0007047114365840646,-0.3554018660370763,0.3553632294884171,0.8901874598541483,-2.634029502326128,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00186,11.577992389887651,-2.3161212767358963,-9.261871113151754,0.0006937324637746161,-0.34462768656602366,0.34458965199564406,0.86320028341839,-2.763337133844847,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0018800000000000002,11.6589188774615,-2.19489334799164,-9.464025529469861,0.0006807344578919186,-0.33333805022442425,0.33330072832552876,0.8349220926199692,-2.892232133173524,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0019000000000000002,11.739624611304093,-2.0740774451497557,-9.665547166154337,0.0006656936293654944,-0.3215346065615627,0.321498109331176,0.8053570210001068,-3.0207130595689904,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0019200000000000003,11.820110203665134,-1.9536760560797175,-9.866434147585416,0.0006485915441562765,-0.3092190109879577,0.3091834514333235,0.7745092164139434,-3.148778490978895,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00194,11.900376265199192,-1.8336916502348335,-10.066684614964359,0.0006294153258393153,-0.2963929247064212,0.29635841654032596,0.7423828408439799,-3.276427023971948,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0019600000000000004,11.980423404942801,-1.7141266786494656,-10.266296726293335,0.0006081578549902064,-0.28305801464331976,0.28302467196849224,0.7089820702142136,-3.403657273668116,1.0,0.0,-1.0,0.0,48.0,-48.0
0.00198,12.06025223029065,-1.5949835739363214,-10.46526865635433,0.000584817965871886,-0.2692159533800444,0.2691838903627779,0.6743110942049815,-3.5304678736687394,1.0,0.0,-1.0,0.0,48.0,-48.0
0.002,12.139863346970952,-1.4762647502837547,-10.663598596687196,0.0005594006404187897,-0.25486841908467894,0.25483774961782374,0.6383741160684865,-3.656857475986623,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00202,11.994212841545895,-1.2454503456702268,-10.748762495875669,0.0005319162941196663,-0.2400166881657401,0.2399875255708541,0.6011743323279791,-3.7830293270156505,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00204,11.848959904863573,-1.0153720364884622,-10.833587868375112,0.000502381808369128,-0.2246620339081115,0.2246344905810167,0.562714931238495,-3.9087806650889867,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00206,11.704103461911325,-0.7860313496608239,-10.918072112250501,0.00047082166258071426,-0.20880613912269208,0.20878032611696737,0.5230001263432855,-4.034109808180707,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0020800000000000003,11.559642440475345,-0.5574297960224791,-11.002212644452866,0.00043726724709909447,-0.1924506935162082,0.1924267201643579,0.4820341479842982,-4.15901507859496,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0021000000000000003,11.415575771099313,-0.3295688703013301,-11.086006900797983,0.00040175704486631507,-0.1755973936786973,0.1755753672033631,0.43982124325835537,-4.283494803069729,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0021200000000000004,11.271902387042273,-0.10245005109768918,-11.169452335944584,0.0003643368103421021,-0.15824794307050463,0.15822796818587176,0.3963656759723006,-4.407547312880031,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00214,11.128621224235783,0.12392519913628688,-11.25254642337207,0.00032505974567132335,-0.1404040520087924,0.14038623051234111,0.35167172659711526,-4.531170943940509,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00216,10.98573122124032,0.34955543411742035,-11.33528665535774,0.00028398667409192314,-0.12206743765356574,0.12205186800831644,0.30574369222100795,-4.654364036907449,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00218,10.843231319200976,0.5744392237525121,-11.417670542953488,0.00024118621057687414,-0.103239823993219,0.10322660090062429,0.25858588650149633,-4.7771249372801705,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0022,10.701120461802484,0.7985751541596041,-11.499695615962088,0.00019673492970388295,-0.08392294182960024,0.08391215579323298,0.21020263961646835,-4.899451995501859,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00222,10.559397595223542,1.0219618276894222,-11.581359422912964,0.00015071753074683545,-0.06411852876260038,0.06411026564279014,0.16059829821424304,-5.021343567059787,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0022400000000000002,10.418061668090475,1.2445978629470178,-11.662659531037493,0.00010322699998317391,-0.04382832917426701,0.04382266973383611,0.10977722536263088,-5.142798012584934,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0022600000000000003,10.277111631430259,1.4664818948135918,-11.743593526243851,5.436477021163869e-05,-0.023054094212446183,0.023051113653697136,0.05774380049700115,-5.2638136979510275,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0022800000000000003,10.136546438622899,1.6876125744684969,-11.824159013091396,4.240877475033118e-06,-0.001797581773953552,0.00179734926706001,0.004502419367361704,-5.384388994372966,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0023000000000000004,9.996365045353201,1.9079885694113992,-11.9043536147646,-4.702588501708952e-05,0.01993944351272194,-0.019936865309768553,-0.04994250601554225,-5.5045222785046395,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00232,9.856566409561935,2.127608563484591,-11.984174973046526,-9.930781577067774e-05,0.04215521030517974,-0.04214976573491534,-0.10558654743510372,-5.624211932536188,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00234,9.717149491396398,2.346471256895474,-12.063620748291873,-0.00015246815669899732,0.06484794056533505,-0.06483958146730716,-0.16242526052470468,-5.743456344290613,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00236,9.578113253160442,2.5645753662391266,-12.14268861939957,-0.0002063609476283639,0.08801584957810248,-0.08800453579334043,-0.22045418482451823,-5.862253907319798,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00238,9.439456659263898,2.781919624521042,-12.22137628378494,-0.0002608308836219338,0.11165714597054306,-0.11164284585386136,-0.2796688438392797,-5.98060302099994,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0024000000000000002,9.301178676171466,2.998502781179962,-12.299681457351427,-0.0003157131751253978,0.13577003173146535,-0.13575272267144667,-0.34006474509700324,-6.098502090626351,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0024200000000000003,9.163278272351132,3.214323602110816,-12.377601874461948,-0.0003708334109381921,0.16035270223148135,-0.1603323711779852,-0.4016373802086446,-6.215949527507675,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0024400000000000003,9.025754418221991,3.429380869687758,-12.45513528790975,-0.0004260074240135599,0.18540334624351398,-0.1853799902425578,-0.4643822249287029,-6.332943749059481,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0024600000000000004,8.888606086101628,3.6436733827872865,-12.532279468888914,-0.00048104116009054193,0.210920145963754,-0.2108937726996122,-0.5282947392167552,-6.449483178897244,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00248,8.751832250152999,3.85719995681144,-12.60903220696444,-0.0005357305491606912,0.2369012770330633,-0.23687190537743022,-0.5933703672999162,-6.565566246928709,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0025,8.615431886330846,4.069959423711075,-12.68539131004192,-0.0005898613797720499,0.2633449085588269,-0.26331256912688883,-0.6596045377362271,-6.681191389445672,0.0,1.0,-1.0,-48.0,48.0,0.0
0.00252,8.479403972327653,4.281950632009163,-12.761354604336816,-0.0006432091761726118,0.29024920313724023,-0.29021393885050156,-0.726992663478942,-6.796357049215085,0.0,1.0,-1.0,-48.0,48.0,0.0
