time_s,phase_cmd_a,phase_cmd_b,phase_cmd_c,ia_A,ib_A,ic_A,vab_V,vbc_V,vca_V,ea_V,eb_V,ec_V,speed_rad_s,electromagnetic_torque_Nm
0.00034,-1.0,0.0,1.0,-2.806770004311198,0.0,2.806770004311198,-23.942515106142462,-24.057484893857538,48.0,7.193081649263494e-07,-0.038323035948414776,0.03832299651007854,0.09599421436407997,1.1205031351085102
0.00035000000000000005,-1.0,0.0,1.0,-2.8873179536979987,0.0,2.8873179536979987,-23.939111927895286,-24.060888072104717,48.0,8.30827914193327e-07,-0.04059178631142437,0.040591740758666575,0.1016771338375366,1.1526570289369518
0.00036,-1.0,0.0,1.0,-2.967751886061129,0.0,2.967751886061129,-23.935612537168993,-24.06438746283101,48.0,9.55726663313627e-07,-0.04292467411202632,0.04292462171130116,0.10752070840369511,1.1847651729030932
0.00037000000000000005,-1.0,0.0,1.0,-3.0480718443292636,0.0,3.0480718443292636,-23.932017070343164,-24.06798292965684,48.0,1.0951662373070708e-06,-0.04532160806445804,0.045321548018519016,0.11352470932370955,1.2168275711448249
0.00038,-1.0,0.0,1.0,-3.128277871535278,0.0,3.128277871535278,-23.92832566375236,-24.071674336247646,48.0,1.250372816253413e-06,-0.04778249689269243,0.047782428337063844,0.11968890787870051,1.2488442275112823
0.00039000000000000005,-1.0,0.0,1.0,-3.208370010816213,0.0,3.208370010816213,-23.924538453686182,-24.075461546313814,48.0,1.4226385572490003e-06,-0.05030724932990767,0.05030717132926725,0.12601307536831655,1.2808151455647405
0.0004,-1.0,0.0,1.0,-3.2883483054132405,0.0,3.2883483054132405,-23.92065557638922,-24.079344423610785,48.0,1.6133232075741017e-06,-0.052895774117960905,0.05289568566243396,0.1324969831093042,1.312740328582519
0.00041000000000000005,-1.0,0.0,1.0,-3.368212798671633,0.0,3.368212798671633,-23.916677168061163,-24.08332283193884,48.0,1.8238557090829825e-06,-0.055547980006865255,0.055547880008230854,0.13914040243408832,1.3446197795588755
0.00042,-1.0,0.0,1.0,-3.447963534040736,0.0,3.447963534040736,-23.91260336485679,-24.087396635143204,48.0,2.0557357938286e-06,-0.05826377575427033,0.05826366304208005,0.14594310468936122,1.3764535012068986
0.00043000000000000004,-1.0,0.0,1.0,-3.5276005550739495,0.0,3.5276005550739495,-23.908434302885986,-24.09156569711401,48.0,2.3105355709337524e-06,-0.06104307012494662,0.061042943442556195,0.15290486123468186,1.4082414959604042
