time_s,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,speed_rpm,electromagnetic_torque_Nm,phase_cmd_a,phase_cmd_b,phase_cmd_c
0.108,0.0,5.328728374592238,-5.328728374592238,-130.36704823342518,139.40796646273262,-134.43602533500524,348.82016427958666,3330.987203713392,4.183359790331956,0.0,1.0,-1.0
0.1085,-4.288584438317062,4.288584438317062,0.0,-141.41971591308297,139.48046101474284,-100.51685965386744,348.86157527408886,3331.382649581795,3.4531293007741506,-1.0,1.0,0.0
0.109,-5.685619765937746,5.685619765937746,0.0,-139.3705250288034,139.94757016811457,-49.48743189955692,349.111610568828,3333.770310768105,4.548964958364172,-1.0,1.0,0.0
0.1095,-5.144578401962356,5.144578401962356,0.0,-139.3555473823791,139.56855976135827,-3.9149552745006724,349.33441004028435,3335.897889000137,4.107659870188083,-1.0,1.0,0.0
0.11,-4.579347234085541,4.579347234085541,0.0,-140.16894601426307,139.26464859235935,40.30781025355342,349.596248327192,3338.3982604592607,3.6602894473135175,-1.0,1.0,0.0
0.1105,-5.933477535100774,5.933477535100774,0.0,-139.9470875285878,141.75408745669262,91.86426852647149,349.90562199443593,3341.3525613635215,4.776909796017032,-1.0,1.0,0.0
0.111,-5.328906254605947,5.328906254605947,0.0,-139.9186926404787,134.826310192055,130.97687876649107,350.09808384538536,3343.190436659635,4.181943379794695,-1.0,1.0,0.0
0.1115,-4.20798429842087,0.0,4.20798429842087,-139.98913857635316,100.45792098943778,141.93801423895187,350.1289055229995,3343.4847620004357,3.38830931588816,-1.0,0.0,1.0
0.112,-5.526206317190041,0.0,5.526206317190041,-140.44894055010775,49.02684560999599,139.84189157171292,350.35461555223725,3345.6401340119514,4.4210776692083105,-1.0,0.0,1.0
0.1125,-4.896307448075941,0.0,4.896307448075941,-140.05158880769488,3.247695033921863,139.87445284517852,350.58929612795623,3347.8811684323514,3.9094290036600103,-1.0,0.0,1.0
0.113,-4.236264721066246,0.0,4.236264721066246,-139.80133057815985,-41.424965394601976,140.68335335573727,350.8812379777941,3350.6690077421767,3.386351969676366,-1.0,0.0,1.0
0.1135,-5.524150041437031,0.0,5.524150041437031,-142.2742842336548,-93.35053105172976,140.42358355694475,351.11518078806455,3352.902997021498,4.447729757979996,-1.0,0.0,1.0
0.114,-4.828960030663548,0.0,4.828960030663548,-134.7808431711728,-132.1075100903998,140.42404993620698,351.3625775616787,3355.2654621870383,3.782285063711103,-1.0,0.0,1.0
0.1145,0.0,-3.9052560190457615,3.9052560190457615,-99.34290432827528,-142.42699049250487,140.47064089186316,351.31553164872696,3354.8162068111255,3.144716296922068,0.0,-1.0,1.0
0.115,0.0,-5.169760174512849,5.169760174512849,-47.474697043235984,-140.22514765730938,140.9054434736922,351.47464377861087,3356.3356157297403,4.135085587516151,0.0,-1.0,1.0
0.1155,0.0,-4.45103668959806,4.45103668959806,-1.6953198640657323,-140.37920698612487,140.47202670232372,351.74806220121513,3358.946569339131,3.5539048535001276,0.0,-1.0,1.0
0.116,0.0,-5.7718038448887965,5.7718038448887965,43.551433345830425,-141.13702194923167,140.3113846777439,352.02094344391315,3361.5523932582787,4.614682807263785,0.0,-1.0,1.0
0.1165,0.0,-4.9314806473887085,4.9314806473887085,95.81372450362818,-140.85525880576498,142.7678929916914,352.2266526166048,3363.5167711586714,3.9709717417750263,0.0,-1.0,1.0
0.117,0.0,-4.152523692669738,4.152523692669738,133.63651548369364,-140.89268672690443,134.25197515023444,352.53518251002225,3366.463014616412,3.2409381645871376,0.0,-1.0,1.0
