time_s,speed_target_rad_s,load_torque_Nm,hall_invalid,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad,hall_speed_feedback_rad_s
0.07552,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.618499983729283,21.77258283143898,-3.814101061814122,54.33410125239386,0.0,-1.0,0.0,0.0,-43.39108281516826,25.586683893253102,17.804398921915162,-2.1940721710402875,59.38540625507038
0.07553,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.618579415679413,21.772330582892888,-3.7923113016010412,54.33410125239386,0.0,-1.0,0.0,0.0,-43.3909099985723,25.56464188449393,17.82626811407837,-2.1935288300277636,59.38540625507038
0.07554,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.618664000577226,21.772075765263597,-3.7705365403255793,54.33410125239386,0.0,-1.0,0.0,0.0,-43.39073976584082,25.542612305589177,17.848127460251646,-2.1929854890152396,59.38540625507038
0.07555,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.61875371451551,21.771818380434393,-3.748776732635378,54.33410125239386,0.0,-1.0,0.0,0.0,-43.3905720949499,25.52059511306977,17.869976981880132,-2.192442148002715,59.38540625507038
0.07556,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.6188485334507,21.771558430415926,-3.7270318326101957,54.33410125239386,0.0,-1.0,0.0,0.0,-43.390406963866624,25.49859026302612,17.891816700840504,-2.1918988069901912,59.38540625507038
0.07557,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.61894843320444,21.77129591734649,-3.705301793763866,54.33410125239386,0.0,-1.0,0.0,0.0,-43.39024435055093,25.476597711110355,17.913646639440575,-2.1913554659776673,59.38540625507038
0.07558,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.619053389465186,21.771030843492486,-3.683586569046455,54.33410125239386,0.0,-1.0,0.0,0.0,-43.390084232957676,25.45461741253894,17.935466820418732,-2.1908121249651433,59.38540625507038
0.07559,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.619163377789757,21.770763211248692,-3.661886110846316,54.33410125239386,0.0,-1.0,0.0,0.0,-43.38992658903845,25.43264932209501,17.957277266943443,-2.190268783952619,59.38540625507038
0.0756,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.619278373604907,21.770493023138673,-3.640200370992287,54.33410125239386,0.0,-1.0,0.0,0.0,-43.38977139674358,25.41069339413096,17.97907800261262,-2.189725442940095,59.38540625507038
0.07561,45.0,0.0,0,0.1,-0.006489858045716063,0.006489858045716063,0.0,-21.61940247724768,21.77022443561088,-3.618529990077337,54.33411161946936,0.005182610167498004,-1.0,1.0,0.0,-48.0,27.69394096925894,20.30605903074106,-2.1891821018999233,59.38540625507038
0.07562,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.619527413860357,21.769949143750537,-3.596873531912162,54.33411161946937,0.0,-1.0,0.0,0.0,-43.38947655761089,25.3668226756627,18.022653881948195,-2.1886387607837277,59.38540625507038
0.07563,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.619657283482137,21.769671304369307,-3.575231644251814,54.33411161946937,0.0,-1.0,0.0,0.0,-43.389328587851445,25.344902948621122,18.044425639230322,-2.1880954196675333,59.38540625507038
0.07564,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.619792061035273,21.76939092050933,-3.553604276708182,54.33411161946937,0.0,-1.0,0.0,0.0,-43.38918298154461,25.322995197217512,18.06618778432709,-2.187552078551339,59.38540625507038
0.07565,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.61993172131985,21.7691079953432,-3.5319913783444585,54.33411161946937,0.0,-1.0,0.0,0.0,-43.38903971666305,25.30109937368766,18.087940342975394,-2.1870087374351446,59.38540625507038
0.07566,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.620076239015297,21.76882253217432,-3.510392897677234,54.33411161946937,0.0,-1.0,0.0,0.0,-43.388898771189616,25.279215429851554,18.109683341338062,-2.186465396318949,59.38540625507038
0.07567,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.620225588682015,21.768534534437215,-3.4888087826789476,54.33411161946937,0.0,-1.0,0.0,0.0,-43.388760123119226,25.257343317116163,18.131416806003067,-2.1859220552027545,59.38540625507038
0.07568,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.620379744762875,21.768244005697845,-3.4672389807798054,54.33411161946937,0.0,-1.0,0.0,0.0,-43.388623750460724,25.23548298647765,18.15314076398307,-2.18537871408656,59.38540625507038
0.07569,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.620538681584883,21.76795094965396,-3.445683438870256,54.33411161946937,0.0,-1.0,0.0,0.0,-43.38848963123884,25.213634388524216,18.174855242714628,-2.184835372970366,59.38540625507038
0.0757,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.620702373360622,21.7676553701353,-3.42414210330316,54.33411161946937,0.0,-1.0,0.0,0.0,-43.388357743495924,25.191797473438463,18.19656027005746,-2.18429203185417,59.38540625507038
0.07571,45.0,0.0,0,0.1,-0.006491828489366795,0.006491828489366795,0.0,-21.62087492063296,21.76736142548073,-3.402615568204337,54.33412198936365,0.005184016571947545,-1.0,1.0,0.0,-48.0,27.475858820628222,20.524141179371778,-2.18374869071032,59.38540625507038
0.07572,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.621048044571193,21.767060810916554,-3.3811024740326743,54.33412198936366,0.0,-1.0,0.0,0.0,-43.388108855487744,25.148163284949227,18.23994557053852,-2.183205349490426,59.38540625507038
0.07573,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.621225845433145,21.766757685160893,-3.359603422068057,54.33412198936366,0.0,-1.0,0.0,0.0,-43.38798353059404,25.126361107228952,18.26162242336509,-2.182662008270532,59.38540625507038
0.07574,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62140829698962,21.766452052574746,-3.3381183565362935,54.33412198936366,0.0,-1.0,0.0,0.0,-43.38786034956436,25.10457040911104,18.28328994045333,-2.1821186670506383,59.38540625507038
0.07575,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62159537290483,21.766143917652585,-3.3166472211372313,54.33412198936366,0.0,-1.0,0.0,0.0,-43.38773929055742,25.082791138789815,18.3049481517676,-2.1815753258307446,59.38540625507038
0.07576,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62178704673801,21.76583328502275,-3.295189959047181,54.33412198936366,0.0,-1.0,0.0,0.0,-43.38762033176076,25.061023244069933,18.32659708769083,-2.181031984610851,59.38540625507038
0.07577,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.621983291944925,21.765520159447544,-3.273746512921256,54.33412198936366,0.0,-1.0,0.0,0.0,-43.38750345139247,25.0392666723688,18.34823677902367,-2.180488643390957,59.38540625507038
0.07578,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.622184081879478,21.76520454582369,-3.2523168248958503,54.33412198936366,0.0,-1.0,0.0,0.0,-43.38738862770317,25.01752137071954,18.36986725698363,-2.1799453021710633,59.38540625507038
0.07579,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.622389389795213,21.764886449182438,-3.2309008365909415,54.33412198936366,0.0,-1.0,0.0,0.0,-43.38727583897765,24.99578728577338,18.391488553204272,-2.1794019609511697,59.38540625507038
0.0758,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62259918884688,21.764565874689893,-3.209498489112575,54.33412198936366,0.0,-1.0,0.0,0.0,-43.38716506353677,24.97406436380247,18.413100699734304,-2.1788586197312756,59.38540625507038
0.07581,45.0,0.0,0,0.1,-0.006493489723494256,0.006493489723494256,0.0,-21.62281757985307,21.764246982379365,-3.1881103305702925,54.33413236163438,0.005185202111856517,-1.0,1.0,0.0,-48.0,27.258825031833442,20.741174968166558,-2.17831527848372,59.38540625507038
0.07582,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.6230362803376,21.763921468098502,-3.16673507786076,54.33413236163439,0.0,-1.0,0.0,0.0,-43.3869577484361,24.930656545959263,18.45630120247684,-2.177771937160104,59.38540625507038
0.07583,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.623259390847565,21.76359349227475,-3.1453732862445807,54.33413236163439,0.0,-1.0,0.0,0.0,-43.386852883122316,24.908966778519332,18.477886104602984,-2.177228595836488,59.38540625507038
0.07584,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62348688415801,21.763263060616016,-3.124024894796609,54.33413236163439,0.0,-1.0,0.0,0.0,-43.386749944774024,24.887287955412624,18.4994619893614,-2.1766852545128716,59.38540625507038
0.07585,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.623718732952895,21.762930178966215,-3.102689842090185,54.33413236163439,0.0,-1.0,0.0,0.0,-43.38664891191911,24.8656200210564,18.52102889086271,-2.1761419131892556,59.38540625507038
0.07586,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.623954909826622,21.762594853305526,-3.0813680661995444,54.33413236163439,0.0,-1.0,0.0,0.0,-43.38654976313215,24.84396291950507,18.542586843627078,-2.1755985718656397,59.38540625507038
0.07587,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.624195387285646,21.762257089750605,-3.060059504702409,54.33413236163439,0.0,-1.0,0.0,0.0,-43.38645247703625,24.822316594453014,18.564135882583237,-2.175055230542023,59.38540625507038
0.07588,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.624440137749918,21.761916894554773,-3.038764094682583,54.33413236163439,0.0,-1.0,0.0,0.0,-43.38635703230469,24.800680989237357,18.585676043067334,-2.174511889218407,59.38540625507038
0.07589,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.624689133554476,21.761574274108245,-3.0174817727324097,54.33413236163439,0.0,-1.0,0.0,0.0,-43.386263407662724,24.779056046840655,18.607207360822066,-2.173968547894791,59.38540625507038
0.0759,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.624942346950938,21.761229234938305,-2.9962124749554144,54.33413236163439,0.0,-1.0,0.0,0.0,-43.38617158188924,24.75744170989372,18.628729871995525,-2.173425206571175,59.38540625507038
0.07591,45.0,0.0,0,0.1,-0.006494872374030009,0.006494872374030009,0.0,-21.625203879114316,21.760885938590118,-2.974956703907911,54.33414273588304,0.005186188683310116,-1.0,1.0,0.0,-48.0,27.04279773364581,20.95720226635419,-2.172881865219891,59.38540625507038
0.07592,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62546544422402,21.760536081970553,-2.953713252735164,54.33414273588305,0.0,-1.0,0.0,0.0,-43.386001526194576,24.714249334705716,18.671752191488856,-2.172338523792533,59.38540625507038
0.07593,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62573114319774,21.76018382703246,-2.932482631146456,54.33414273588305,0.0,-1.0,0.0,0.0,-43.3859149702302,24.692666458178916,18.693248512051284,-2.171795182365174,59.38540625507038
0.07594,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.626000947968716,21.75982918085334,-2.911264773315983,54.33414273588305,0.0,-1.0,0.0,0.0,-43.38583012882206,24.671093954169322,18.714736174652735,-2.171251840937815,59.38540625507038
0.07595,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62627483039442,21.75947215064871,-2.8900596129421627,54.33414273588305,0.0,-1.0,0.0,0.0,-43.38574698104313,24.649531763590872,18.736215217452255,-2.170708499510456,59.38540625507038
0.07596,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.626552762258015,21.75911274377221,-2.868867083250379,54.33414273588305,0.0,-1.0,0.0,0.0,-43.38566550603022,24.62797982702259,18.757685679007636,-2.170165158083097,59.38540625507038
0.07597,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.626834715269936,21.75875096771581,-2.8476871169955493,54.33414273588305,0.0,-1.0,0.0,0.0,-43.38558568298575,24.606438084711357,18.77914759827439,-2.1696218166557384,59.38540625507038
0.07598,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62712066106935,21.758386830109952,-2.82651964646487,54.33414273588305,0.0,-1.0,0.0,0.0,-43.3855074911793,24.584906476574822,18.800601014604478,-2.169078475228379,59.38540625507038
0.07599,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62741057122568,21.758020338723725,-2.805364603480564,54.33414273588305,0.0,-1.0,0.0,0.0,-43.385430909949406,24.563384942204287,18.82204596774512,-2.1685351338010204,59.38540625507038
0.076,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.627704417240107,21.757651501464938,-2.784221919402491,54.33414273588305,0.0,-1.0,0.0,0.0,-43.385355918705045,24.54187342086743,18.843482497837616,-2.1679917923736616,59.38540625507038
0.07601,45.0,0.0,0,0.1,-0.006496006495570897,0.006496006495570897,0.0,-21.62800630073445,21.757284481220978,-2.7630920517064426,54.334153111754084,0.0051869977645947005,-1.0,1.0,0.0,-48.0,26.827731141949705,21.172268858050295,-2.1674484509186316,59.38540625507038
0.07602,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.628307932818934,21.756910976353318,-2.7419738696210434,54.33415311175409,0.0,-1.0,0.0,0.0,-43.38521890917225,24.49888484597436,18.886334063197893,-2.166905109387514,59.38540625507038
0.07603,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.628613414872802,21.756535150169178,-2.7208678377819617,54.33415311175409,0.0,-1.0,0.0,0.0,-43.38514856504198,24.47740298795114,18.90774557709084,-2.166361767856397,59.38540625507038
0.07604,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62892271813926,21.756157011132732,-2.6997738857271814,54.33415311175409,0.0,-1.0,0.0,0.0,-43.38507972927199,24.455930896859915,18.92914883241208,-2.1658184263252798,59.38540625507038
0.07605,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.629235813800747,21.755776567847573,-2.6786919425461475,54.33415311175409,0.0,-1.0,0.0,0.0,-43.38501238164832,24.43446851039372,18.9505438712546,-2.165275084794162,59.38540625507038
0.07606,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62955267298038,21.75539382905676,-2.6576219368826113,54.33415311175409,0.0,-1.0,0.0,0.0,-43.38494650203714,24.41301576593937,18.971930736097768,-2.164731743263045,59.38540625507038
0.07607,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.62987326674355,21.755008803642944,-2.6365637969373377,54.33415311175409,0.0,-1.0,0.0,0.0,-43.384882070386496,24.391572600580282,18.993309469806213,-2.164188401731928,59.38540625507038
0.07608,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.63019756609932,21.75462150062848,-2.6155174504709895,54.33415311175409,0.0,-1.0,0.0,0.0,-43.3848190667278,24.37013895109947,19.01468011562833,-2.163645060200811,59.38540625507038
0.07609,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.630525542001894,21.754231929175464,-2.5944828248069363,54.33415311175409,0.0,-1.0,0.0,0.0,-43.38475747117736,24.3487147539824,19.03604271719496,-2.1631017186696933,59.38540625507038
0.0761,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.63085716535217,21.7538400985859,-2.5734598468341527,54.33415311175409,0.0,-1.0,0.0,0.0,-43.38469726393807,24.32729994542005,19.05739731851802,-2.162558377138576,59.38540625507038
0.07611,45.0,0.0,0,0.1,-0.006496921326245776,0.006496921326245776,0.0,-21.63119653831783,21.75345017293206,-2.552448929427482,54.33416348893376,0.005187650243430468,-1.0,1.0,0.0,-48.0,26.613575746734597,21.386424253265403,-2.162015035579784,59.38540625507038
0.07612,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.63153536919,21.753053852383385,-2.531449017760791,54.33416348893377,0.0,-1.0,0.0,0.0,-43.384589221573385,24.284502870144177,19.10008635142921,-2.1614716939448946,59.38540625507038
0.07613,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.631877759909088,21.752655301442665,-2.510460531880716,54.33416348893377,0.0,-1.0,0.0,0.0,-43.38453306135175,24.263115833323383,19.12141722802837,-2.160928352310005,59.38540625507038
0.07614,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.632223681177237,21.752254529972014,-2.489483396967134,54.33416348893377,0.0,-1.0,0.0,0.0,-43.38447821114925,24.241737926939148,19.142740284210102,-2.1603850106751157,59.38540625507038
0.07615,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.632573103650532,21.751851547973743,-2.468517537779849,54.33416348893377,0.0,-1.0,0.0,0.0,-43.38442465162427,24.220369085753592,19.164055565870683,-2.1598416690402265,59.38540625507038
0.07616,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.63292599794047,21.751446365590336,-2.4475628786615657,54.33416348893377,0.0,-1.0,0.0,0.0,-43.38437236353081,24.1990092442519,19.185363119278907,-2.159298327405337,59.38540625507038
0.07617,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.633282334615483,21.751038993104608,-2.426619343540868,54.33416348893377,0.0,-1.0,0.0,0.0,-43.38432132772009,24.177658336645475,19.206662991074616,-2.1587549857704476,59.38540625507038
0.07618,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.63364208420229,21.750629440939612,-2.4056868559350626,54.33416348893377,0.0,-1.0,0.0,0.0,-43.3842715251419,24.156316296874675,19.227955228267227,-2.1582116441355583,59.38540625507038
0.07619,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.634005217187386,21.750217719658746,-2.384765338953211,54.33416348893377,0.0,-1.0,0.0,0.0,-43.38422293684613,24.134983058611958,19.249239878234174,-2.157668302500669,59.38540625507038
0.0762,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.634371704018484,21.749803839965757,-2.363854715299053,54.33416348893377,0.0,-1.0,0.0,0.0,-43.38417554398424,24.11365855526481,19.270516988719432,-2.1571249608657794,59.38540625507038
0.07621,45.0,0.0,0,0.1,-0.006497645053850559,0.006497645053850559,0.0,-21.634745647515643,21.74939196697254,-2.3429553537309062,54.33417386714863,0.005188166251972583,-1.0,1.0,0.0,-48.0,26.400278513459355,21.599721486540645,-2.156581619203213,59.38540625507038
0.07622,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.63511875337693,21.74897380296791,-2.322066275258833,54.334173867148635,0.0,-1.0,0.0,0.0,-43.38409255634484,24.071040078226744,19.313052478118095,-2.1560382774645417,59.38540625507038
0.07623,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.635495124210856,21.748553513503328,-2.3011878558298853,54.334173867148635,0.0,-1.0,0.0,0.0,-43.38404863771419,24.049741369333212,19.33430726838097,-2.15549493572587,59.38540625507038
0.07624,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.63587473032429,21.748131109844024,-2.2803200165565194,54.334173867148635,0.0,-1.0,0.0,0.0,-43.384005840168314,24.028451126400544,19.35555471376777,-2.154951593987199,59.38540625507038
0.07625,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.636257541992492,21.747706603395542,-2.259462678160859,54.334173867148635,0.0,-1.0,0.0,0.0,-43.383964145388035,24.0071692815564,19.376794863831634,-2.154408252248528,59.38540625507038
0.07626,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.636643529460468,21.747280005703782,-2.238615760977801,54.334173867148635,0.0,-1.0,0.0,0.0,-43.38392353516425,23.985895766681583,19.398027768482667,-2.153864910509857,59.38540625507038
0.07627,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.63703266294444,21.746851328454934,-2.2177791849580313,54.334173867148635,0.0,-1.0,0.0,0.0,-43.38388399139937,23.964630513412963,19.41925347798641,-2.1533215687711853,59.38540625507038
0.07628,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.63742491263324,21.746420583475512,-2.196952869671154,54.334173867148635,0.0,-1.0,0.0,0.0,-43.38384549610875,23.943373453146666,19.440472042962085,-2.152778227032514,59.38540625507038
0.07629,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.6378202486897,21.745987782732232,-2.176136734308661,54.334173867148635,0.0,-1.0,0.0,0.0,-43.383808031421935,23.922124517040892,19.46168351438104,-2.152234885293843,59.38540625507038
0.0763,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.638218641252084,21.745552938332033,-2.155330697687066,54.334173867148635,0.0,-1.0,0.0,0.0,-43.38377157958412,23.9008836360191,19.482887943565018,-2.1516915435551716,59.38540625507038
0.07631,45.0,0.0,0,0.1,-0.006498204594227899,0.006498204594227899,0.0,-21.63862419390549,21.74512021629225,-2.1345350849346563,54.334184246163694,0.005188565010269033,-1.0,1.0,0.0,-48.0,26.187783096128037,21.812216903871963,-2.1511482017888204,59.38540625507038
0.07632,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.639028609958093,21.74468132129161,-2.11374899282033,54.3341842461637,0.0,-1.0,0.0,0.0,-43.3837099312497,23.85843031411194,19.525279617137763,-2.1506048599463594,59.38540625507038
0.07633,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.639435992799545,21.744240419794373,-2.092972753683241,54.3341842461637,0.0,-1.0,0.0,0.0,-43.383676412593914,23.837213173477615,19.546463239116303,-2.150061518103898,59.38540625507038
0.07634,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.639846312483705,21.74379752446777,-2.072206284870989,54.3341842461637,0.0,-1.0,0.0,0.0,-43.38364383695148,23.81600380933876,19.567640027612715,-2.149518176261436,59.38540625507038
0.07635,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.640259539046784,21.743352648118865,-2.051449503371805,54.3341842461637,0.0,-1.0,0.0,0.0,-43.38361218716565,23.79480215149067,19.588810035674978,-2.1489748344189747,59.38540625507038
0.07636,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.640675642508754,21.742905803694544,-2.0307023258176136,54.3341842461637,0.0,-1.0,0.0,0.0,-43.383581446203294,23.77360812951216,19.60997331669114,-2.1484314925765133,59.38540625507038
0.07637,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.6410945928747,21.74245700428143,-2.0099646684872607,54.3341842461637,0.0,-1.0,0.0,0.0,-43.38355159715613,23.75242167276869,19.63112992438744,-2.147888150734052,59.38540625507038
0.07638,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.641516360136198,21.742006263105754,-1.9892364473096456,54.3341842461637,0.0,-1.0,0.0,0.0,-43.38352262324195,23.7312427104154,19.65227991282655,-2.14734480889159,59.38540625507038
0.07639,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.641940914272688,21.741553593533276,-1.9685175778669646,54.3341842461637,0.0,-1.0,0.0,0.0,-43.38349450780596,23.71007117140024,19.673423336405722,-2.1468014670491287,59.38540625507038
0.0764,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.64236822525281,21.741099009069185,-1.9478079753978013,54.3341842461637,0.0,-1.0,0.0,0.0,-43.383467234322,23.688906984466986,19.69456024985501,-2.1462581252066673,59.38540625507038
0.07641,45.0,0.0,0,0.1,-0.006498625383219974,0.006498625383219974,0.0,-21.642802397544237,21.74064667651253,-1.9271079218869318,54.334194625780334,0.005188864679159626,-1.0,1.0,0.0,-48.0,25.976030061371077,22.023969938628923,-2.145714783336524,59.38540625507038
0.07642,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.64323513224697,21.74018830316234,-1.9064165898182535,54.33419462578034,0.0,-1.0,0.0,0.0,-43.38342343540931,23.646604892980594,19.73681854242872,-2.145171441390267,59.38540625507038
0.07643,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.64367053364966,21.73972805627026,-1.8857342684146743,54.33419462578034,0.0,-1.0,0.0,0.0,-43.38339858991992,23.625462324684932,19.75793626523499,-2.1446280994440095,59.38540625507038
0.07644,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.64410857169131,21.73926594989791,-1.8650608715725743,54.33419462578034,0.0,-1.0,0.0,0.0,-43.38337452158922,23.604326821470483,19.779047700118735,-2.144084757497752,59.38540625507038
0.07645,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.6445492163069,21.738801998245687,-1.8443963128608107,54.33419462578034,0.0,-1.0,0.0,0.0,-43.38335121455259,23.5831983111065,19.80015290344609,-2.1435414155514936,59.38540625507038
0.07646,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.644992437428666,21.738336215652616,-1.8237405055241112,54.33419462578034,0.0,-1.0,0.0,0.0,-43.38332865308128,23.562076721176727,19.821251931904555,-2.142998073605236,59.38540625507038
0.07647,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.645438204987492,21.73786861659617,-1.8030933624861358,54.33419462578034,0.0,-1.0,0.0,0.0,-43.38330682158366,23.540961979082304,19.842344842501355,-2.1424547316589786,59.38540625507038
0.07648,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.645886488914183,21.73739921569216,-1.7824547963528383,54.33419462578034,0.0,-1.0,0.0,0.0,-43.383285704606344,23.519854012045,19.863431692561345,-2.14191138971272,59.38540625507038
0.07649,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.646337259140793,21.7369280276945,-1.761824719415843,54.33419462578034,0.0,-1.0,0.0,0.0,-43.3832652868353,23.49875274711034,19.884512539724952,-2.1413680477664627,59.38540625507038
0.0765,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.64679048560197,21.736455067495108,-1.7412030436555306,54.33419462578034,0.0,-1.0,0.0,0.0,-43.383245553097076,23.47765811115064,19.905587441946437,-2.1408247058202052,59.38540625507038
0.07651,45.0,0.0,0,0.1,-0.006498931182450078,0.006498931182450078,0.0,-21.64725027376894,21.735984502560708,-1.7205900083974448,54.33420500583388,0.005189082222757633,-1.0,1.0,0.0,-48.0,25.764957122793327,22.235042877206673,-2.140281363846265,59.38540625507038
0.07652,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.64770832269536,21.735508043002152,-1.699984861831945,54.33420500583389,0.0,-1.0,0.0,0.0,-43.383216365697514,23.4354929048341,19.947723460863415,-2.139738021796206,59.38540625507038
0.07653,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.648168737690145,21.735029856742504,-1.679387850555132,54.33420500583389,0.0,-1.0,0.0,0.0,-43.38319859443265,23.414417707297634,19.968780887135015,-2.1391946797461476,59.38540625507038
0.07654,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.64863148871124,21.734549959223603,-1.6587988853357767,54.33420500583389,0.0,-1.0,0.0,0.0,-43.383181447934845,23.39334884455938,19.98983260337546,-2.138651337696089,59.38540625507038
0.07655,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.649096545725683,21.734068366024346,-1.6382178766480593,54.33420500583389,0.0,-1.0,0.0,0.0,-43.38316491175003,23.372286242672406,20.010878669077623,-2.1381079956460303,59.38540625507038
0.07656,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.64956387871088,21.733585092860338,-1.6176447346749596,54.33420500583389,0.0,-1.0,0.0,0.0,-43.38314897157122,23.3512298275353,20.031919144035918,-2.137564653595972,59.38540625507038
0.07657,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.650033457655866,21.733100155583788,-1.5970793693115002,54.33420500583389,0.0,-1.0,0.0,0.0,-43.38313361323965,23.33017952489529,20.052954088344364,-2.1370213115459133,59.38540625507038
0.07658,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.65050525256259,21.73261357018316,-1.5765216901681691,54.33420500583389,0.0,-1.0,0.0,0.0,-43.38311882274575,23.30913526035133,20.07398356239442,-2.136477969495855,59.38540625507038
0.07659,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.65097923344721,21.73212535278305,-1.5559716065742468,54.33420500583389,0.0,-1.0,0.0,0.0,-43.38310458623026,23.288096959357297,20.095007626872963,-2.135934627445796,59.38540625507038
0.0766,45.0,0.0,0,0.1,0.0,0.0,0.0,-21.651455370341306,21.731635519643863,-1.5354290275812479,54.33420500583389,0.0,-1.0,0.0,0.0,-43.38309088998517,23.26706454722511,20.11602634276006,-2.1353912853957375,59.38540625507038
