time_s,speed_target_rad_s,load_torque_Nm,hall_invalid,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad,duty_cmd,hall_a,hall_b,hall_c,hall_code,hall_decoded_sector,hall_transition_class,hall_legal_event,hall_direction,hall_speed_feedback_rad_s,hall_timeout,hall_enable,hall_fault,hall_edge_count,gate_ah,gate_al,gate_bh,gate_bl,gate_ch,gate_cl,gate_all_off
0.00031,60.0,0.0,0.0,0.49488,1.2222139181308926,-1.2222139181308926,0.0,1.4002615518746135e-07,-0.017120489799580304,0.017120482122205193,0.04288460985210575,0.4879389630066395,1.0,-1.0,0.0,48.0,-24.025680657008913,-23.974319342991084,4.759247062371407e-06,0.49488,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00032,60.0,0.0,0.0,0.49535999999999997,1.3049636171898664,-1.3049636171898664,0.0,1.6201011782006565e-07,-0.018127450166684905,0.018127441283969772,0.04540691422671208,0.5209751589624476,1.0,-1.0,0.0,48.0,-24.027191085362254,-23.972808914637746,5.2005670319505465e-06,0.49535999999999997,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00033,60.0,0.0,0.0,0.49583999999999995,1.387598511389423,-1.387598511389423,0.0,1.8701990379974938e-07,-0.019200308851047315,0.01920029859709188,0.04809428518147752,0.5539655987803588,1.0,-1.0,0.0,48.0,-24.028800359512665,-23.971199640487335,5.667935568827145e-06,0.49583999999999995,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00034,60.0,0.0,0.0,0.49632,1.470118641604304,-1.470118641604304,0.0,2.1541506636895416e-07,-0.020338974550560555,0.02033896273975087,0.05094649399170632,0.5869103049263211,1.0,-1.0,0.0,48.0,-24.030508342307495,-23.969491657692505,6.1630021950857135e-06,0.49632,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.00035,60.0,0.0,0.0,0.49679999999999996,1.5498068402572607,-1.5498068402572607,0.0,2.4758570416200616e-07,-0.021543321196313386,0.021543307621647138,0.053963224844243346,0.6187245176375956,0.0,-1.0,0.0,0.0,-0.03231484442695176,0.03231484442695176,6.687414136782434e-06,0.49679999999999996,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.00036,60.0,0.0,0.0,0.49727999999999994,1.5476519550724954,-1.5476519550724954,0.0,2.8349787343400537e-07,-0.022777506761068093,0.022777491217404022,0.05705469808458556,0.6178648351485386,0.0,-1.0,0.0,0.0,-0.034166102849001234,0.034166102849001234,7.242507333436992e-06,0.49727999999999994,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.00037,60.0,0.0,0.0,0.49776,1.5454978419406487,-1.5454978419406487,0.0,3.230164319203746e-07,-0.024009976742682026,0.024009959032288485,0.060141873762717735,0.6170054928528356,0.0,-1.0,0.0,0.0,-0.036014785895413515,0.036014785895413515,7.828493773266448e-06,0.49776,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.00038,60.0,0.0,0.0,0.49823999999999996,1.5433445028188808,-1.5433445028188808,0.0,3.6633064033879165e-07,-0.025240731826001103,0.025240711740769636,0.06322475358109432,0.6161464913453301,0.0,-1.0,0.0,0.0,-0.03786089448845009,0.03786089448845009,8.445330489158499e-06,0.49823999999999996,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.00039,60.0,0.0,0.0,0.49871999999999994,1.541191939660142,-1.541191939660142,0.0,4.1362885369818994e-07,-0.02646977269703251,0.026469750018527485,0.06630333924514069,0.6152878312195688,0.0,-1.0,0.0,0.0,-0.03970442955261688,0.03970442955261688,9.092974531040235e-06,0.49871999999999994,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0004,60.0,0.0,0.0,0.4992,1.539040154413177,-1.539040154413177,0.0,4.6509852311295035e-07,-0.027697100042942097,0.02769707454245031,0.06937763246324674,0.6144295130678024,0.0,-1.0,0.0,0.0,-0.04154539201465979,0.04154539201465979,9.771382965907848e-06,0.4992,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
