time_s,mechanical_angle_rad,speed_rad_s,hall_a,hall_b,hall_c,hall_code,hall_transition_class,hall_direction,hall_legal_event,speed_raw_rad_s,speed_filtered_rad_s,timeout,legal_edge_count
0.0043,0.4300000000000016,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0044,0.44000000000000206,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0045,0.45000000000000245,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0046,0.4600000000000029,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0047,0.47000000000000336,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0048,0.48000000000000376,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0049,0.4900000000000042,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.005,0.5000000000000047,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0051,0.5100000000000052,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0052,0.5200000000000055,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0053,0.530000000000006,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0054,0.5400000000000066,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0055,0.5500000000000068,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0056,0.5600000000000074,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0057,0.570000000000008,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0058,0.5800000000000082,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0059,0.5900000000000087,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.006,0.6000000000000093,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0061,0.6100000000000099,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0062,0.6200000000000101,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0063,0.6300000000000107,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0064,0.6400000000000112,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0065,0.6500000000000115,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0066,0.660000000000012,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0067,0.6700000000000126,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0068,0.6800000000000128,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0069,0.6900000000000134,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.007,0.7000000000000139,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0071,0.7100000000000145,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0072,0.7200000000000147,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0073,0.7300000000000153,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0074,0.7400000000000159,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0075,0.7500000000000161,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
0.0076,0.7600000000000167,100.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,99.92343045769069,99.92343045769069,0.0,2.0
