time_s,mechanical_angle_rad,speed_rad_s,hall_a,hall_b,hall_c,hall_code,hall_transition_class,hall_direction,hall_legal_event,speed_raw_rad_s,speed_filtered_rad_s,timeout,legal_edge_count
0.2024,0.45360473727684225,373.4594306146693,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2025,0.49095067520111885,373.4593743327033,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2026,0.5282966126343517,373.4593743327033,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2027,0.5656425500675846,373.4593743327033,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2028,0.6029884875008279,373.4593743327033,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2029,0.6403344249339962,373.45937429440215,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.203,0.6776803589443243,373.4592524870398,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2031,0.7150262601974173,373.4586888813758,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2032,0.7523720820592386,373.4576942222693,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2033,0.7897177938249972,373.4565463986251,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2034,0.8270633990400095,373.45562904192775,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2035,0.8644089398130701,373.45530989805417,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2036,0.901754470802848,373.45530989805417,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2037,0.9391000017926155,373.45530989805417,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2038,0.9764455327823934,373.45530989805417,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.2039,1.0137910637721612,373.45530989805417,1.0,0.0,1.0,5.0,0.0,0.0,0.0,373.9991254273567,373.5078311529653,0.0,72.0
0.204,1.0511365947619289,373.45530989805417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.2041,1.0884821257517068,373.45530989805417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.2042,1.1258276567414744,373.45530989805417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.2043,1.1631731877312523,373.45530989805417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.2044,1.20051871872102,373.45530989805417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.2045,1.2378642497107877,373.45530989805417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.2046,1.2752097807005656,373.45530989805417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.2047,1.3125553116903332,373.45530989805417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.2048,1.3499008423427907,373.4552900679594,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.2049,1.3872463615746176,373.45502934419807,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
0.205,1.4245918324369842,373.4543056073424,0.0,0.0,1.0,1.0,0.0,0.0,0.0,373.9991254273567,373.63065472156313,0.0,73.0
