time_s,speed_target_rad_s,load_torque_Nm,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.12435,60.0,0.0,0.7,3.1662307198292954,-3.3062737770254804,0.14004305719618512,-23.751273565011104,-1.6573411840003398,23.837954185173363,59.60211085049195,-1.1137868671377895,0.0,-1.0,1.0,0.0,-48.0,48.0,-1.0068515229811077
0.12436,60.0,0.0,0.7,3.187321685677074,-3.3540404340274166,0.16671874835034264,-23.748483557677424,-1.681892031240916,23.836323434415092,59.5965544377561,-1.1087714949634342,0.0,-1.0,1.0,0.0,-48.0,48.0,-1.0062555296755642
0.12437,60.0,0.0,0.7,3.2083466210495377,-3.4016829243376074,0.19333630328806967,-23.74570654524639,-1.7064464642082338,23.83470048065846,59.591023202723676,-1.1037158139678773,0.0,-1.0,1.0,0.0,-48.0,48.0,-1.0056595918084272
0.12438,60.0,0.0,0.7,3.2343362876922117,-3.4441707788401557,0.2098344911479438,-23.742942099327927,-1.7310046176768996,23.833084831399674,59.585515967942406,-1.104795005778347,0.0,-1.0,0.0,0.0,0.0,0.0,-1.005063709127323
0.12439,60.0,0.0,0.7,3.3115221301928117,-3.435272748479161,0.12375061828634963,-23.74011027175772,-1.7555607127157185,23.83139616729515,59.579831985728525,-1.1687834344648866,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0044678821209365
0.1244,60.0,0.0,0.7,3.388564949511486,-3.4263279324671614,0.03776298295567557,-23.737154142437532,-1.7801102682851873,23.829577267127313,59.57382827818615,-1.2326851101463991,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0038721135533604
0.12441,60.0,0.0,0.7,3.420418743771143,-3.4623822167983622,0.04196347302721936,-23.734118049272084,-1.804656258286544,23.827672556029643,59.567615990076916,-1.2411495639542078,0.0,-1.0,1.0,0.0,-48.0,48.0,-1.0032764063244348
0.12442,60.0,0.0,0.7,3.4409371534145534,-3.509582129584887,0.06864497617033356,-23.731093141091943,-1.8292055397747058,23.82577347001964,59.561423770469695,-1.2357315976552568,0.0,-1.0,1.0,0.0,-48.0,48.0,-1.0026807611482071
0.12443,60.0,0.0,0.7,3.461389451930311,-3.556658692462949,0.0952692405326377,-23.728082295860997,-1.8537584942898304,23.823882837513594,59.55525874077122,-1.2302736288232503,0.0,-1.0,1.0,0.0,-48.0,48.0,-1.0020851777583926
0.12444,60.0,0.0,0.7,3.481775768247135,-3.603612071631075,0.12183630338393961,-23.72508563352006,-1.8783152965895724,23.822000718437998,59.54912110056888,-1.2247758275280085,0.0,-1.0,1.0,0.0,-48.0,48.0,-1.0014896558820936
0.12445,60.0,0.0,0.7,3.502096231264047,-3.6504424327214626,0.1483462014574156,-23.722103273645587,-1.9028761212558143,23.820127172617926,59.543011048600405,-1.2192383635335498,0.0,-1.0,1.0,0.0,-48.0,48.0,-1.00089419524442
0.12446,60.0,0.0,0.7,3.5223509698495024,-3.697149940800532,0.17479897095103003,-23.71913533544871,-1.927441142689193,23.818262259777363,59.53692878275557,-1.2136614063017903,0.0,-1.0,1.0,0.0,-48.0,48.0,-1.000298795568501
0.12447,60.0,0.0,0.7,3.542540112840886,-3.743734760370316,0.20119464752942987,-23.716181937774106,-1.952010535103864,23.816406039539388,59.5308745000775,-1.2080451249961621,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9997034565754883
0.12448,60.0,0.0,0.7,3.5674010610479203,-3.7854597833205577,0.21805872227263715,-23.713242710407958,-1.9765844317734773,23.814558080646783,59.52484717005407,-1.2082247606476555,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9991081779849127
0.12449,60.0,0.0,0.7,3.643752392384106,-3.7755066294488193,0.13175423706471315,-23.71023803828005,-2.0011562447832096,23.812638363568027,59.51864683601781,-1.2718945394661927,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9985129602495907
0.1245,60.0,0.0,0.7,3.7199611468797795,-3.765508163079645,0.045547016199865294,-23.707110156058025,-2.0257208235072293,23.810588795306394,59.512128367936654,-1.3354783519644668,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9979178061086386
0.12451,60.0,0.0,0.7,3.7509813258766953,-3.8005102703451334,0.04952894446843804,-23.70390354154645,-2.0502816116696807,23.80845396660641,59.50540329035143,-1.3434338933560948,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9973227184449803
0.12452,60.0,0.0,0.7,3.7706665729493802,-3.846659477284483,0.07599290433510268,-23.700709635315036,-2.0748464410533107,23.806325652916684,59.49870103927016,-1.3374600223665276,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9967276979482225
0.12453,60.0,0.0,0.7,3.7902861647110595,-3.89268680243388,0.10240063772282039,-23.697531321651784,-2.09941572158976,23.804206693543218,59.492028755153726,-1.3314471357852715,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9961327443243043
0.12454,60.0,0.0,0.7,3.8098402331983157,-3.938592408899323,0.1287521757010076,-23.694368717879012,-2.123989626773051,23.802097149040772,59.48538663265489,-1.3253954036428068,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.995537857272581
0.12455,60.0,0.0,0.7,3.8293289104098065,-3.9843764592237574,0.1550475488139511,-23.691221940933104,-2.1485683298594496,23.799997079860994,59.47877486557696,-1.319304995692294,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9949430364904668
0.12456,60.0,0.0,0.7,3.84875232830564,-4.030039115388235,0.18128678708259532,-23.68809110736337,-2.1731520038626306,23.79790654635246,59.47219364687514,-1.3131760814131928,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9943482816734408
0.12457,60.0,0.0,0.7,3.86811061880655,-4.075580538812605,0.20746992000605452,-23.684976333331033,-2.1977408215486056,23.79582560876073,59.465643168657984,-1.3070088300149547,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9937535925150602
0.12458,60.0,0.0,0.7,3.8918221368658465,-4.1165826672489985,0.2247605303831518,-23.681877308148312,-2.2223349153998426,23.793753898753383,59.4591225514569,-1.3062643523460844,0.0,-1.0,0.0,0.0,0.0,0.0,-0.993158968707242
0.12459,60.0,0.0,0.7,3.9673439984924452,-4.10558858460878,0.13824458611633483,-23.678714812381177,-2.2469268976343963,23.791611761978686,59.45243279052794,-1.369625839321992,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9925644106665249
0.1246,60.0,0.0,0.7,4.04272376286445,-4.09455064030784,0.051826877443390255,-23.67543016749325,-2.2715109209599937,23.789340166379173,59.445426434994076,-1.4329021680778908,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9919699211067461
0.12461,60.0,0.0,0.7,4.072915434459341,-4.12851472067855,0.055599286219209405,-23.672067991828712,-2.296090902922591,23.786983868369838,59.438215390193925,-1.4403586330839457,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9913755028944292
0.12462,60.0,0.0,0.7,4.091772659919827,-4.173627349704455,0.08185468978462798,-23.66872001951189,-2.3206756593957194,23.784634982939096,59.4310298813384,-1.4338385574212817,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9907811566952388
0.12463,60.0,0.0,0.7,4.1105647188921255,-4.218619542857672,0.10805482396554666,-23.6653891409633,-2.3452656283489866,23.782296360269925,59.42387706799473,-1.4272804567261432,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9901868821878167
0.12464,60.0,0.0,0.7,4.129291746437547,-4.263491460179409,0.1341997137418623,-23.662075470631258,-2.369860981358523,23.779968061526574,59.41675713986244,-1.42068450123048,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9895926790442608
0.12465,60.0,0.0,0.7,4.147953877571712,-4.308243261152796,0.16028938358108358,-23.658779122556332,-2.394461889706427,23.777650147766092,59.40967028579045,-1.414050860916935,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.988998546934773
0.12466,60.0,0.0,0.7,4.166551247263776,-4.352875104703745,0.18632385743996915,-23.65550021037022,-2.4190685243761085,23.775342679938138,59.40261669377838,-1.407379705522473,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9884044855276707
0.12467,60.0,0.0,0.7,4.18508399043566,-4.397387149201832,0.21230315876617184,-23.652238847294687,-2.4436810560476903,23.773045718884866,59.395596550977835,-1.400671204542011,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9878104944893993
