time_s,speed_target_rad_s,load_torque_Nm,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.00303,200.0,0.0,0.88,12.421111386571463,-12.421111386571463,0.0,2.325321635582101,-13.86079186785707,13.764380082715304,34.59308165201804,5.811841823296418,1.0,-1.0,0.0,48.0,-43.53211519885279,-4.467884801147213,0.09563350795031965
0.00304,200.0,0.0,0.88,12.460105589326558,-12.460105589326558,0.0,2.336082306013544,-13.872566104326884,13.775918002303811,34.62219450199646,5.83329490109201,1.0,-1.0,0.0,48.0,-43.54415990146049,-4.455840098539518,0.09597958424170189
0.00305,200.0,0.0,0.88,12.49900684089184,-12.49900684089184,0.0,2.346876284775248,-13.884382914720732,13.787499764900199,34.65141456833963,5.8547283652931075,1.0,-1.0,0.0,48.0,-43.55625307987294,-4.443746920127058,0.09632595219774745
0.00306,200.0,0.0,0.88,12.537815134571733,-12.537815134571733,0.0,2.35770372048936,-13.89624225752914,13.799125341453092,34.68074175292098,5.876142192447415,1.0,-1.0,0.0,48.0,-43.568394609972984,-4.431605390027018,0.09667261289012946
0.00307,200.0,0.0,0.88,12.576530463491189,-12.576530463491189,0.0,2.368564762042941,-13.908144091179357,13.810794702938715,34.71017595749651,5.897536359037558,1.0,-1.0,0.0,48.0,-43.58058436750693,-4.419415632493071,0.0970195673895392
0.00308,200.0,0.0,0.88,12.615152820595549,-12.615152820595549,0.0,2.379459558588599,-13.920088374035316,13.822507820361052,34.73971708370446,5.918910841479614,1.0,-1.0,0.0,48.0,-43.59282222808441,-4.407177771915588,0.09736681676568484
0.00309,200.0,0.0,0.88,12.653682198650456,-12.653682198650456,0.0,2.390388259545136,-13.932075064397484,13.834264664751949,34.769365033064986,5.940265616121631,1.0,-1.0,0.0,48.0,-43.60510806717812,-4.394891932821877,0.09771436208729045
0.0031,200.0,0.0,0.88,12.607669275678827,-12.607669275678827,0.0,2.401344162731779,-13.944064382378452,13.846025748575677,34.799020536159816,5.92193406416334,0.0,-1.0,0.0,0.0,-19.61738585839901,19.61738585839901,0.09806220409151803
0.00311,200.0,0.0,0.88,12.629247506521347,-12.629247506521347,0.0,2.4123248362616754,-13.956042010198047,13.857776869296465,34.828647870629176,5.93534830721362,1.0,-1.0,0.0,48.0,-43.62963545626465,-4.3703645437353495,0.09841034236177951
0.00312,200.0,0.0,0.88,12.667636460841903,-12.667636460841903,0.0,2.4233394200954153,-13.968060404877422,13.86957012857569,34.85837795618007,5.956682618109337,1.0,-1.0,0.0,48.0,-43.64193062096669,-4.358069379033307,0.09875877740202059
0.00313,200.0,0.0,0.88,12.70593241333343,-12.70593241333343,0.0,2.434388338329511,-13.980121115271157,13.881407077101533,34.88821466383984,5.977997146745318,1.0,-1.0,0.0,48.0,-43.65427346557236,-4.34572653442764,0.09910751027631015
0.00314,200.0,0.0,0.88,12.744135356017301,-12.744135356017301,0.0,2.445471741449417,-13.99222409942917,13.893287686032538,34.91815789463687,5.99929186898414,1.0,-1.0,0.0,48.0,-43.666663865022414,-4.333336134977584,0.09945654205037452
0.00315,200.0,0.0,0.88,12.782245280734644,-12.782245280734644,0.0,2.456589780208016,-14.004369315337135,13.905211926555094,34.94820754947867,6.02056676061307,1.0,-1.0,0.0,48.0,-43.67910169411965,-4.3208983058803465,0.0998058737889497
0.00316,200.0,0.0,0.88,12.82026217914624,-12.82026217914624,0.0,2.4677426056261833,-14.016556720916386,13.917179769883536,34.97836352915151,6.041821797342558,1.0,-1.0,0.0,48.0,-43.69158682752864,-4.3084131724713615,0.1001555065557802
0.00317,200.0,0.0,0.88,12.858186042732406,-12.858186042732406,0.0,2.478930368993328,-14.02878627402379,13.929191187260196,35.00862573431999,6.063056954804715,1.0,-1.0,0.0,48.0,-43.70411913977543,-4.2958808602245755,0.10050544141361774
0.00318,200.0,0.0,0.88,12.896016862792884,-12.896016862792884,0.0,2.490153221867937,-14.04105793245164,13.941246149955532,35.03899406552671,6.084272208551786,1.0,-1.0,0.0,48.0,-43.71669850524738,-4.283301494752617,0.10085567942422008
0.00319,200.0,0.0,0.88,12.933754630446726,-12.933754630446726,0.0,2.501411316078098,-14.053371653927547,13.95334462926816,35.06946842319177,6.105467534054623,1.0,-1.0,0.0,48.0,-43.72932479819289,-4.270675201807113,0.10120622164834982
0.0032,200.0,0.0,0.88,12.886950022373838,-12.886950022373838,0.0,2.512697656305004,-14.06568743423892,13.96544691956006,35.0999489857584,6.0867558582547305,0.0,-1.0,0.0,0.0,-19.74194180852702,19.74194180852702,0.10155706881335987
0.00321,200.0,0.0,0.88,12.907736493134411,-12.907736493134411,0.0,2.524009704593354,-14.077990874433707,13.977538739647983,35.13039983108345,6.0999661194672266,1.0,-1.0,0.0,48.0,-43.75452932456816,-4.245470675431837,0.10190822048643329
0.00322,200.0,0.0,0.88,12.945333611263957,-12.945333611263957,0.0,2.5353569925915016,-14.090334726536915,13.989672479797708,35.16095260559376,6.121140352377874,1.0,-1.0,0.0,48.0,-43.76716134677041,-4.232838653229585,0.10225967716039071
0.00323,200.0,0.0,0.88,12.982837649809152,-12.982837649809152,0.0,2.5467399586260466,-14.102720547785726,14.001849699705385,35.1916112012636,6.142294579109578,1.0,-1.0,0.0,48.0,-43.779839994285226,-4.220160005714774,0.10261143989128237
0.00324,200.0,0.0,0.88,13.020248599141713,-13.020248599141713,0.0,2.5581587555915006,-14.115148295651826,14.014070370794373,35.22237551799943,6.163428774588822,1.0,-1.0,0.0,48.0,-43.792565140824536,-4.207434859175463,0.10296350973681952
0.00325,200.0,0.0,0.88,13.057566449452146,-13.057566449452146,0.0,2.5696135366525388,-14.12761792754134,14.026334464515891,35.25324545558213,6.184542913653126,1.0,-1.0,0.0,48.0,-43.80533665996029,-4.1946633400397095,0.10331588775371184
0.00326,200.0,0.0,0.88,13.09479119074963,-13.09479119074963,0.0,2.5811044552444367,-14.140129400794708,14.038641952349074,35.28422091366652,6.205636971049469,1.0,-1.0,0.0,48.0,-43.81815442512421,-4.181845574875791,0.10366857499766619
0.00327,200.0,0.0,0.88,13.131922812861916,-13.131922812861916,0.0,2.5926316650735095,-14.152682672686558,14.05099280580097,35.31530179178094,6.226710921432728,1.0,-1.0,0.0,48.0,-43.8310183096075,-4.168981690392502,0.1040215725233853
0.00328,200.0,0.0,0.88,13.168961305435202,-13.168961305435202,0.0,2.604195320117524,-14.165277700425598,14.06338699640663,35.34648798932677,6.2477647393640865,1.0,-1.0,0.0,48.0,-43.84392818656067,-4.156071813439333,0.1043748813845666
0.00329,200.0,0.0,0.88,13.20590665793403,-13.20590665793403,0.0,2.615795574626099,-14.177914441154448,14.075824495729075,35.37777940557795,6.268798399309446,1.0,-1.0,0.0,48.0,-43.85688392899325,-4.143116071006751,0.10472850263390086
0.0033,200.0,0.0,0.88,13.158309545692882,-13.158309545692882,0.0,2.627425133360628,-14.190552663714994,14.088265376906033,35.409075659932945,6.249701627679546,0.0,-1.0,0.0,0.0,-19.869829142083216,19.869829142083216,0.1050824369887983
0.00331,200.0,0.0,0.88,13.178303423008368,-13.178303423008368,0.0,2.639081349781089,-14.203177887022328,14.100695278955747,35.440340627916555,6.262705115670576,1.0,-1.0,0.0,48.0,-43.88274354757637,-4.117256452423632,0.10543668399999896
0.00332,200.0,0.0,0.88,13.215107857289285,-13.215107857289285,0.0,2.650774156163978,-14.21584316153697,14.1131668848556,35.471706691681746,6.283717019269075,1.0,-1.0,0.0,48.0,-43.8957013875421,-4.104298612457906,0.10579124414904736
0.00333,200.0,0.0,0.88,13.251819119928399,-13.251819119928399,0.0,2.6625040053450837,-14.228550052970725,14.125681763430247,35.50317776437617,6.304708683016299,1.0,-1.0,0.0,48.0,-43.908704787243074,-4.091295212756932,0.10614611848386238
0.00334,200.0,0.0,0.88,13.288437199640086,-13.288437199640086,0.0,2.674271052634154,-14.241298518204365,14.138239886362955,35.534753744735255,6.325680080772575,1.0,-1.0,0.0,48.0,-43.92175361914806,-4.078246380851938,0.1065013080540271
0.00335,200.0,0.0,0.88,13.324962084956566,-13.324962084956566,0.0,2.686075453612607,-14.254088514051668,14.15084122536432,35.5664345313635,6.346631186295081,1.0,-1.0,0.0,48.0,-43.934847755583846,-4.065152244416148,0.10685681390811133
0.00336,200.0,0.0,0.88,13.36139376422779,-13.36139376422779,0.0,2.697917364133844,-14.266919997259244,14.163485752172292,35.59822002273391,6.367561973236208,1.0,-1.0,0.0,48.0,-43.94798706873499,-4.052012931265008,0.10721263709367021
0.00337,200.0,0.0,0.88,13.397732225621334,-13.397732225621334,0.0,2.709796940323546,-14.279792924506419,14.176173438552135,35.630110117187485,6.3884724151419405,1.0,-1.0,0.0,48.0,-43.961171430643574,-4.03882856935643,0.10756877865724297
0.00338,200.0,0.0,0.88,13.433977457122282,-13.433977457122282,0.0,2.721714338579964,-14.292707252405071,14.188904256296404,35.66210471293268,6.4093624854502025,1.0,-1.0,0.0,48.0,-43.97440071320896,-4.025599286791041,0.1079252396443516
0.00339,200.0,0.0,0.89,13.470129446533106,-13.470129446533106,0.0,2.733669715574179,-14.30566293749951,14.201678177224904,35.694203708044874,6.4302321574892165,1.0,-1.0,0.0,48.0,-43.987674788187576,-4.012325211812428,0.10828202109949951
0.0034,200.0,0.0,0.89,13.421738867841084,-13.421738867841084,0.0,2.745655469111921,-14.318619518981276,14.214455050004972,35.72630615573926,6.410745120439103,0.0,-1.0,0.0,0.0,-20.00093707493965,20.00093707493965,0.10863912373001443
0.00341,200.0,0.0,0.89,13.440939175097407,-13.440939175097407,0.0,2.7576688414510215,-14.331562432640572,14.22722043265681,35.75837572657269,6.423538917444361,1.0,-1.0,0.0,48.0,-44.01416722825158,-3.985832771748413,0.10899654706997063
0.00342,200.0,0.0,0.89,13.476949934586637,-13.476949934586637,0.0,2.769720174742295,-14.344545030913824,14.24002730512807,35.790545547723006,6.444386130865765,1.0,-1.0,0.0,48.0,-44.02743973321384,-3.9725602667861653,0.10935429158947871
0.00343,200.0,0.0,0.89,13.512867416040436,-13.512867416040436,0.0,2.7818099366067206,-14.357568888081511,14.252877245491751,35.82281955374045,6.465212859748785,1.0,-1.0,0.0,48.0,-44.04075672122915,-3.9592432787708516,0.10971235832820798
0.00344,200.0,0.0,0.89,13.548691606508664,-13.548691606508664,0.0,2.793938284762565,-14.370633960419589,14.265770225680543,35.85519764213404,6.486019076752456,1.0,-1.0,0.0,48.0,-44.05411806350905,-3.9458819364909417,0.11007074832749478
0.00345,200.0,0.0,0.89,13.584422492858124,-13.584422492858124,0.0,2.8061053771999247,-14.383740204135398,14.2787062176534,35.887679710275755,6.506804754417908,1.0,-1.0,0.0,48.0,-44.067523631121134,-3.932476368878861,0.11042946262764984
0.00346,200.0,0.0,0.89,13.620060061772461,-13.620060061772461,0.0,2.818311372180897,-14.396887575367511,14.291685193395441,35.920265655400016,6.527569865166696,1.0,-1.0,0.0,48.0,-44.08097329498876,-3.919026705011251,0.11078850226795692
0.00347,200.0,0.0,0.89,13.655604299752044,-13.655604299752044,0.0,2.830556428239736,-14.41007603018561,14.304707124917906,35.95295537460305,6.548314381299097,1.0,-1.0,0.0,48.0,-44.09446692589084,-3.9055330741091563,0.11114786828667145
0.00348,200.0,0.0,0.89,13.691055193113867,-13.691055193113867,0.0,2.8428407041829877,-14.423305524590281,14.317771984258027,35.985748764842285,6.569038274992406,1.0,-1.0,0.0,48.0,-44.10800439446167,-3.891995605538326,0.11150756172101911
0.00349,200.0,0.0,0.89,13.72641272799144,-13.72641272799144,0.0,2.855164359089614,-14.436576014512857,14.330879743478919,36.01864572293569,6.589741518299234,1.0,-1.0,0.0,48.0,-44.121585571190536,-3.8784144288094593,0.11186758360719448
0.0035,200.0,0.0,0.89,13.677227577023848,-13.677227577023848,0.0,2.8675194765123466,-14.449846806705287,14.343990023405345,36.0515447285442,6.569858836110171,0.0,-1.0,0.0,0.0,-20.135153688501813,20.135153688501813,0.11222793464229638
0.00351,200.0,0.0,0.89,13.695633194036626,-13.695633194036626,0.0,2.8799031847849075,-14.463103252809773,14.357088299810465,36.08440924453347,6.582439885366718,1.0,-1.0,0.0,48.0,-44.14868833382289,-3.851311666177102,0.11258861434350122
0.00352,200.0,0.0,0.89,13.730849144193572,-13.730849144193572,0.0,2.8923262454913288,-14.476399010887597,14.370227854023259,36.11737315269706,6.603119925527442,1.0,-1.0,0.0,48.0,-44.1622642367214,-3.8377357632786078,0.11294962316932056
0.00353,200.0,0.0,0.89,13.765971695558807,-13.765971695558807,0.0,2.9047891413096862,-14.48973566388403,14.383410273483596,36.1504404092195,6.623779224137041,1.0,-1.0,0.0,48.0,-44.175883534770776,-3.824116465229233,0.11331096215104973
0.00354,200.0,0.0,0.89,13.801000833511258,-13.801000833511258,0.0,2.9172920323459133,-14.503113167454963,14.39663553035701,36.183610910321384,6.644417752512814,1.0,-1.0,0.0,48.0,-44.18954609791153,-3.810453902088466,0.11367263232165357
0.00355,200.0,0.0,0.89,13.835936543245966,-13.835936543245966,0.0,2.929835078976459,-14.516531477185923,14.409903596833514,36.21688455207956,6.665035481838844,1.0,-1.0,0.0,48.0,-44.20325179593825,-3.7967482040617506,0.11403463471305836
0.00356,200.0,0.0,0.89,13.870778809773986,-13.870778809773986,0.0,2.9424184418482953,-14.529990548591936,14.423214445127497,36.25026123042645,6.685632383164256,1.0,-1.0,0.0,48.0,-44.21700049849932,-3.782999501500681,0.11439697035615044
0.00357,200.0,0.0,0.89,13.905527617922301,-13.905527617922301,0.0,2.955042281878918,-14.543490337117326,14.436568047477543,36.2837408411494,6.706208427401456,1.0,-1.0,0.0,48.0,-44.23079207509675,-3.7692079249032515,0.11475964028077479
0.00358,200.0,0.0,0.89,13.940182952333705,-13.940182952333705,0.0,2.9677067602563243,-14.557030798135564,14.449964376146273,36.31732327988996,6.7267635853243695,1.0,-1.0,0.0,48.0,-44.2446263950859,-3.7553736049141033,0.1151226455157335
0.00359,200.0,0.0,0.89,13.974744797466705,-13.974744797466705,0.0,2.980412038438964,-14.570611886949061,14.463403403420172,36.35100844214319,6.747297827566658,1.0,-1.0,0.0,48.0,-44.258503327675214,-3.7414966723247813,0.11548598708878431
0.0036,200.0,0.0,0.89,13.92476382461237,-13.92476382461237,0.0,2.9931498781603967,-14.584192674996572,14.476844518781489,36.384694226412606,6.727013897490496,0.0,-1.0,0.0,0.0,-20.272365917199572,20.272365917199572,0.11584966568664347
0.00361,200.0,0.0,0.89,13.942373487392159,-13.942373487392159,0.0,3.0059172910002587,-14.597758428718157,14.490273114456814,36.41834388506198,6.739378990155675,1.0,-1.0,0.0,48.0,-44.286193683315766,-3.7138063166842343,0.11621368080934721
0.00362,200.0,0.0,0.89,13.976793349853883,-13.976793349853883,0.0,3.018725467854222,-14.611363115557204,14.503742777720706,36.45209206438267,6.759889238585813,1.0,-1.0,0.0,48.0,-44.300061601572196,-3.6999383984278014,0.11657803290363507
0.00363,200.0,0.0,0.89,14.011119678388697,-14.011119678388697,0.0,3.0315749067242193,-14.625008327221847,14.51725510549653,36.48594274242742,6.780378474764632,1.0,-1.0,0.0,48.0,-44.31397181574535,-3.6860281842546563,0.1169427229922973
0.00364,200.0,0.0,0.89,14.045352456699192,-14.045352456699192,0.0,3.0444657700675504,-14.63869401873129,14.53081007015917,36.51989581405961,6.80084666852179,1.0,-1.0,0.0,48.0,-44.32792419449103,-3.6720758055089595,0.1173077520997956
0.00365,200.0,0.0,0.89,14.079491668303362,-14.079491668303362,0.0,3.057398220609087,-14.65242014503251,14.54440764410554,36.55395117399139,6.821293789537834,1.0,-1.0,0.0,48.0,-44.34191860631725,-3.6580813936827496,0.11767312124953952
0.00366,200.0,0.0,0.89,14.113537296534505,-14.113537296534505,0.0,3.0703724213411308,-14.666186661000058,14.558047799754366,36.58810871678296,6.841719807342375,1.0,-1.0,0.0,48.0,-44.35595491958382,-3.644045080416168,0.11803883146388497
0.00367,200.0,0.0,0.89,14.147489324541123,-14.147489324541123,0.0,3.0833885355232202,-14.679993521435874,14.571730509545914,36.62236833684177,6.862124691312257,1.0,-1.0,0.0,48.0,-44.37003300250224,-3.6299669974977595,0.11840488376413275
0.00368,200.0,0.0,0.89,14.181347735286852,-14.181347735286852,0.0,3.0964467266819344,-14.693840681069082,14.585455745941777,36.65672992842175,6.882508410669747,1.0,-1.0,0.0,48.0,-44.38415272313535,-3.615847276864649,0.1187712791705269
0.00369,200.0,0.0,0.89,14.215112511550355,-14.215112511550355,0.0,3.1095471586106838,-14.707728094555815,14.599223481424627,36.69119338562257,6.902870934480676,1.0,-1.0,0.0,48.0,-44.3983139493972,-3.60168605060281,0.11913801870225328
0.0037,200.0,0.0,0.89,14.164334323276236,-14.164334323276236,0.0,3.1226812633813648,-14.721614595063901,14.61299287050485,36.725656017955366,6.882179917464244,0.0,-1.0,0.0,0.0,-20.412459536346113,20.412459536346113,0.11950510303548374
0.00371,200.0,0.0,0.89,14.181146623905578,-14.181146623905578,0.0,3.135845932878077,-14.735485362746074,14.62674922051139,36.76008086438406,6.89432567905982,1.0,-1.0,0.0,48.0,-44.42656893544539,-3.57343106455461,0.11987253165286159
0.00372,200.0,0.0,0.89,14.214768976376641,-14.214768976376641,0.0,3.149052797512721,-14.749394678293015,14.640546429382356,36.79460334586988,6.914663368234096,1.0,-1.0,0.0,48.0,-44.4407173697725,-3.5592826302274965,0.12024030498917249
0.00373,200.0,0.0,0.89,14.248297645403438,-14.248297645403438,0.0,3.162302370871548,-14.763344142275649,14.654386103638572,36.829227462569655,6.934979759355208,1.0,-1.0,0.0,48.0,-44.45490698934062,-3.545093010659375,0.12060842405856305
0.00374,200.0,0.0,0.89,14.28173261300818,-14.28173261300818,0.0,3.17559481771007,-14.777333709058484,14.668268215833258,36.86395310791367,6.9552748206136785,1.0,-1.0,0.0,48.0,-44.46913766150746,-3.530862338492536,0.1209768898768527
0.00375,200.0,0.0,0.89,14.31507386102787,-14.31507386102787,0.0,3.188930303046671,-14.791363332931736,14.682192738538363,36.89878017517274,6.975548520034383,1.0,-1.0,0.0,48.0,-44.4834092534809,-3.516590746519104,0.12134570345879439
0.00376,200.0,0.0,0.89,14.348321371114244,-14.348321371114244,0.0,3.2023089921622736,-14.805432968111132,14.696159644344263,36.933708557457386,6.99580082547468,1.0,-1.0,0.0,48.0,-44.49772163231869,-3.502278367681307,0.12171486581807292
0.00377,200.0,0.0,0.89,14.38147512473368,-14.38147512473368,0.0,3.2157310505999654,-14.819542568737708,14.710168905859428,36.968738147717005,7.016031704622513,1.0,-1.0,0.0,48.0,-44.512074664928306,-3.487925335071699,0.12208437796730345
0.00378,200.0,0.0,0.89,14.414535103167129,-14.414535103167129,0.0,3.2291966441646123,-14.833692088877589,14.724220495710101,37.003868838738995,7.036241124994528,1.0,-1.0,0.0,48.0,-44.52646821806659,-3.473531781933409,0.12245424091802982
0.00379,200.0,0.0,0.89,14.447501287510038,-14.447501287510038,0.0,3.2427059389224437,-14.847881482521776,14.738314386539956,37.039100523147916,7.056429053934142,1.0,-1.0,0.0,48.0,-44.54090215833962,-3.459097841660377,0.12282445568072291
0.0038,200.0,0.0,0.89,14.395924346363833,-14.395924346363833,0.0,3.256250029157506,-14.862069341525602,14.752409494127207,37.07432991339664,7.035324860972408,0.0,-1.0,0.0,0.0,-20.555319150311252,20.555319150311252,0.12319502292083978
