time_s,speed_target_rad_s,load_torque_Nm,effective_duty,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V,mechanical_angle_rad
0.08938,200.0,0.0,0.88,6.224541846489835,-7.796523653847541,1.5719818073577057,-23.479334920699547,-4.902910836812287,23.653607948402623,59.0101704352794,-1.1987662556246352,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9302587815085313
0.08939,200.0,0.0,0.88,6.236796075006163,-7.830442861446533,1.5936467864403703,-23.477080336869,-4.92871834339203,23.6514132905953,59.00420186892997,-1.1886563011217608,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9296687096891352
0.0894,200.0,0.0,0.88,6.305294955447434,-7.80795558760412,1.5026606321566858,-23.474781480095494,-4.954527654857084,23.649163155808818,58.998103232519256,-1.2507863619187936,0.0,-1.0,0.0,0.0,0.0,0.0,-0.929078697904753
0.08941,200.0,0.0,0.88,6.328616048657234,-7.8304842318870085,1.5018681832297747,-23.47241262101193,-4.980333057751179,23.646831607305128,58.991809813565766,-1.2550054650729776,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9284887483508723
0.08942,200.0,0.0,0.88,6.340613007908073,-7.864175288009069,1.523562280100997,-23.47006881065716,-5.00615455915992,23.644514387179715,58.98556044975927,-1.2447360983570728,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9278988615423449
0.08943,200.0,0.0,0.88,6.352555118975731,-7.8977597298435755,1.5452046108678443,-23.467752994227496,-5.031992887628159,23.642214448283923,58.979362492031036,-1.234443062330345,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9273090369705239
0.08944,200.0,0.0,0.88,6.364442522983072,-7.931237675905141,1.5667951529220683,-23.465465238720327,-5.057848163939053,23.639931844279875,58.97321605829915,-1.2241265283829939,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9267192741207569
0.08945,200.0,0.0,0.88,6.376275360938218,-7.964609244279227,1.5883338833410092,-23.46320561053735,-5.083720508236961,23.637666628619794,58.967121265624705,-1.2137866679313216,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9261295724772203
0.08946,200.0,0.0,0.88,6.388053773733929,-7.997874552624131,1.6098207788902024,-23.460974175483063,-5.109610040025937,23.635418854544792,58.96107823021161,-1.2034236524195001,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9255399315229206
0.08947,200.0,0.0,0.88,6.399777902146785,-8.031033718172383,1.6312558160255977,-23.458770998763207,-5.135516878167645,23.633188575083654,58.95508706740649,-1.1930376533215106,0.0,-1.0,1.0,0.0,-48.0,48.0,-0.9249503507397078
