time_s,mechanical_angle_rad,mechanical_angle_unwrapped_rad,electrical_angle_rad,electrical_angle_wrapped_rad,speed_rad_s,ia_A,ib_A,ic_A
0.0054,0.5400000000000066,0.5400000000000066,0.5400000000000066,0.5400000000000066,100.0,0.0,0.0,0.0
0.0055000000000000005,0.5500000000000071,0.5500000000000071,0.5500000000000071,0.5500000000000071,100.0,0.0,0.0,0.0
0.0056,0.5600000000000074,0.5600000000000074,0.5600000000000074,0.5600000000000074,100.0,0.0,0.0,0.0
0.0057,0.570000000000008,0.570000000000008,0.570000000000008,0.570000000000008,100.0,0.0,0.0,0.0
0.0058000000000000005,0.5800000000000085,0.5800000000000085,0.5800000000000085,0.5800000000000085,100.0,0.0,0.0,0.0
0.0059,0.5900000000000087,0.5900000000000087,0.5900000000000087,0.5900000000000087,100.0,0.0,0.0,0.0
0.006,0.6000000000000093,0.6000000000000093,0.6000000000000093,0.6000000000000093,100.0,0.0,0.0,0.0
0.0061,0.6100000000000099,0.6100000000000099,0.6100000000000099,0.6100000000000099,100.0,0.0,0.0,0.0
0.006200000000000001,0.6200000000000104,0.6200000000000104,0.6200000000000104,0.6200000000000104,100.0,0.0,0.0,0.0
0.0063,0.6300000000000107,0.6300000000000107,0.6300000000000107,0.6300000000000107,100.0,0.0,0.0,0.0
0.0064,0.6400000000000112,0.6400000000000112,0.6400000000000112,0.6400000000000112,100.0,0.0,0.0,0.0
0.006500000000000001,0.6500000000000118,0.6500000000000118,0.6500000000000118,0.6500000000000118,100.0,0.0,0.0,0.0
0.0066,0.660000000000012,0.660000000000012,0.660000000000012,0.660000000000012,100.0,0.0,0.0,0.0
0.0067,0.6700000000000126,0.6700000000000126,0.6700000000000126,0.6700000000000126,100.0,0.0,0.0,0.0
0.0068000000000000005,0.6800000000000131,0.6800000000000131,0.6800000000000131,0.6800000000000131,100.0,0.0,0.0,0.0
0.006900000000000001,0.6900000000000137,0.6900000000000137,0.6900000000000137,0.6900000000000137,100.0,0.0,0.0,0.0
0.007,0.7000000000000139,0.7000000000000139,0.7000000000000139,0.7000000000000139,100.0,0.0,0.0,0.0
0.0071,0.7100000000000145,0.7100000000000145,0.7100000000000145,0.7100000000000145,100.0,0.0,0.0,0.0
0.007200000000000001,0.7200000000000151,0.7200000000000151,0.7200000000000151,0.7200000000000151,100.0,0.0,0.0,0.0
0.0073,0.7300000000000153,0.7300000000000153,0.7300000000000153,0.7300000000000153,100.0,0.0,0.0,0.0
0.0074,0.7400000000000159,0.7400000000000159,0.7400000000000159,0.7400000000000159,100.0,0.0,0.0,0.0
0.007500000000000001,0.7500000000000164,0.7500000000000164,0.7500000000000164,0.7500000000000164,100.0,0.0,0.0,0.0
0.0076,0.7600000000000167,0.7600000000000167,0.7600000000000167,0.7600000000000167,100.0,0.0,0.0,0.0
0.0077,0.7700000000000172,0.7700000000000172,0.7700000000000172,0.7700000000000172,100.0,0.0,0.0,0.0
0.0078000000000000005,0.7800000000000178,0.7800000000000178,0.7800000000000178,0.7800000000000178,100.0,0.0,0.0,0.0
0.0079,0.790000000000018,0.790000000000018,0.790000000000018,0.790000000000018,100.0,0.0,0.0,0.0
0.008,0.8000000000000183,0.8000000000000183,0.8000000000000183,0.8000000000000183,100.0,0.0,0.0,0.0
0.0081,0.8100000000000185,0.8100000000000185,0.8100000000000185,0.8100000000000185,100.0,0.0,0.0,0.0
0.0082,0.8200000000000189,0.8200000000000189,0.8200000000000189,0.8200000000000189,100.0,0.0,0.0,0.0
0.0083,0.8300000000000192,0.8300000000000192,0.8300000000000192,0.8300000000000192,100.0,0.0,0.0,0.0
0.008400000000000001,0.8400000000000196,0.8400000000000196,0.8400000000000196,0.8400000000000196,100.0,0.0,0.0,0.0
0.0085,0.8500000000000199,0.8500000000000199,0.8500000000000199,0.8500000000000199,100.0,0.0,0.0,0.0
0.0086,0.8600000000000201,0.8600000000000201,0.8600000000000201,0.8600000000000201,100.0,0.0,0.0,0.0
0.008700000000000001,0.8700000000000205,0.8700000000000205,0.8700000000000205,0.8700000000000205,100.0,0.0,0.0,0.0
0.0088,0.8800000000000208,0.8800000000000208,0.8800000000000208,0.8800000000000208,100.0,0.0,0.0,0.0
0.0089,0.890000000000021,0.890000000000021,0.890000000000021,0.890000000000021,100.0,0.0,0.0,0.0
0.009000000000000001,0.9000000000000214,0.9000000000000214,0.9000000000000214,0.9000000000000214,100.0,0.0,0.0,0.0
0.0091,0.9100000000000217,0.9100000000000217,0.9100000000000217,0.9100000000000217,100.0,0.0,0.0,0.0
0.0092,0.9200000000000219,0.9200000000000219,0.9200000000000219,0.9200000000000219,100.0,0.0,0.0,0.0
0.009300000000000001,0.9300000000000224,0.9300000000000224,0.9300000000000224,0.9300000000000224,100.0,0.0,0.0,0.0
0.0094,0.9400000000000226,0.9400000000000226,0.9400000000000226,0.9400000000000226,100.0,0.0,0.0,0.0
0.0095,0.9500000000000228,0.9500000000000228,0.9500000000000228,0.9500000000000228,100.0,0.0,0.0,0.0
0.009600000000000001,0.9600000000000233,0.9600000000000233,0.9600000000000233,0.9600000000000233,100.0,0.0,0.0,0.0
0.0097,0.9700000000000235,0.9700000000000235,0.9700000000000235,0.9700000000000235,100.0,0.0,0.0,0.0
0.0098,0.9800000000000237,0.9800000000000237,0.9800000000000237,0.9800000000000237,100.0,0.0,0.0,0.0
0.0099,0.9900000000000242,0.9900000000000242,0.9900000000000242,0.9900000000000242,100.0,0.0,0.0,0.0
0.01,1.0000000000000244,1.0000000000000244,1.0000000000000244,1.0000000000000244,100.0,0.0,0.0,0.0
0.010100000000000001,1.0100000000000238,1.0100000000000238,1.0100000000000238,1.0100000000000238,100.0,0.0,0.0,0.0
0.0102,1.0200000000000229,1.0200000000000229,1.0200000000000229,1.0200000000000229,100.0,0.0,0.0,0.0
0.0103,1.030000000000022,1.030000000000022,1.030000000000022,1.030000000000022,100.0,0.0,0.0,0.0
0.010400000000000001,1.0400000000000214,1.0400000000000214,1.0400000000000214,1.0400000000000214,100.0,0.0,0.0,0.0
0.0105,1.0500000000000205,1.0500000000000205,1.0500000000000205,1.0500000000000205,100.0,0.0,0.0,0.0
0.0106,1.0600000000000196,1.0600000000000196,1.0600000000000196,1.0600000000000196,100.0,0.0,0.0,0.0
0.010700000000000001,1.070000000000019,1.070000000000019,1.070000000000019,1.070000000000019,100.0,0.0,0.0,0.0
0.0108,1.080000000000018,1.080000000000018,1.080000000000018,1.080000000000018,100.0,0.0,0.0,0.0
0.0109,1.0900000000000172,1.0900000000000172,1.0900000000000172,1.0900000000000172,100.0,0.0,0.0,0.0
0.011000000000000001,1.1000000000000165,1.1000000000000165,1.1000000000000165,1.1000000000000165,100.0,0.0,0.0,0.0
0.0111,1.1100000000000156,1.1100000000000156,1.1100000000000156,1.1100000000000156,100.0,0.0,0.0,0.0
0.0112,1.1200000000000148,1.1200000000000148,1.1200000000000148,1.1200000000000148,100.0,0.0,0.0,0.0
0.011300000000000001,1.130000000000014,1.130000000000014,1.130000000000014,1.130000000000014,100.0,0.0,0.0,0.0
0.0114,1.1400000000000132,1.1400000000000132,1.1400000000000132,1.1400000000000132,100.0,0.0,0.0,0.0
0.0115,1.1500000000000123,1.1500000000000123,1.1500000000000123,1.1500000000000123,100.0,0.0,0.0,0.0
0.011600000000000001,1.1600000000000117,1.1600000000000117,1.1600000000000117,1.1600000000000117,100.0,0.0,0.0,0.0
0.0117,1.1700000000000108,1.1700000000000108,1.1700000000000108,1.1700000000000108,100.0,0.0,0.0,0.0
0.0118,1.18000000000001,1.18000000000001,1.18000000000001,1.18000000000001,100.0,0.0,0.0,0.0
0.0119,1.1900000000000093,1.1900000000000093,1.1900000000000093,1.1900000000000093,100.0,0.0,0.0,0.0
0.012,1.2000000000000084,1.2000000000000084,1.2000000000000084,1.2000000000000084,100.0,0.0,0.0,0.0
0.012100000000000001,1.2100000000000077,1.2100000000000077,1.2100000000000077,1.2100000000000077,100.0,0.0,0.0,0.0
0.0122,1.2200000000000069,1.2200000000000069,1.2200000000000069,1.2200000000000069,100.0,0.0,0.0,0.0
0.0123,1.230000000000006,1.230000000000006,1.230000000000006,1.230000000000006,100.0,0.0,0.0,0.0
0.012400000000000001,1.2400000000000053,1.2400000000000053,1.2400000000000053,1.2400000000000053,100.0,0.0,0.0,0.0
0.0125,1.2500000000000044,1.2500000000000044,1.2500000000000044,1.2500000000000044,100.0,0.0,0.0,0.0
0.0126,1.2600000000000036,1.2600000000000036,1.2600000000000036,1.2600000000000036,100.0,0.0,0.0,0.0
0.012700000000000001,1.270000000000003,1.270000000000003,1.270000000000003,1.270000000000003,100.0,0.0,0.0,0.0
0.0128,1.280000000000002,1.280000000000002,1.280000000000002,1.280000000000002,100.0,0.0,0.0,0.0
0.0129,1.2900000000000011,1.2900000000000011,1.2900000000000011,1.2900000000000011,100.0,0.0,0.0,0.0
0.013000000000000001,1.3000000000000005,1.3000000000000005,1.3000000000000005,1.3000000000000005,100.0,0.0,0.0,0.0
0.0131,1.3099999999999996,1.3099999999999996,1.3099999999999996,1.3099999999999996,100.0,0.0,0.0,0.0
0.0132,1.3199999999999987,1.3199999999999987,1.3199999999999987,1.3199999999999987,100.0,0.0,0.0,0.0
0.013300000000000001,1.329999999999998,1.329999999999998,1.329999999999998,1.329999999999998,100.0,0.0,0.0,0.0
0.0134,1.3399999999999972,1.3399999999999972,1.3399999999999972,1.3399999999999972,100.0,0.0,0.0,0.0
0.0135,1.3499999999999963,1.3499999999999963,1.3499999999999963,1.3499999999999963,100.0,0.0,0.0,0.0
0.013600000000000001,1.3599999999999957,1.3599999999999957,1.3599999999999957,1.3599999999999957,100.0,0.0,0.0,0.0
0.0137,1.3699999999999948,1.3699999999999948,1.3699999999999948,1.3699999999999948,100.0,0.0,0.0,0.0
0.013800000000000002,1.3799999999999941,1.3799999999999941,1.3799999999999941,1.3799999999999941,100.0,0.0,0.0,0.0
0.013900000000000001,1.3899999999999932,1.3899999999999932,1.3899999999999932,1.3899999999999932,100.0,0.0,0.0,0.0
0.014,1.3999999999999924,1.3999999999999924,1.3999999999999924,1.3999999999999924,100.0,0.0,0.0,0.0
0.014100000000000001,1.4099999999999917,1.4099999999999917,1.4099999999999917,1.4099999999999917,100.0,0.0,0.0,0.0
0.0142,1.4199999999999908,1.4199999999999908,1.4199999999999908,1.4199999999999908,100.0,0.0,0.0,0.0
0.0143,1.42999999999999,1.42999999999999,1.42999999999999,1.42999999999999,100.0,0.0,0.0,0.0
0.014400000000000001,1.4399999999999893,1.4399999999999893,1.4399999999999893,1.4399999999999893,100.0,0.0,0.0,0.0
0.0145,1.4499999999999884,1.4499999999999884,1.4499999999999884,1.4499999999999884,100.0,0.0,0.0,0.0
0.0146,1.4599999999999875,1.4599999999999875,1.4599999999999875,1.4599999999999875,100.0,0.0,0.0,0.0
0.014700000000000001,1.4699999999999869,1.4699999999999869,1.4699999999999869,1.4699999999999869,100.0,0.0,0.0,0.0
0.0148,1.479999999999986,1.479999999999986,1.479999999999986,1.479999999999986,100.0,0.0,0.0,0.0
0.0149,1.4899999999999851,1.4899999999999851,1.4899999999999851,1.4899999999999851,100.0,0.0,0.0,0.0
0.015000000000000001,1.4999999999999845,1.4999999999999845,1.4999999999999845,1.4999999999999845,100.0,0.0,0.0,0.0
0.0151,1.5099999999999836,1.5099999999999836,1.5099999999999836,1.5099999999999836,100.0,0.0,0.0,0.0
0.0152,1.5199999999999827,1.5199999999999827,1.5199999999999827,1.5199999999999827,100.0,0.0,0.0,0.0
0.015300000000000001,1.529999999999982,1.529999999999982,1.529999999999982,1.529999999999982,100.0,0.0,0.0,0.0
0.0154,1.5399999999999812,1.5399999999999812,1.5399999999999812,1.5399999999999812,100.0,0.0,0.0,0.0
0.0155,1.5499999999999803,1.5499999999999803,1.5499999999999803,1.5499999999999803,100.0,0.0,0.0,0.0
0.015600000000000001,1.5599999999999796,1.5599999999999796,1.5599999999999796,1.5599999999999796,100.0,0.0,0.0,0.0
0.015700000000000002,1.5699999999999787,1.5699999999999787,1.5699999999999787,1.5699999999999787,100.0,0.0,0.0,0.0
0.0158,1.5799999999999779,1.5799999999999779,1.5799999999999779,1.5799999999999779,100.0,0.0,0.0,0.0
0.0159,1.589999999999977,1.589999999999977,1.589999999999977,1.589999999999977,100.0,0.0,0.0,0.0
0.016,1.599999999999976,1.599999999999976,1.599999999999976,1.599999999999976,100.0,0.0,0.0,0.0
0.0161,1.6099999999999752,1.6099999999999752,1.6099999999999752,1.6099999999999752,100.0,0.0,0.0,0.0
0.0162,1.6199999999999743,1.6199999999999743,1.6199999999999743,1.6199999999999743,100.0,0.0,0.0,0.0
0.016300000000000002,1.6299999999999737,1.6299999999999737,1.6299999999999737,1.6299999999999737,100.0,0.0,0.0,0.0
0.0164,1.6399999999999728,1.6399999999999728,1.6399999999999728,1.6399999999999728,100.0,0.0,0.0,0.0
0.0165,1.649999999999972,1.649999999999972,1.649999999999972,1.649999999999972,100.0,0.0,0.0,0.0
0.0166,1.659999999999971,1.659999999999971,1.659999999999971,1.659999999999971,100.0,0.0,0.0,0.0
0.0167,1.6699999999999702,1.6699999999999702,1.6699999999999702,1.6699999999999702,100.0,0.0,0.0,0.0
0.016800000000000002,1.6799999999999695,1.6799999999999695,1.6799999999999695,1.6799999999999695,100.0,0.0,0.0,0.0
0.016900000000000002,1.6899999999999686,1.6899999999999686,1.6899999999999686,1.6899999999999686,100.0,0.0,0.0,0.0
0.017,1.6999999999999678,1.6999999999999678,1.6999999999999678,1.6999999999999678,100.0,0.0,0.0,0.0
0.0171,1.7099999999999669,1.7099999999999669,1.7099999999999669,1.7099999999999669,100.0,0.0,0.0,0.0
0.0172,1.719999999999966,1.719999999999966,1.719999999999966,1.719999999999966,100.0,0.0,0.0,0.0
0.0173,1.7299999999999651,1.7299999999999651,1.7299999999999651,1.7299999999999651,100.0,0.0,0.0,0.0
0.017400000000000002,1.7399999999999645,1.7399999999999645,1.7399999999999645,1.7399999999999645,100.0,0.0,0.0,0.0
0.0175,1.7499999999999636,1.7499999999999636,1.7499999999999636,1.7499999999999636,100.0,0.0,0.0,0.0
0.0176,1.7599999999999627,1.7599999999999627,1.7599999999999627,1.7599999999999627,100.0,0.0,0.0,0.0
0.0177,1.7699999999999618,1.7699999999999618,1.7699999999999618,1.7699999999999618,100.0,0.0,0.0,0.0
0.0178,1.779999999999961,1.779999999999961,1.779999999999961,1.779999999999961,100.0,0.0,0.0,0.0
0.0179,1.78999999999996,1.78999999999996,1.78999999999996,1.78999999999996,100.0,0.0,0.0,0.0
0.018000000000000002,1.7999999999999594,1.7999999999999594,1.7999999999999594,1.7999999999999594,100.0,0.0,0.0,0.0
0.0181,1.8099999999999585,1.8099999999999585,1.8099999999999585,1.8099999999999585,100.0,0.0,0.0,0.0
0.0182,1.8199999999999577,1.8199999999999577,1.8199999999999577,1.8199999999999577,100.0,0.0,0.0,0.0
0.0183,1.8299999999999568,1.8299999999999568,1.8299999999999568,1.8299999999999568,100.0,0.0,0.0,0.0
0.0184,1.839999999999956,1.839999999999956,1.839999999999956,1.839999999999956,100.0,0.0,0.0,0.0
0.018500000000000003,1.8499999999999552,1.8499999999999552,1.8499999999999552,1.8499999999999552,100.0,0.0,0.0,0.0
0.018600000000000002,1.8599999999999544,1.8599999999999544,1.8599999999999544,1.8599999999999544,100.0,0.0,0.0,0.0
0.0187,1.8699999999999535,1.8699999999999535,1.8699999999999535,1.8699999999999535,100.0,0.0,0.0,0.0
0.0188,1.8799999999999526,1.8799999999999526,1.8799999999999526,1.8799999999999526,100.0,0.0,0.0,0.0
0.0189,1.8899999999999517,1.8899999999999517,1.8899999999999517,1.8899999999999517,100.0,0.0,0.0,0.0
0.019,1.8999999999999508,1.8999999999999508,1.8999999999999508,1.8999999999999508,100.0,0.0,0.0,0.0
0.019100000000000002,1.9099999999999502,1.9099999999999502,1.9099999999999502,1.9099999999999502,100.0,0.0,0.0,0.0
0.019200000000000002,1.9199999999999493,1.9199999999999493,1.9199999999999493,1.9199999999999493,100.0,0.0,0.0,0.0
0.0193,1.9299999999999484,1.9299999999999484,1.9299999999999484,1.9299999999999484,100.0,0.0,0.0,0.0
0.0194,1.9399999999999475,1.9399999999999475,1.9399999999999475,1.9399999999999475,100.0,0.0,0.0,0.0
0.0195,1.9499999999999467,1.9499999999999467,1.9499999999999467,1.9499999999999467,100.0,0.0,0.0,0.0
0.0196,1.9599999999999458,1.9599999999999458,1.9599999999999458,1.9599999999999458,100.0,0.0,0.0,0.0
0.019700000000000002,1.9699999999999451,1.9699999999999451,1.9699999999999451,1.9699999999999451,100.0,0.0,0.0,0.0
0.0198,1.9799999999999442,1.9799999999999442,1.9799999999999442,1.9799999999999442,100.0,0.0,0.0,0.0
0.0199,1.9899999999999434,1.9899999999999434,1.9899999999999434,1.9899999999999434,100.0,0.0,0.0,0.0
0.02,1.9999999999999425,1.9999999999999425,1.9999999999999425,1.9999999999999425,100.0,0.0,0.0,0.0
0.0201,2.009999999999942,2.009999999999942,2.009999999999942,2.009999999999942,100.0,0.0,0.0,0.0
0.020200000000000003,2.0199999999999414,2.0199999999999414,2.0199999999999414,2.0199999999999414,100.0,0.0,0.0,0.0
0.020300000000000002,2.0299999999999407,2.0299999999999407,2.0299999999999407,2.0299999999999407,100.0,0.0,0.0,0.0
0.0204,2.03999999999994,2.03999999999994,2.03999999999994,2.03999999999994,100.0,0.0,0.0,0.0
0.0205,2.0499999999999394,2.0499999999999394,2.0499999999999394,2.0499999999999394,100.0,0.0,0.0,0.0
0.0206,2.0599999999999388,2.0599999999999388,2.0599999999999388,2.0599999999999388,100.0,0.0,0.0,0.0
0.0207,2.069999999999938,2.069999999999938,2.069999999999938,2.069999999999938,100.0,0.0,0.0,0.0
0.020800000000000003,2.0799999999999375,2.0799999999999375,2.0799999999999375,2.0799999999999375,100.0,0.0,0.0,0.0
0.020900000000000002,2.089999999999937,2.089999999999937,2.089999999999937,2.089999999999937,100.0,0.0,0.0,0.0
0.021,2.099999999999936,2.099999999999936,2.099999999999936,2.099999999999936,100.0,0.0,0.0,0.0
0.0211,2.1099999999999355,2.1099999999999355,2.1099999999999355,2.1099999999999355,100.0,0.0,0.0,0.0
0.0212,2.119999999999935,2.119999999999935,2.119999999999935,2.119999999999935,100.0,0.0,0.0,0.0
0.0213,2.129999999999934,2.129999999999934,2.129999999999934,2.129999999999934,100.0,0.0,0.0,0.0
0.021400000000000002,2.1399999999999335,2.1399999999999335,2.1399999999999335,2.1399999999999335,100.0,0.0,0.0,0.0
0.021500000000000002,2.149999999999933,2.149999999999933,2.149999999999933,2.149999999999933,100.0,0.0,0.0,0.0
0.0216,2.159999999999932,2.159999999999932,2.159999999999932,2.159999999999932,100.0,0.0,0.0,0.0
0.0217,2.1699999999999315,2.1699999999999315,2.1699999999999315,2.1699999999999315,100.0,0.0,0.0,0.0
0.0218,2.179999999999931,2.179999999999931,2.179999999999931,2.179999999999931,100.0,0.0,0.0,0.0
0.0219,2.1899999999999302,2.1899999999999302,2.1899999999999302,2.1899999999999302,100.0,0.0,0.0,0.0
0.022000000000000002,2.1999999999999296,2.1999999999999296,2.1999999999999296,2.1999999999999296,100.0,0.0,0.0,0.0
0.0221,2.209999999999929,2.209999999999929,2.209999999999929,2.209999999999929,100.0,0.0,0.0,0.0
0.0222,2.2199999999999283,2.2199999999999283,2.2199999999999283,2.2199999999999283,100.0,0.0,0.0,0.0
0.0223,2.2299999999999276,2.2299999999999276,2.2299999999999276,2.2299999999999276,100.0,0.0,0.0,0.0
0.0224,2.239999999999927,2.239999999999927,2.239999999999927,2.239999999999927,100.0,0.0,0.0,0.0
0.022500000000000003,2.2499999999999263,2.2499999999999263,2.2499999999999263,2.2499999999999263,100.0,0.0,0.0,0.0
0.022600000000000002,2.2599999999999256,2.2599999999999256,2.2599999999999256,2.2599999999999256,100.0,0.0,0.0,0.0
0.0227,2.269999999999925,2.269999999999925,2.269999999999925,2.269999999999925,100.0,0.0,0.0,0.0
0.0228,2.2799999999999243,2.2799999999999243,2.2799999999999243,2.2799999999999243,100.0,0.0,0.0,0.0
0.0229,2.2899999999999237,2.2899999999999237,2.2899999999999237,2.2899999999999237,100.0,0.0,0.0,0.0
0.023,2.299999999999923,2.299999999999923,2.299999999999923,2.299999999999923,100.0,0.0,0.0,0.0
0.023100000000000002,2.3099999999999223,2.3099999999999223,2.3099999999999223,2.3099999999999223,100.0,0.0,0.0,0.0
0.023200000000000002,2.3199999999999217,2.3199999999999217,2.3199999999999217,2.3199999999999217,100.0,0.0,0.0,0.0
0.0233,2.329999999999921,2.329999999999921,2.329999999999921,2.329999999999921,100.0,0.0,0.0,0.0
0.0234,2.3399999999999204,2.3399999999999204,2.3399999999999204,2.3399999999999204,100.0,0.0,0.0,0.0
0.0235,2.3499999999999197,2.3499999999999197,2.3499999999999197,2.3499999999999197,100.0,0.0,0.0,0.0
0.0236,2.359999999999919,2.359999999999919,2.359999999999919,2.359999999999919,100.0,0.0,0.0,0.0
0.023700000000000002,2.3699999999999184,2.3699999999999184,2.3699999999999184,2.3699999999999184,100.0,0.0,0.0,0.0
0.0238,2.3799999999999177,2.3799999999999177,2.3799999999999177,2.3799999999999177,100.0,0.0,0.0,0.0
