time_s,command_frequency_Hz,command_electrical_angle_rad,mechanical_angle_raw_rad,rotor_angle_unwrapped_rad,phase_error_rad,phase_error_unwrapped_rad,load_torque_Nm,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.083,6.67,1.518048986141124,3.115675831140179,3.115675831140179,-1.597626844999055,-1.597626844999055,0.0,29.04704824712313,-19.685485197870637,-9.361563049252494,1.5183114298387939,33.98445749830594,-34.0661080727525,85.2288655335696,-3.590169236708155,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0835,6.715,1.5390740949752737,-3.1251603526355956,3.1580249545439907,-1.618950859568717,-1.618950859568717,0.0,29.82142977759659,-21.401420831302218,-8.420008946294374,-0.9486979887288997,33.595162065286395,-33.54354883043281,84.08689412574209,-5.52807610860501,1.0,0.0,-1.0,0.0,48.0,-48.0
0.084,6.76,1.5602405754788347,-3.0835012334491596,3.1996840737304266,-1.639443498251592,-1.639443498251592,0.0,30.82595887840568,-23.0507931543209,-7.775165724084778,-3.3177504045772936,33.00815121884722,-32.84338252446324,82.47287238419364,-7.369382732227689,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0845,6.805,1.5815484276518077,-3.042762442372472,3.240422864807114,-1.6588744371553064,-1.6588744371553064,0.0,32.032760312268124,-24.600774244986596,-7.431986067281529,-5.594233120978698,32.22063482993032,-31.993377841963625,80.40896902961491,-9.129291951740106,1.0,0.0,-1.0,0.0,48.0,-48.0
0.085,6.8500000000000005,1.6029976514941922,-3.0031640651342486,3.2800212420453376,-1.6770235905511455,-1.6770235905511455,0.0,33.41364289233077,-26.02180049515845,-7.391842397172325,-7.756429019419963,31.23786163532349,-31.013404393552076,77.9142224974824,-10.816892324051437,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0855,6.8950000000000005,1.624588247005988,-2.9649170385885366,3.3182682685910496,-1.6936800215850616,-1.6936800215850616,0.0,34.937757924524284,-27.285938779483402,-7.651819145040882,-9.752813827935388,30.07138527002102,-29.911683427847812,75.00662917184627,-12.43074971474356,1.0,0.0,-1.0,0.0,48.0,-48.0
0.086,6.939999999999999,1.6463202141871947,-2.92822293774358,3.3549623694360062,-1.7086421552488116,-1.7086421552488116,0.0,36.56975596847783,-28.365191378510012,-8.204564589967818,-11.510719727097685,28.73659208975372,-28.685153141695935,71.70621201090063,-13.95574979971412,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0865,6.984999999999999,1.6681935530378138,-2.89327208148557,3.3899132256940163,-1.7217196726562025,-1.7217196726562025,0.0,38.26923754429786,-29.230528805424598,-9.03870873887326,-12.952124715587967,27.250921529821422,-27.32403214171315,68.03856352082153,-15.362652619430852,1.0,0.0,-1.0,0.0,48.0,-48.0
0.087,7.029999999999999,1.6902082635578441,-2.8602399079602323,3.422945399219354,-1.7327371356615098,-1.7327371356615098,0.0,39.991757408757564,-29.85216282685315,-10.139594581904413,-14.010884644931204,25.633308022073674,-25.81900753434475,64.03808443858655,-16.61097962389468,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0875,7.074999999999999,1.7123643457472864,-2.8292819746256157,3.4539033325539705,-1.7415389868066842,-1.7415389868066842,0.0,41.691123313310314,-30.201114209264322,-11.490009104045996,-14.6463214930682,23.904569357946528,-24.168532909853617,59.750129775257925,-17.654682350626075,1.0,0.0,-1.0,0.0,48.0,-48.0
0.088,7.119999999999999,1.7346617996061398,-2.8005282756398655,3.4826570315397207,-1.747995231933581,-1.747995231933581,0.0,43.32239322060598,-30.251689405376503,-13.070703815229479,-14.85012687706669,22.088079241358127,-22.38384746276413,55.23153957630238,-18.449098397416698,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0885,7.164999999999999,1.757100625134405,-2.7740777269110435,3.5091075802685427,-1.7520069551341377,-1.7520069551341377,0.0,44.8448863384709,-29.984221766188497,-14.860664572282403,-14.646080618154668,20.21011425666907,-20.4903672937749,50.54945929905095,-18.95739156045805,1.0,0.0,-1.0,0.0,48.0,-48.0
0.089,7.209999999999999,1.7796808223320815,-2.7499936088616117,3.5331916983179745,-1.753510875985893,-1.753510875985893,0.0,46.22464957956886,-29.3874217731017,-16.837227806467165,-14.084171309710106,18.29957565162065,-18.525500975673673,45.77876960663575,-19.15506158709582,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0895,7.254999999999999,1.8024023911991698,-2.7283005243492497,3.5548847828303365,-1.7524823916311667,-1.7524823916311667,0.0,47.436064212428846,-28.45987333623246,-18.976190876196387,-13.231751375580448,16.38712222655716,-16.53406570458344,40.99870209790489,-19.031920624585585,1.0,0.0,-1.0,0.0,48.0,-48.0
0.09,7.299999999999999,1.8252653317356693,-2.708983121246394,3.574202185933192,-1.7489368541975228,-1.7489368541975228,0.0,48.46252862803171,-27.21049707586432,-21.25203155216739,-12.164309042338962,14.503956642927283,-14.562937167685883,36.28926177458061,-18.591754470963426,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0905,7.345,1.8482696439415809,-2.691986545213238,3.591198761966348,-1.7429291180247672,-1.7429291180247672,0.0,49.29633682872972,-25.65806027557488,-23.638276553154846,-10.957666756655025,12.68054840907878,-12.656353496671638,31.727949700770353,-17.850404073792557,1.0,0.0,-1.0,0.0,48.0,-48.0
0.091,7.39,1.8714153278169037,-2.677218391967289,3.605966915212297,-1.7345515873953934,-1.7345515873953934,0.0,49.937963030932856,-23.829975286539042,-26.107987744393814,-9.682432460554686,10.945504649611266,-10.852693362258293,27.387072213516454,-16.833127348333022,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0915,7.435,1.8947023833616379,-2.664551836547877,3.618633470631709,-1.7239310872700713,-1.7239310872700713,0.0,50.39497501081483,-21.760679885609395,-28.634295125205437,-8.400726855178997,9.32469104149733,-9.182903535849317,23.33172466344959,-15.571933580333148,1.0,0.0,-1.0,0.0,48.0,-48.0
0.092,7.4799999999999995,1.9181308105757837,-2.6538296105674575,3.6293556966121288,-1.711224886036345,-1.711224886036345,0.0,50.68076434932154,-19.48986182662921,-31.190902522692333,-7.164747914577527,7.840615223877132,-7.670292355071657,19.618399849511494,-14.10329430457727,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0925,7.5249999999999995,1.9417006094593414,-2.644868542674426,3.63831676450516,-1.6966161550458188,-1.6966161550458188,0.0,50.813230796527684,-17.060717163733877,-33.75251363279381,-6.0165875928949575,6.512034394200455,-6.331200818822496,16.294105265028442,-12.466366558461122,1.0,0.0,-1.0,0.0,48.0,-48.0
0.093,7.569999999999999,1.96541178001231,-2.637464439637049,3.645720867542537,-1.6803090875302271,-1.6803090875302271,0.0,50.81351012056378,-14.518353273167277,-36.2951568473965,-4.988772044076248,5.353733603293078,-5.176064960358608,13.39586374246522,-10.701685811487582,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0935,7.614999999999999,1.9892643222346906,-2.6313971433279715,3.6517881638516148,-1.6625238416169241,-1.6625238416169241,0.0,50.704798381289166,-11.90838372086448,-38.79641466042469,-4.1051396011369,4.376427529050566,-4.210500999990591,10.950494828743011,-8.85020384348586,1.0,0.0,-1.0,0.0,48.0,-48.0
0.094,7.659999999999999,2.013258236126483,-2.626435641914555,3.656749665265031,-1.6434914291385483,-1.6434914291385483,0.0,50.51130135056945,-9.275720411472284,-41.23558093909716,-3.381820434903184,3.586752992445098,-3.436197069915398,8.974607873655494,-6.95253625819319,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0945,7.705,2.0373935216876866,-2.622343140077805,3.6608421671017815,-1.6234486454140948,-1.6234486454140948,0.0,50.257323035869064,-6.663547163046731,-43.593775872822334,-2.828199107678799,2.9873336848938723,-2.851530540918899,7.474768563310769,-5.048313061532223,1.0,0.0,-1.0,0.0,48.0,-48.0
0.095,7.75,2.061670178918302,-2.6188820064138323,3.664303300765754,-1.602633121847452,-1.602633121847452,0.0,49.966498454120064,-4.112452384911411,-45.85404606920865,-2.447816036709864,2.576908689273195,-2.451925684309974,6.447822070926997,-3.17556796500822,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0955,7.795,2.0860882078183285,-2.615818521428849,3.6673667857507373,-1.5812785779324088,-1.5812785779324088,0.0,49.66117007633504,-1.6597006906601264,-48.001469385674916,-2.2392014671940785,2.3505216929734685,-2.23001968089955,5.881366970031815,-1.3701416649653275,1.0,0.0,-1.0,0.0,48.0,-48.0
0.096,7.84,2.1106476083877665,-2.6129142115785258,3.6702710956010605,-1.559623487213294,-1.559623487213294,0.0,45.72134129587648,2.4798727856125606,-48.20121408148904,-2.242031152452964,2.3472561404598262,-2.220619880931867,5.873196052080211,1.7620388096939656,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0965,7.885,2.1353483806266165,-2.6097908553202482,3.673394451859338,-1.5380460712327215,-1.5380460712327215,0.0,40.25856470819551,7.208901117385484,-47.46746582558099,-2.591644949719951,2.705761720515512,-2.551784846510301,6.77023215793193,5.361178454548719,0.0,1.0,-1.0,-48.0,48.0,0.0
0.097,7.93,2.1601905245348774,-2.6060009432768774,3.677184363902709,-1.5169938393678315,-1.5169938393678315,0.0,35.21776800610797,11.507416724095185,-46.72518473020315,-3.2740450297920263,3.4070930331050775,-3.2006551199633293,8.525070903678875,8.616172653202732,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0975,7.975,2.1851740401125506,-2.6011380537165,3.6820472534630864,-1.4968732133505358,-1.4968732133505358,0.0,30.608708666802606,15.332123726596713,-45.94083239339932,-4.259234876461829,4.414589845401457,-4.125556161121916,11.045982381336053,11.48352749292388,0.0,1.0,-1.0,-48.0,48.0,0.0
0.098,8.02,2.2102989273596347,-2.594844096837554,3.688341210342032,-1.4780422829823974,-1.4780422829823974,0.0,26.437308232573944,18.651307562457017,-45.08861579503096,-5.514672376733741,5.6878451702795125,-5.278033251827245,14.231860552282711,13.931549492759938,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0985,8.065000000000001,2.2355651862761308,-2.586813288056062,3.6963720191235243,-1.4608068328473935,-1.4608068328473935,0.0,22.705854645566976,21.44494164976393,-44.150796295330906,-7.0057081899599645,7.183830705953471,-6.602875041145652,17.9750362001793,15.939240743379086,0.0,1.0,-1.0,-48.0,48.0,0.0
0.099,8.11,2.260972816862038,-2.576794783823879,3.706390523355707,-1.4454177064936689,-1.4454177064936689,0.0,19.413251326801895,23.70466158100903,-43.117912907810926,-8.695224234574848,8.857915249985746,-8.038192894451733,22.163815991438554,17.495245909567647,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0995,8.155000000000001,2.2865218191173575,-2.5645941094391436,3.7185911977404427,-1.4320693786230851,-1.4320693786230851,0.0,16.55522231210886,25.433660418260402,-41.98888273036926,-10.542745514930566,10.66479478366189,-9.515641848969784,26.684786139859803,18.597055276292387,0.0,1.0,-1.0,-48.0,48.0,0.0
0.1,8.2,2.3122121930420882,-2.5500734766899757,3.7331118304896105,-1.4208996374475222,-1.4208996374475222,0.0,14.124423683573333,26.646521169370466,-40.7709448529438,-12.503496398367314,12.559374316179026,-10.961028300835752,31.424967105665548,19.250630598413714,0.0,1.0,-1.0,-48.0,48.0,0.0
0.1005,8.245000000000001,2.33804393863623,-2.5331510375182718,3.7500342696613145,-1.4119903310250845,-1.4119903310250845,0.0,12.110461382869303,27.368946179288436,-39.47940756215774,-14.528014719399227,14.497654228188015,-12.295708979909195,36.2739347392519,19.47050597704896,0.0,1.0,-1.0,-48.0,48.0,0.0
0.101,8.29,2.364017055899784,-2.5137990624459285,3.7693862447336577,-1.4053691888338737,-1.4053691888338737,0.0,10.499864142978883,27.63727818915572,-38.1371423321346,-16.562945386801193,16.43766662870649,-13.439271664056722,41.126014549978414,19.280232086625624,0.0,1.0,-1.0,-48.0,48.0,0.0
0.1015,8.335,2.390131544832749,-2.492040991881533,3.791144315298053,-1.4010127704653041,-1.4010127704653041,0.0,9.276093454200605,27.49765425086457,-36.773747705065176,-18.553434613994014,18.340469996967965,-14.313908251750517,45.88259584766549,18.712815704087518,0.0,1.0,-1.0,-48.0,48.0,0.0
