time_s,command_frequency_Hz,command_electrical_angle_rad,mechanical_angle_raw_rad,rotor_angle_unwrapped_rad,phase_error_rad,phase_error_unwrapped_rad,load_torque_Nm,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.28,80.0,111.84069846779661,3.0388846683224253,3.0388846683224253,1.987663577421219,108.80181379947419,0.0,-21.2469946403321,6.854771049664876,14.392223590667225,1.2623936332623236,6.933718797971339,-6.98368631912041,17.426899857784797,-4.57934523754541,-1.0,0.0,1.0,0.0,-48.0,48.0
0.2805,80.0,112.09202588008382,3.047228024921156,3.047228024921156,2.2306476331097005,109.04479785516267,0.0,-21.767112790621066,2.1461632867869254,19.62094950383414,1.0462724698979078,6.280346817633036,-6.32406958487495,15.783763643860874,-8.450451621476189,0.0,-1.0,1.0,48.0,-48.0,0.0
0.281,80.0,112.34335329237099,3.0545230337569502,3.0545230337569502,2.474680036561071,109.28883025861404,0.0,-17.714409235448564,-4.377917346022955,22.092326581471518,0.8084694515992528,5.2774644693453165,-5.3127214353637315,13.26201331619632,-11.672152278775673,0.0,-1.0,1.0,48.0,-48.0,0.0
0.2815,80.0,112.59468070465815,3.060362388716646,3.060362388716646,2.720168093888535,109.5343183159415,0.0,-13.90143391940345,-10.28701350564034,24.18844742504379,0.5658673891469989,3.9697014677158915,-3.995158050449986,9.97460469499866,-14.570944476631759,0.0,-1.0,1.0,48.0,-48.0,0.0
0.282,80.0,112.84600811694533,3.064384022541729,3.064384022541729,2.967473872350627,109.7816240944036,0.0,-10.312123790536765,-15.572701946786,25.884825737322764,0.3233093248979007,2.3903655562037947,-2.4052027646378145,6.005711174418526,-17.119822710611547,0.0,-1.0,1.0,48.0,-48.0,0.0
0.2825,80.0,113.09733552923251,3.066269567617899,3.066269567617899,-3.0662695676179412,110.03106596161462,0.0,-6.931483912960232,-20.23304534983019,27.16452926279042,0.07587522987474332,0.5754761069549834,-0.5789893719713378,1.4457998164898915,-19.29557295872568,0.0,-1.0,1.0,48.0,-48.0,0.0
0.283,80.0,113.3486629415197,3.0658194053544183,3.0658194053544183,-2.8144919930672687,110.28284353616529,0.0,-1.0224547411981888,-21.55979381523638,22.582248556434568,-0.16786438876817192,-1.2653671847636776,1.2731234752597054,-3.1790848599460206,-17.678886403348823,1.0,-1.0,0.0,48.0,0.0,-48.0
0.2835,80.0,113.59999035380689,3.0631608960798986,3.0631608960798986,-2.5605060715055616,110.536829457727,0.0,4.524073284640565,-22.51284854594835,17.988775261307786,-0.40386924229639204,-2.937886528299583,2.956311188748585,-7.381542056044433,-15.91719956237422,1.0,-1.0,0.0,48.0,0.0,-48.0
0.284,80.0,113.85131776609407,3.0585141526748876,3.0585141526748876,-2.3045319158133752,110.79280361341918,0.0,9.731995754402195,-23.146779659016627,13.414783904614431,-0.6460714533413794,-4.427919649783847,4.456707869033476,-11.126365985376427,-14.019877562406043,1.0,-1.0,0.0,48.0,0.0,-48.0
0.2845,80.0,114.10264517838124,3.052116183433001,3.052116183433001,-2.046806534284319,111.05052899494824,0.0,14.624843592622826,-23.515447654852792,8.890604062229967,-0.9019089660682362,-5.722706969308447,5.761507815781923,-14.381416729961106,-12.001948531904423,1.0,-1.0,0.0,48.0,0.0,-48.0
0.285,80.0,114.35397259066845,3.04425685436629,3.04425685436629,-1.7876197929304043,111.30971573630215,0.0,16.942600017535224,-19.112652558891696,2.1700525413564713,-1.153609162541936,-6.703662394376988,6.750980772494,-16.848120274734754,-7.314146181940342,1.0,0.0,-1.0,0.0,48.0,-48.0
0.2855,80.0,114.60530000295562,3.03548144684871,3.03548144684871,-1.527516973125647,111.56981855610691,0.0,18.692508800510527,-14.00761257489264,-4.684896225617886,-1.3527351099753901,-7.179306154580935,7.231583443757584,-18.044309399267455,-2.2943359773423904,1.0,0.0,-1.0,0.0,48.0,-48.0
0.286,80.0,114.8566274152428,3.0264165042240667,3.0264165042240667,-1.267124618213832,111.83021091101872,0.0,20.345359607378604,-9.209923323227407,-11.135436284151197,-1.4730222551256804,-7.168711107806751,7.2218305596451895,-18.017228114510115,2.4623167132502175,1.0,0.0,-1.0,0.0,48.0,-48.0
0.2865,80.0,115.10795482752998,3.0176560216952604,3.0176560216952604,-1.0070367233978361,112.09029880583472,0.0,21.896867307051778,-4.774627392560231,-17.122239914491548,-1.4885584801545066,-6.700863718480552,6.750658919562681,-16.839780886951903,6.899557805193313,1.0,0.0,-1.0,0.0,48.0,-48.0
0.287,80.0,115.35928223981718,3.009750883671788,3.009750883671788,-0.7478041730871654,112.34953135614539,0.0,19.668802331257428,1.08982412453602,-20.758626455793447,-1.381625196538016,-5.82144157669758,5.864294809597263,-14.627557701184951,10.613799576600137,0.0,1.0,-1.0,-48.0,48.0,0.0
0.2875,80.0,115.61060965210436,3.0031675555895228,3.0031675555895228,-0.489893432717726,112.60744209651483,0.0,15.794160019829075,7.283982177710794,-23.07814219753987,-1.1523840430839694,-4.607832115934101,4.641181338900384,-11.576145871584622,13.724269688481126,0.0,1.0,-1.0,-48.0,48.0,0.0
0.288,80.0,115.86193706439154,2.9982951555083956,2.9982951555083956,-0.23369362034941774,112.86364190888314,0.0,12.141950303383528,12.853018036551607,-24.994968339935134,-0.8063450114434795,-3.106129992081534,3.1282060133758605,-7.802254343168396,16.393102622390323,0.0,1.0,-1.0,-48.0,48.0,0.0
0.2885,80.0,116.11326447667871,2.9954673058284595,2.9954673058284595,0.02046164161769596,113.11779717085025,0.0,8.68501919568184,17.799059418494394,-26.484078614176234,-0.3606368818325812,-1.3601811518630311,1.369724897758836,-3.4162813104729146,18.621998446183568,0.0,1.0,-1.0,-48.0,48.0,0.0
0.289,80.0,116.36459188896592,2.9949532338697593,2.9949532338697593,0.27230312586359684,113.36963865509615,0.0,4.016209914819562,20.74678860986598,-24.762998524685543,0.1440450209806537,0.541221472583793,-0.5450093961401931,1.359325875524391,18.61451315863262,-1.0,1.0,0.0,-48.0,0.0,48.0
0.2895,80.0,116.61591930125309,2.9967548948718252,2.9967548948718252,0.5218288771487023,113.61916440638126,0.0,-1.7385678983203867,21.874990665361846,-20.13642276704146,0.6025824664184635,2.294557694484036,-2.3107554546414457,5.763365298958296,16.600743037920385,-1.0,1.0,0.0,-48.0,0.0,48.0
0.29,80.0,116.86724671354027,3.0006309131821447,3.0006309131821447,0.7692802711255622,113.86661580035812,0.0,-7.161573501663202,22.670948560686742,-15.50937505902354,0.9800844869605058,3.8429476770746334,-3.8705162232521024,9.653800129051222,14.51590129506717,-1.0,1.0,0.0,-48.0,0.0,48.0
0.2905,80.0,117.11857412582745,3.006321274539381,3.006321274539381,1.0149173220555197,114.11225285128808,0.0,-12.264663683441887,23.186989164466834,-10.922325481024947,1.2642823302979322,5.182159270783652,-5.220011183930736,13.020145972627617,12.41670675455838,-1.0,1.0,0.0,-48.0,0.0,48.0
0.291,80.0,117.36990153811465,3.013561686636198,3.013561686636198,1.2590043222458958,114.35633985147845,0.0,-16.12963815179807,21.61539835135121,-5.485760199553143,1.4481138964978049,6.296323881296886,-6.3429521074433035,15.822046251489965,9.324704754610913,-1.0,0.0,1.0,0.0,-48.0,48.0
0.2915,80.0,117.62122895040183,3.0219510144068686,3.0219510144068686,1.5019424067624056,114.59927793599496,0.0,-17.958428509599187,16.409717949700305,1.5487105598988822,1.4922727326205565,6.974806584477196,-7.026654222501665,17.52919272088196,4.379750011692703,-1.0,0.0,1.0,0.0,-48.0,48.0
0.292,80.0,117.872556362689,3.030890992468123,3.030890992468123,1.7443298409883239,114.84166537022088,0.0,-19.664277661350248,11.472406074839334,8.191871586510912,1.414041554418201,7.176566590716581,-7.2293851965832605,18.037357976644653,-0.26033828151851335,-1.0,0.0,1.0,0.0,-48.0,48.0
0.2925,80.0,118.12388377497618,3.039801978641995,3.039801978641995,1.9867462671016325,115.08408179633419,0.0,-21.243320112801598,6.858493622290975,14.384826490510621,1.2505885974306705,6.93395119886751,-6.983762694219183,17.427413090744437,-4.5600806053871334,-1.0,0.0,1.0,0.0,-48.0,48.0
0.293,80.0,118.37521118726337,3.0481468079544283,3.0481468079544283,2.229728850076394,115.32706437930895,0.0,-21.762414319370684,2.1488120927028183,19.613602226667865,1.0359958411518015,6.282554512792515,-6.326091409487325,15.78915089401707,-8.431307235388205,0.0,-1.0,1.0,48.0,-48.0,0.0
0.2935,80.0,118.62653859955056,3.055445635487578,3.055445635487578,2.4737574348304276,115.57109296406298,0.0,-17.70895402219745,-4.376492438373721,22.08544646057117,0.8001670400814862,5.281422785173525,-5.316495700754709,13.271757962163989,-11.656436909409852,0.0,-1.0,1.0,48.0,-48.0,0.0
0.294,80.0,118.87786601183774,3.061290773736569,3.061290773736569,2.719239708868609,115.81657523810117,0.0,-13.895519281883681,-10.286876418206427,24.182395700090108,0.5599273077693538,3.9750491834103756,-4.000357309991313,9.987850997393924,-14.558641679526064,0.0,-1.0,1.0,48.0,-48.0,0.0
0.2945,80.0,119.12919342412492,3.065319729144804,3.065319729144804,2.9665381657475605,116.06387369498012,0.0,-10.306073184564681,-15.573831163595802,25.879904348160483,0.32011742330888693,2.3967458901860046,-2.4115023184085875,6.021610771850761,-17.110889871114658,0.0,-1.0,1.0,48.0,-48.0,0.0
0.295,80.0,119.38052083641212,3.0672137131201396,3.0672137131201396,-3.0672137131201653,116.31330712329198,0.0,-6.925644736518972,-20.235340663111543,27.160985399630516,0.0758144574380741,0.5825420377823204,-0.586067874474201,1.4635182237612958,-19.289941940352183,0.0,-1.0,1.0,48.0,-48.0,0.0
0.2955,80.0,119.6318482486993,3.0667726545552876,3.0667726545552876,-2.815445242268138,116.565075594144,0.0,-1.0171835973004306,-21.563083891268032,22.580267488568463,-0.16472737491626188,-1.2580391049555437,1.2656843632760566,-3.1606012564291532,-17.678361706544994,1.0,-1.0,0.0,48.0,0.0,-48.0
0.296,80.0,119.88317566098647,3.0641233168582422,3.0641233168582422,-2.561468492283919,116.81905234412822,0.0,4.5284602571752295,-22.51690065577609,17.98844039860086,-0.39778640788090297,-2.930786081724629,2.9490182785610775,-7.363542962150951,-15.921561026735088,1.0,-1.0,0.0,48.0,0.0,-48.0
0.2965,80.0,120.13450307327365,3.0594852024752184,3.0594852024752184,-2.30550296561371,117.07501787079843,0.0,9.735234520146951,-23.151309350141535,13.416074829994583,-0.63732181826982,-4.4215063306858156,4.450048571708021,-11.110042091724628,-14.028872873568393,1.0,-1.0,0.0,48.0,0.0,-48.0
0.297,80.0,120.38583048556085,3.0530947408205225,3.0530947408205225,-2.047785091671824,117.33273574474032,0.0,14.626723482772219,-23.520129019898985,8.893405537126766,-0.8908163257048786,-5.717407780374711,5.755945921884983,-14.367891456914325,-12.0152916267877,1.0,-1.0,0.0,48.0,0.0,-48.0
0.2975,80.0,120.63715789784803,3.0452412788728176,3.0452412788728176,-1.7886042174369383,117.5919166189752,0.0,16.94297247989975,-19.117135468947364,2.174162989047611,-1.1407395442562427,-6.699800586252472,6.746884749584818,-16.83826842894053,-7.329869122352351,1.0,0.0,-1.0,0.0,48.0,-48.0
0.298,80.0,120.88848531013521,3.0364697759293064,3.0364697759293064,-1.528505302206239,117.8520155342059,0.0,18.691328813612213,-14.011573688236433,-4.67975512537578,-1.3390443377802814,-7.177052922374581,7.2291677905351515,-18.03861754029984,-2.311848608112108,1.0,0.0,-1.0,0.0,48.0,-48.0
0.2985,80.0,121.13981272242239,3.0274065517440714,3.0274065517440714,-1.2681146657338165,118.11240617067833,0.0,20.342698065688523,-9.213086780896232,-11.12961128479229,-1.4595011042519366,-7.168220757205463,7.221273382934798,-18.016109014485686,2.443297611458111,1.0,0.0,-1.0,0.0,48.0,-48.0
0.299,80.0,121.39114013470959,3.018645413644811,3.018645413644811,-1.0080261153473604,118.37249472106478,0.0,21.892903861101964,-4.7767661965522255,-17.11613766454974,-1.4761983823217322,-6.702276094283794,6.752100262758138,-16.843571543591747,6.879356952251879,1.0,0.0,-1.0,0.0,48.0,-48.0
0.2995,80.0,121.64246754699677,3.010737124823328,3.010737124823328,-0.7487904142386956,118.63173042217345,0.0,19.66381367506908,1.0888851636385275,-20.752698838707605,-1.3713346116755083,-5.824783775767234,5.867739608621076,-14.63627485646893,10.595566386082384,0.0,1.0,-1.0,-48.0,48.0,0.0
0.3,80.0,121.89379495928394,3.004148371277847,3.004148371277847,-0.49087424840605576,118.88964658800609,0.0,15.788491866752866,7.284334512117956,-23.072826378870822,-1.1448328083925947,-4.612812726471797,4.646300587074025,-11.588984202383742,13.709548516115701,0.0,1.0,-1.0,-48.0,48.0,0.0
0.3005,80.0,122.14512237157112,2.999268706282542,2.999268706282542,-0.23466717112355903,119.14585366528858,0.0,12.13599050122529,12.854657417715913,-24.990647918941203,-0.8020551013784651,-3.1124267070910223,3.13463669081491,-7.818326520676299,16.38196021929055,0.0,1.0,-1.0,-48.0,48.0,0.0
0.301,80.0,122.39644978385832,2.996432199086707,2.996432199086707,0.019496748359460588,119.4000175847716,0.0,8.679178449312577,17.801898756163727,-26.481077205476304,-0.3599793076775978,-1.3674621156689821,1.3771009828755554,-3.434689258086497,18.614453718676792,0.0,1.0,-1.0,-48.0,48.0,0.0
0.3015,80.0,122.6477771961455,2.9959085317784497,2.9959085317784497,0.2713478279549005,119.65186866436704,0.0,4.010901768183967,20.750671057702608,-24.761572825886574,0.1409440102781084,0.5333269794525972,-0.5370770206440579,1.3395454791856574,18.61159433855326,-1.0,1.0,0.0,-48.0,0.0,48.0
0.302,80.0,122.89910460843268,2.9977002350789115,2.9977002350789115,0.5208835369416274,119.90140437335377,0.0,-1.7429819622525464,21.879703677733293,-20.136721715480746,0.5962559895493168,2.2865891198740607,-2.302798933537668,5.743541052196969,16.603250393027302,-1.0,1.0,0.0,-48.0,0.0,48.0
0.3025,80.0,123.15043202071985,3.0015666048065475,3.0015666048065475,0.7683445795011632,120.1488654159133,0.0,-7.164825707838897,22.676235994307174,-15.511410286468276,0.9711730990849291,3.8354468847059797,-3.863055737726416,9.63523904320575,14.52342330003565,-1.0,1.0,0.0,-48.0,0.0,48.0
