time_s,command_frequency_Hz,command_electrical_angle_rad,mechanical_angle_raw_rad,rotor_angle_unwrapped_rad,phase_error_rad,phase_error_unwrapped_rad,load_torque_Nm,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.0115,0.0,0.0,0.299477199687809,0.299477199687809,-0.299477199687809,-0.299477199687809,0.0,31.309964225253697,-28.15512106963514,-3.1548431556185585,16.266050312017292,-27.783210765307018,28.049326813144177,69.43068596158692,17.327178505845126,1.0,-1.0,0.0,48.0,-48.0,0.0
0.012,0.0,0.0,0.3352613328816895,0.3352613328816895,-0.3352613328816895,-0.3352613328816895,0.0,29.957722467081936,-25.835937638026873,-4.121784829055063,19.46150888181267,-29.465897460715805,29.85030863048922,73.67459166942842,16.576474930997808,1.0,-1.0,0.0,48.0,-48.0,0.0
0.0125,0.0,0.0,0.37311438195982666,0.37311438195982666,-0.37311438195982666,-0.37311438195982666,0.0,28.325223268404752,-23.198583655708862,-5.12663961269589,22.842328280395726,-31.061211022719586,31.48671275855397,77.69379373287796,15.524652150672269,1.0,-1.0,0.0,48.0,-48.0,0.0
0.013,0.0,0.0,0.41290465302929796,0.41290465302929796,-0.41290465302929796,-0.41290465302929796,0.0,26.411488014531706,-20.282121213660435,-6.1293668008712725,26.252814069917672,-32.539538939095685,32.83389768457432,81.41008164190356,14.151757761543374,1.0,-1.0,0.0,48.0,-48.0,0.0
0.0135,0.0,0.0,0.45446061654147923,0.45446061654147923,-0.45446061654147923,-0.45446061654147923,0.0,24.229299721371795,-17.144554471439015,-7.08474524993278,29.500831592634356,-33.86882645771304,33.73600147051288,84.74351206763623,12.466316639821487,1.0,-1.0,0.0,48.0,-48.0,0.0
0.014,0.0,0.0,0.49757209798556284,0.49757209798556284,-0.49757209798556284,-0.49757209798556284,0.0,21.805660261238174,-13.864276225513631,-7.9413840357245435,32.386495540710044,-35.01829373949108,34.02482337472347,87.62112707629389,10.51696157930668,1.0,-1.0,0.0,48.0,-48.0,0.0
0.0145,0.0,0.0,0.5419963722935992,0.5419963722935992,-0.5419963722935992,-0.5419963722935992,0.0,19.179499864187072,-10.537436799450171,-8.642063064736899,34.74110291671771,-35.96398464716412,33.55236104688098,89.9874153268664,8.393657836123115,1.0,-1.0,0.0,48.0,-48.0,0.0
0.015,0.0,0.0,0.5874692676851639,0.5874692676851639,-0.5874692676851639,-0.5874692676851639,0.0,16.396846353768552,-7.270539344930541,-9.12630700883801,36.46417427185428,-36.694171786219336,32.22961941204635,91.81327022192714,6.214204980854531,1.0,-1.0,0.0,48.0,-48.0,0.0
0.0155,0.0,0.0,0.633719616471459,0.633719616471459,-0.633719616471459,-0.633719616471459,0.0,13.50475562214831,-4.169291106597523,-9.335464515550786,37.54412811786418,-37.211871289380305,30.058256736508433,93.09990136983255,4.09843194813198,1.0,-1.0,0.0,48.0,-48.0,0.0
0.016,0.0,0.0,0.6804839299704117,0.6804839299704117,-0.6804839299704117,-0.6804839299704117,0.0,10.545957499951436,-1.3264518168181678,-9.219505683133269,38.053635824156196,-37.53258658877277,27.14156532068211,93.87570526830204,2.13969500941162,1.0,-1.0,0.0,48.0,-48.0,0.0
0.0165,0.0,0.0,0.7275178646656522,0.7275178646656522,-0.7275178646656522,-0.7275178646656522,0.0,7.555908108810594,1.1878867890331746,-8.743794897843769,38.121744579621485,-37.67775399495443,23.668692310996374,94.1869539228579,0.38575726466697313,1.0,-1.0,0.0,48.0,-48.0,0.0
0.017,0.0,0.0,0.7746021700448105,0.7746021700448105,-0.7746021700448105,-0.7746021700448105,0.0,4.562849943465791,3.3309698011821536,-7.893819744647945,37.89462561764743,-37.66676722012436,19.876869372640698,94.08574298733963,-1.1634472365438098,1.0,-1.0,0.0,48.0,-48.0,0.0
0.0175,0.0,0.0,0.8215428253572893,0.8215428253572893,-0.8215428253572893,-0.8215428253572893,0.0,1.590182023315907,5.0862602179882535,-6.67644224130416,37.49966916920878,-37.51129280405589,16.004339916929954,93.61945889174659,-2.5423448330566396,1.0,-1.0,0.0,48.0,-48.0,0.0
0.018,0.0,0.0,0.8681669595948835,0.8681669595948835,-0.8681669595948835,-0.8681669595948835,0.0,-1.340378760143694,6.457744783585207,-5.117366023441513,37.02336855952397,-37.21435356488474,12.248170266449707,92.82475547338193,-3.7988196470526807,1.0,-1.0,0.0,48.0,-48.0,0.0
0.0185,0.0,0.0,0.9143170611094673,0.9143170611094673,-0.9143170611094673,-0.9143170611094673,0.0,-4.206388183116156,7.462039164773354,-3.255650981657198,36.50602783031139,-36.77419104551779,8.73736665104096,91.7266288408673,-4.97581563821361,1.0,-1.0,0.0,48.0,-48.0,0.0
0.019,0.0,0.0,0.9598457084800823,0.9598457084800823,-0.9598457084800823,-0.9598457084800823,0.0,-6.983920749501673,8.120776224478798,-1.1368554749771251,35.95001066400096,-36.190612098556834,5.5258450598074145,90.34105090125843,-6.101876936466502,1.0,-1.0,0.0,48.0,-48.0,0.0
0.0195,0.0,0.0,1.0046117611697596,1.0046117611697596,-1.0046117611697596,-1.0046117611697596,0.0,-9.051729600760739,9.051729600760739,0.0,35.33396916534885,-35.46942193471931,2.60401523990226,88.67607630008986,-7.227351251828864,1.0,-1.0,0.0,48.0,-26.67174162458749,-21.32825837541251
0.02,0.0,0.0,1.0484759128770198,1.0484759128770198,-1.0484759128770198,-1.0484759128770198,0.0,-10.329194432817202,10.329194432817202,0.0,34.62982841287105,-34.62565762597985,-0.07607374001794445,86.73803143384814,-8.24728632883629,1.0,-1.0,0.0,48.0,-23.921840866536456,-24.078159133463547
0.0205,5.04,0.015770795121020774,1.091311019833606,1.091311019833606,-1.0755402247125851,-1.0755402247125851,0.0,-11.382397566613081,11.382397566613081,0.0,33.82809656482569,-33.69475707208929,-2.5733853642585047,84.56735587462488,-9.088281843256832,1.0,-1.0,0.0,48.0,-21.359944889373292,-26.640055110626708
0.021,5.08,0.03166725394818514,1.1330119430527734,1.1330119430527734,-1.1013446891045884,-1.1013446891045884,0.0,-12.212115721558241,12.212115721558241,0.0,32.931455825287564,-32.71468154686347,-4.936588308540766,82.20869658446559,-9.751744761435681,1.0,-1.0,0.0,48.0,-18.955024552247185,-29.04497544775281
0.0215,5.12,0.04768937648149299,1.173495692441362,1.173495692441362,-1.125806315959869,-1.125806315959869,0.0,-12.822790760980983,12.822790760980983,0.0,31.95296577813869,-31.717645612138874,-7.189338162789961,79.70583363071975,-10.243101292483015,1.0,-1.0,0.0,48.0,-16.69300175421013,-31.306998245789867
0.022,5.16,0.06383716272094454,1.2127007619160504,1.2127007619160504,-1.1488635991951057,-1.1488635991951057,0.0,-13.222325852764556,13.222325852764556,0.0,30.912711425448894,-30.72534097712849,-9.32709952510285,77.10080675164826,-10.57055623843044,1.0,-1.0,0.0,48.0,-14.579215250736947,-33.42078474926305
0.0225,5.2,0.08011061266653968,1.2505861240335923,1.2505861240335923,-1.1704755113670526,-1.1704755113670526,0.0,-13.421286346884665,13.421286346884665,0.0,29.833650003580196,-29.747339124874596,-11.323255474205611,74.43345407521247,-10.7432004312952,1.0,-1.0,0.0,48.0,-12.633589086441589,-35.36641091355841
0.023,5.24,0.09650972631827841,1.287130110749697,1.287130110749697,-1.1906203844314187,-1.1906203844314187,0.0,-13.431832491720995,13.431832491720995,0.0,28.73827393310498,-28.78267566437985,-13.140127669771738,71.74140598712312,-10.769398078103162,1.0,-1.0,0.0,48.0,-10.882073195865694,-37.11792680413431
0.0235,5.28,0.11303450367616075,1.3223293756943981,1.3223293756943981,-1.2092948720182375,-1.2092948720182375,0.0,-13.266737517568602,13.266737517568602,0.0,27.646720137619045,-27.823611478404544,-14.7406018677134,69.06038080337659,-10.656042161966923,1.0,-1.0,0.0,48.0,-9.34784380267935,-38.65215619732064
0.024,5.32,0.1296849447401867,1.3561980300299867,1.3561980300299867,-1.2265130852898,-1.2265130852898,0.0,-12.938731812834247,12.938731812834247,0.0,26.576202476902818,-26.860143033202952,-16.097311164294624,66.42454268110731,-10.408781388717907,1.0,-1.0,0.0,48.0,-8.044659113855444,-39.95534088614456
0.0245,5.36,0.14646104951035618,1.3887669264478342,1.3887669264478342,-1.242305876937478,-1.242305876937478,0.0,-12.460250049764971,12.460250049764971,0.0,25.541282624664166,-25.883963922463263,-17.197941410789156,63.866706897750355,-10.0329492778434,1.0,-1.0,0.0,48.0,-6.973399238110393,-41.026600761889604
0.025,5.4,0.16336281798666927,1.42008297975665,1.42008297975665,-1.2567201617699808,-1.2567201617699808,0.0,-11.843516816678273,11.843516816678273,0.0,24.554462161468535,-24.891048813712906,-18.04660461503491,61.41826965797633,-9.534764557922694,1.0,-1.0,0.0,48.0,-6.121688711087278,-41.87831128891273
0.0255,5.4399999999999995,0.18039025016912585,1.4502083782838777,1.4502083782838777,-1.2698181281147518,-1.2698181281147518,0.0,-11.100825932823387,11.100825932823387,0.0,23.626726644149354,-23.882592019200306,-18.662110896584363,59.10884719288423,-8.922398282407574,1.0,-1.0,0.0,48.0,-5.465821790941114,-42.53417820905889
0.026,5.4799999999999995,0.1975433460577261,1.479219555516711,1.479219555516711,-1.2816762094589849,-1.2816762094589849,0.0,-10.244853470163115,10.244853470163115,0.0,22.7678654573141,-22.864497375073128,-19.07433811440174,56.96569450034848,-8.206638658855724,1.0,-1.0,0.0,48.0,-4.973977844477774,-43.02602215552223
0.0265,5.52,0.21482210565247,1.5072058399424586,1.5072058399424586,-1.2923837342899887,-1.2923837342899887,0.0,-9.288877181895526,9.288877181895526,0.0,21.986546975397943,-21.845889446806137,-19.31986870411326,55.013020577366056,-7.401050046625013,1.0,-1.0,0.0,48.0,-4.6098025315908355,-43.39019746840917
0.027,5.56,0.23222652895335746,1.5342677628060268,1.5342677628060268,-1.3020412338526695,-1.3020412338526695,0.0,-8.246830511324966,8.246830511324966,0.0,21.290217581447266,-20.83719096961385,-19.437800354027793,53.27132447869867,-6.521662481676481,1.0,-1.0,0.0,48.0,-4.335686340055502,-43.6643136599445
0.0275,5.6,0.24975661596038856,1.5605150612718526,1.5605150612718526,-1.310758445311464,-1.310758445311464,0.0,-7.133175513974465,7.133175513974465,0.0,20.684921181818556,-19.84823803229401,-19.466292462220558,51.756855289036594,-5.586315806775479,1.0,-1.0,0.0,48.0,-4.115365963017169,-43.88463403698283
0.028,5.64,0.2674123666735632,1.586064457318586,1.586064457318586,-1.3186520906450228,-1.3186520906450228,0.0,-5.962621938212956,5.962621938212956,0.0,20.17512415700173,-18.88675462114942,-19.44009131367769,50.481262934123684,-4.6138151427463345,1.0,-1.0,0.0,48.0,-3.9157239183961563,-44.08427608160384
0.0285,5.68,0.2851937810928814,1.6110373163940983,1.6110373163940983,-1.325843535301217,-1.325843535301217,0.0,-4.74974423634491,4.74974423634491,0.0,19.763601361594848,-17.957346229094924,-19.389039669361647,49.451468143150166,-3.6230441710993855,1.0,-1.0,0.0,48.0,-3.7078327643883933,-44.29216723561161
0.029,5.72,0.3031008592183433,1.6355572955060813,1.6355572955060813,-1.332456436287738,-1.332456436287738,0.0,-3.508555830661787,3.508555830661787,0.0,19.45140785216801,-17.061039935956398,-19.33743417381642,48.66974731289327,-2.6321476615684207,1.0,-1.0,0.0,48.0,-3.4673818680777764,-44.53261813192223
0.0295,5.76,0.32113360104994854,1.6597480822192978,1.6597480822192978,-1.3386144811693492,-1.3386144811693492,0.0,-2.2520953259484977,2.2520953259484977,0.0,19.237936845983267,-16.1953122000613,-19.304032761549067,48.13400549548249,-1.6578519435133108,1.0,-1.0,0.0,48.0,-3.174654915489949,-44.825345084510055
0.03,5.8,0.3392920065876976,1.6837313091909785,1.6837313091909785,-1.3444393026032808,-1.3444393026032808,0.0,-0.9920679810990615,0.9920679810990615,0.0,19.12104933587923,-15.354503197512827,-19.30250875045672,47.83819853465029,-0.7149535903678217,1.0,-1.0,0.0,48.0,-2.8142181803600774,-45.18578181963992
0.0305,5.84,0.3575760758315902,1.7076247081426894,1.7076247081426894,-1.3500486323110992,-1.3500486323110992,0.0,0.26142794947637665,-0.26142794947637665,0.0,19.09725369581498,-14.530505638338372,-19.342173163739442,47.77286156634691,0.1840215528224855,1.0,-1.0,0.0,48.0,-2.3744528075222533,-45.62554719247775
0.031,5.88,0.3759858087816264,1.7315405460476698,1.7315405460476698,-1.3555547372660435,-1.3555547372660435,0.0,1.5000736320336723,-1.5000736320336723,0.0,19.161912154004575,-13.71362212215765,-19.428822539656654,47.925702887042995,1.0290036271961065,1.0,-1.0,0.0,48.0,-1.8470324444198836,-46.15296755558012
0.0315,5.92,0.3945212054378062,1.7555843669220073,1.7555843669220073,-1.361063161484201,-1.361063161484201,0.0,2.7173959696807906,-2.7173959696807906,0.0,19.30945296296693,-12.893496376081494,-19.565604143940934,48.28222692353404,1.8124301698915852,1.0,-1.0,0.0,48.0,-1.2264175626163487,-46.773582437383645
0.032,5.96,0.41318226580012957,1.7798540458829095,1.7798540458829095,-1.36667178008278,-1.36667178008278,0.0,3.908732560872585,-3.908732560872585,0.0,19.53357095534239,-12.060032762074872,-19.75381880642502,48.82635569734684,2.5291862520119297,1.0,-1.0,0.0,48.0,-0.5094120969412206,-47.49058790305878
0.0325,6.0,0.4319689898685966,1.8044391439830822,1.8044391439830822,-1.3724701541144857,-1.3724701541144857,0.0,5.067925930692524,-5.074291129533428,0.006365198840904653,19.82736675666368,-11.204201482120563,-19.99356522005265,49.54092990800953,3.1733304883745292,1.0,-1.0,0.0,48.0,0.0,-48.0
0.033,6.04,0.4508813776432071,1.8294197045894833,1.8294197045894833,-1.378538326946276,-1.378538326946276,0.0,6.1572002285433225,-6.24906498544398,0.0918647569006577,20.181618911360555,-10.317778720141659,-20.282378619790343,50.403575470095404,3.7075842492681765,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0335,6.08,0.4699194291239613,1.8548624329630912,1.8548624329630912,-1.38494300383913,-1.38494300383913,0.0,7.165162789881025,-7.445056550033438,0.27989376015241246,20.58381311140596,-9.393937196945217,-20.614514469224453,51.38448298403938,4.119042932390033,1.0,-1.0,0.0,48.0,0.0,-48.0
0.034,6.12,0.48908314431085903,1.8808187485264465,1.8808187485264465,-1.3917356042155875,-1.3917356042155875,0.0,8.092468241073469,-8.665276956436651,0.5728087153631815,21.02061733844661,-8.42919583017175,-20.983491189370955,52.45275413088421,4.406450563088902,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0345,6.16,0.5083725232039004,1.9073245838803088,1.9073245838803088,-1.3989520606764083,-1.3989520606764083,0.0,8.941751392432158,-9.91312755163382,0.9713761592016623,21.478272421429427,-7.423349187940925,-21.382267971586735,53.577418168018966,4.570428414197755,1.0,-1.0,0.0,48.0,0.0,-48.0
0.035,6.2,0.5277875658030854,1.9344004589540247,1.9344004589540247,-1.4066128931509394,-1.4066128931509394,0.0,9.717401502731821,-11.192019790740199,1.4746182880083767,21.942827323333272,-6.378747076457422,-21.80303713695831,54.72785933934395,4.613138033849566,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0355,6.24,0.5473282721084136,1.9620517475545032,1.9620517475545032,-1.4147234754460896,-1.4147234754460896,0.0,10.425390075409736,-12.505099051152465,2.0797089757427294,22.400452401013606,-5.299113866014283,-22.236923149281274,55.87415850618057,4.537930879613175,1.0,-1.0,0.0,48.0,0.0,-48.0
0.036,6.279999999999999,0.5669946421198858,1.9902690924234074,1.9902690924234074,-1.4232744503035217,-1.4232744503035217,0.0,11.073162611382884,-13.855101813233855,2.78193920185097,22.83784655141757,-4.188078544118211,-22.673699086656594,56.987344630674656,4.348975942891867,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0365,6.32,0.5867866758375014,2.0190289221877555,2.0190289221877555,-1.432242246350254,-1.432242246350254,0.0,11.66958441631827,-15.244354296068135,3.5747698797498666,23.242724504662608,-3.047695853036456,-23.10163485354884,58.03954969448244,4.050859523082062,1.0,-1.0,0.0,48.0,0.0,-48.0
0.037,6.359999999999999,0.6067043732612608,2.0482940202728237,2.0482940202728237,-1.441589647011563,-1.441589647011563,0.0,12.224910721827804,-16.67489115652158,4.4499804346937735,23.60432878631684,-1.8773186411168787,-23.507568132409556,59.00406086603225,3.6481671710767465,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0375,6.4,0.6267477343911637,2.0780140939213863,2.0780140939213863,-1.4512663595302224,-1.4512663595302224,0.0,12.75073713685606,-18.148640059533932,5.397902922677872,23.91386607633683,-0.6731971212364257,-23.87723949423101,59.85526960987343,3.145086687995517,1.0,-1.0,0.0,48.0,0.0,-48.0
0.038,6.4399999999999995,0.6469167592272101,2.108126294475255,2.108126294475255,-1.4612095352480448,-1.4612095352480448,0.0,13.259882708602024,-19.667589525617334,6.40770681701531,24.16473492385411,0.5708954620349284,-24.19586698534576,60.5685315970954,2.545106960248987,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0385,6.48,0.6672114477694002,2.1385556523872284,2.1385556523872284,-1.4713442046178282,-1.4713442046178282,0.0,13.76616756690747,-21.23384264035015,7.467675073442681,24.35240915971885,1.8618876506544362,-24.44887073581358,61.11997411352108,1.850918539081821,1.0,-1.0,0.0,48.0,0.0,-48.0
0.039,6.52,0.6876318000177339,2.169215415773827,2.169215415773827,-1.4815836157560929,-1.4815836157560929,0.0,14.284069593933642,-22.849466106170336,8.565396512236694,24.473884309735407,3.2046191276121494,-24.62261554160344,61.48631611536396,1.0646330668041135,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0395,6.5600000000000005,0.7081778159722112,2.2000073209402577,2.2000073209402577,-1.4918295049680466,-1.4918295049680466,0.0,14.828274887612807,-24.516076871774832,9.687801984162025,24.526688331499695,4.598457714155532,-24.70503526326321,61.64479331444926,0.18841565659825843,1.0,-1.0,0.0,48.0,0.0,-48.0
0.04,6.6,0.7288494956328321,2.2308218742449255,2.2308218742449255,-1.5019723786120935,-1.5019723786120935,0.0,15.413166580348738,-26.2341648944866,10.820998314137862,24.507592022572158,6.03399714263044,-24.686041907746826,61.57329692426095,-0.7744411609243191,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0405,6.640000000000001,0.7496468389995965,2.2615387787590113,2.2615387787590113,-1.5118919397594148,-1.5118919397594148,0.0,16.052316236542595,-28.00222073887327,11.949904502330673,24.41129765128366,7.490641864500006,-24.557693867495924,61.25082938166919,-1.818078791112245,1.0,-1.0,0.0,48.0,0.0,-48.0
0.041,6.68,0.7705698460725046,2.292027683410901,2.292027683410901,-1.5214578373383962,-1.5214578373383962,0.0,16.758044012562195,-29.815804585182903,13.057760572620708,24.22948907637849,8.935836913001253,-24.314178208386092,60.658345299760015,-2.932474328888512,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0415,6.720000000000001,0.7916185168515562,2.322149451004449,2.322149451004449,-1.5305309341528928,-1.5305309341528928,0.0,17.54109564911106,-31.66673968788355,14.125644038772489,23.95063979745458,10.326442841042763,-23.95172160121417,59.779979255241834,-4.1020055596218725,1.0,-1.0,0.0,48.0,0.0,-48.0
0.042,6.76,0.8127928513367515,2.351758120419232,2.351758120419232,-1.5389652690824807,-1.5389652690824807,0.0,18.410450867608837,-33.54262150343718,15.132170635828343,23.560858819900623,11.612316219164262,-23.468559141568793,58.60457184730524,-5.304564571044562,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0425,6.800000000000001,0.8340928495280903,2.3807036700823847,2.3807036700823847,-1.5466108205542946,-1.5466108205542946,0.0,19.373240017775263,-35.426795019607475,16.053555001832212,23.04580881477676,12.741629694807493,-22.865051465489735,57.12731117883447,-6.511569886384612,1.0,-1.0,0.0,48.0,0.0,-48.0
0.043,6.84,0.8555185114255723,2.4088355790896983,2.4088355790896983,-1.553317067664126,-1.553317067664126,0.0,20.434717967751766,-37.29887182769952,16.864153859947756,22.393413193055366,13.666999844927785,-22.1439615076996,55.35123614234457,-7.689074285348238,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0435,6.88,0.8770698370291982,2.4360070479927334,2.4360070479927334,-1.5589372109635353,-1.5589372109635353,0.0,21.59823758980318,-39.13575388922267,17.53751629941949,21.596783568285467,14.351242741487859,-21.31081467406914,53.28832798113028,-8.799919583110636,1.0,-1.0,0.0,48.0,0.0,-48.0
0.044,6.92,0.8987468263389679,2.4620796132429468,2.4620796132429468,-1.5633327869039788,-1.5633327869039788,0.0,22.865182881745817,-40.91303094131129,18.047848059565474,20.656663038010883,14.77164708514116,-20.37420727178913,50.95996278846891,-9.806621629759476,1.0,-1.0,0.0,48.0,0.0,-48.0
