time_s,command_step,ia_A,ib_A,ic_A,ea_V,eb_V,ec_V,speed_rad_s,torque_Nm,cmd_a,cmd_b,cmd_c,vab_V,vbc_V,vca_V
0.0057,5,-5.71758285488497,-4.0762479011834,9.79383075606837,0.09629008409752239,3.039366642589801,-3.0445948958228843,-7.619767761689021,5.611457842215917,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0058,5,-5.082759010716749,-5.243223380799969,10.325982391516717,0.09629708394221048,2.9206210179364467,-2.925845423968859,-7.322320231625371,6.284230974804171,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0059,5,-4.456538393101338,-6.389982836062254,10.846521229163592,0.095392669930385,2.7886038077431228,-2.793774980626405,-6.991567252321009,6.943649320511897,0.0,-1.0,1.0,48.0,-48.0,0.0
0.006,0,-3.8387820193140305,-7.516351396879863,11.355133416193894,0.0935432993107282,2.643583950191363,-2.648650845398697,-6.628180412743593,7.589561364067587,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0061,0,-2.669804782964107,-8.062695507090458,10.732500290054565,0.09097479497435468,2.4926125008283173,-2.497536450734688,-6.2498372029394655,7.543375884072002,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0062,0,-1.5166224467789036,-8.59639421074429,10.113016657523193,0.08795518308513373,2.342621731654148,-2.3473786686469893,-5.873920355321742,7.492538477237133,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0063,0,-0.37901033093317693,-9.11765975374292,9.496670084676097,0.08452107099333599,2.1937015941091738,-2.1982694887951157,-5.50065774339042,7.437237707958239,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0064,0,0.7432523225090328,-9.62670418110607,8.883451858597038,0.08070871789078903,2.0459383134177016,-2.0502971424135086,-5.130267865859785,7.3776599827016085,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0065,0,1.850382412508072,-10.123739214439796,8.273356801931724,0.07655393538972487,1.899414435457479,-1.9035461440555563,-4.762959957574227,7.3139894305379585,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0066,0,2.9425930434078786,-10.608976133807147,7.666383090399268,0.07209199452952766,1.7542088756393261,-1.7580973359200431,-4.398934106202808,7.246407791425572,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0067,0,4.02009359056489,-11.082625663941021,7.062532073376132,0.06735753919667901,1.610396969660998,-1.6140279345912087,-4.038381374329852,7.175094312057354,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0068,0,5.083089767074124,-11.544897864734992,6.461808097660867,0.06238450592204568,1.468050526003481,-1.4714115800272205,-3.681483926567952,7.100225649086162,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0069,0,6.131783691424064,-11.996002025944618,5.864218334520554,0.0572060499994843,1.327237880041925,-1.330318386635723,-3.32841516132908,7.021975779542473,1.0,-1.0,0.0,48.0,0.0,-48.0
0.007,1,7.16637395591541,-12.43614656602816,5.26977261011275,0.051854477850607227,1.1880239496471965,-1.19081499627915,-2.9793398468989474,6.9405159182576295,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0071,1,7.627504057173444,-11.746516481480656,4.119012424307212,0.046653249319032,1.0570650924732319,-1.059575145038507,-2.650953048666256,6.196031226368984,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0072,1,8.082495893298699,-11.061978354797773,2.9794824614990754,0.041933629210611466,0.9408883359982017,-0.9431436218037746,-2.359626352927103,5.45816836003309,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0073,1,8.531420759782433,-10.382972155364124,1.8515513955816905,0.03773273338319627,0.8393572002690686,-0.8413858726583602,-2.105020300416779,4.727259779234658,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0074,1,8.9743481886129,-9.709926630535659,0.7355784419227588,0.03408020055897376,0.7523289009463952,-0.7541606444529375,-1.8867791464538526,4.003624467691745,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0075,1,9.411346138992887,-9.043259318621363,-0.36808682037152435,0.030999200068308357,0.6796545894104082,-0.6813202794139448,-1.7045315306517341,3.2875680978503055,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0076,1,9.842481161635957,-8.383376559064036,-1.4591046025719208,0.028507414732078344,0.6211795905030653,-0.622711005462857,-1.5578911382445837,2.5793832012613014,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0077,1,10.267818537629436,-7.730673500054827,-2.537145037574609,0.026617996568302965,0.576743637798055,-0.5781732221382754,-1.4464573527668698,1.8793493439993258,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0078,1,10.68742239289023,-7.085534103834729,-3.601888289055502,0.02534049322722951,0.5461811062999747,-0.5475417820181298,-1.3698158998434433,1.1877333067613993,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0079,1,11.101355789272036,-6.448331149952926,-4.65302463931911,0.02468174327727921,0.5293212424848974,-0.530646267543937,-1.3275394818654225,0.5047892692730283,1.0,0.0,-1.0,0.0,48.0,-48.0
0.008,2,11.509680793409402,-5.819426236765744,-5.690254556643659,0.024646738680132618,0.5259883916064763,-0.5273112631533436,-1.319188403345968,-0.16924100137593845,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0081,2,10.793359995575148,-4.639617995984996,-6.153741999590153,0.02522930361525215,0.5357870378242201,-0.5371408936529976,-1.343771496201987,-0.8125550018796126,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0082,2,10.08673773930007,-3.4763752184165693,-6.610362520883501,0.02642281556170221,0.5583183907311603,-0.5597359849553171,-1.4002893594865504,-1.4465964168019922,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0083,2,9.38966775364063,-2.329908380972707,-7.059759372667923,0.028231172831548364,0.5933951571635024,-0.5949094223925862,-1.4882730687917691,-2.0711537543355107,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0084,2,8.702005647081444,-1.2004184313044688,-7.501587215776975,0.030659413508373874,0.6408258140038874,-0.6424699180610131,-1.6072431747915528,-2.6860175626552514,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0085,2,8.02360884722493,-0.08809675351539144,-7.935512093709539,0.03371434155023286,0.7004146362847581,-0.7022220706189214,-1.7567098131268535,-3.2909807437947025,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0086,2,7.354336526776582,1.006874871275147,-8.36121139805173,0.03740511585220077,0.7719617325364027,-0.7739664301958654,-1.936172829748416,-3.8858388580516197,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0087,2,6.694049516906926,2.084324308788723,-8.778373825695649,0.04174380173738569,0.8552630872293492,-0.8574995681874278,-2.1451219212407566,-4.470390418811719,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0088,2,6.042610209069277,3.14408911914461,-9.186699328213887,0.04674588443983774,0.9501106101630123,-0.9526141517051218,-2.3830367896454234,-5.0444371776780805,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0089,2,5.399882446347158,4.18601660740816,-9.585899053755318,0.052430744239784714,1.0562921926544775,-1.0590990224458778,-2.64938731129598,-5.607784399792457,0.0,1.0,-1.0,-48.0,48.0,0.0
0.009,3,4.765731405398906,5.209963876434861,-9.975695281833767,0.058822093011039384,1.1735917703831367,-1.1767392797409173,-2.943633719171483,-6.160241129230977,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0091,3,3.5804769303246164,5.656327046967803,-9.23680397729242,0.06560210609347127,1.2949795566435738,-1.298488016244855,-3.2481458748048486,-6.01992482651464,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0092,3,2.411142280901246,6.092512817653206,-8.503655098554452,0.07244213326473052,1.4135461221647547,-1.417418137615577,-3.5455944411756213,-5.8777030132849415,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0093,3,1.2575098898902581,6.518759341665096,-7.7762692315553545,0.07935199396286005,1.5292535464195642,-1.5334921773786885,-3.835884992774693,-5.7336103235356735,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0094,3,0.11936492625381945,6.935302954302976,-7.054667880556796,0.0863399907257391,1.6420646802965377,-1.6466733559018103,-4.118924929958143,-5.587685141162778,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0095,3,-1.0035047057937536,7.342378152769703,-6.338873446975949,0.09341292403978012,1.7519432196110578,-1.7569256546162184,-4.39462366392644,-5.439969499164631,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0096,3,-2.1113083681066644,7.740217573868438,-5.628909205761773,0.1005761096927815,1.8588537764818351,-1.8642138883246688,-4.662892796639237,-5.290508977866756,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0097,3,-3.20425269035678,8.129051969748742,-4.924799279391962,0.10783339867777511,1.962761948551957,-1.9685037755770791,-4.923646295617351,-5.139352602189748,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0098,3,-4.282541572267913,8.509110181831339,-4.226568609563426,0.11518719968171012,2.0636343860344817,-2.0697620070958505,-5.17680066358476,-4.986552737987006,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0099,3,-5.346376186392195,8.88061911304048,-3.5342429266482838,0.12263850418019617,2.1614388565635307,-2.167956312232825,-5.422275102904955,-4.832164987485942,-1.0,1.0,0.0,-48.0,0.0,48.0
0.01,4,-6.395954981484109,9.243803698471451,-2.8478487169873423,0.1301869141472884,2.2561443078328853,-2.263055523440105,-5.659991674767708,-4.6762480838724585,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0101,4,-6.871921295120517,8.479863661889603,-1.6079423667690862,0.137443337632591,2.34116142939501,-2.3484496089533344,-5.873419087879642,-3.8622140215167344,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0102,4,-7.3415943181161065,7.723676159589831,-0.3820818414737251,0.14398828097320243,2.4100319651154622,-2.417658112798637,-6.046352489869413,-3.056544616295551,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0103,4,-7.805041810430173,6.975689571436967,0.8293522389932054,0.14977175014288063,2.4629275360770473,-2.4708501368053777,-6.1792186294290685,-2.2595798758531673,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0104,4,-8.262329379679164,6.236339500428277,2.025989879250887,0.1547407701183356,2.500026570131824,-2.508201469103422,-6.272461159147402,-1.471655896228683,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0105,4,-8.713520453799541,5.506048683259599,3.2074717705399416,0.1588405759554506,2.5215141891160386,-2.5298945344418993,-6.3265404321554675,-0.6931045519552614,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0106,4,-9.15867628211205,4.785226919067974,4.3734493630440765,0.16201576452360034,2.527582091604263,-2.5361183368219,-6.341933283435762,0.07574680752390206,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0107,4,-9.597855963423847,4.074271015824889,5.523584947598956,0.16421140500892656,2.51842843144437,-2.5270683944716956,-6.319132796105875,0.8345756553289809,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0108,4,-10.03111649977729,3.3735647538341937,6.657551745943096,0.16537410634123095,2.4942576922880395,-2.5029466672085343,-6.258648052976787,1.5830645787211004,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0109,4,-10.458512874429335,2.6834788657693385,7.775034008659997,0.16545303974261336,2.4552805583024835,-2.4639614762477495,-6.161003873675152,2.3209015649988896,-1.0,0.0,1.0,0.0,-48.0,48.0
0.011,5,-10.880098152621727,2.0043710326667026,8.875727119955025,0.16440091463994402,2.40171378121826,-2.410327416537389,-6.026740537608513,3.047780281918997,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0111,5,-10.176825169145307,0.7770329804751874,9.39979218867012,0.16219696935856134,2.3340959941851556,-2.3425823659104186,-5.85720634866042,3.7316028762500926,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0112,5,-9.483028175713729,-0.4310798478595428,9.914108023573272,0.1588279085718392,2.2529779619168986,-2.261276721556707,-5.6537804839894825,4.4034119627276285,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0113,5,-8.798550373625151,-1.6197734730619828,10.418323846687134,0.15426535889353324,2.158602114795958,-2.1666517499601983,-5.417068788946698,5.063003376588416,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0114,5,-8.12323649367324,-2.7888653745158902,10.91210186818913,0.14848747882041485,2.051214638474864,-2.0589528013364986,-5.147686924977433,5.710188581030755,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0115,5,-7.4569329389504295,-3.938184384658274,11.395117323608703,0.14147957524777224,1.9310651548071878,-1.938429012928864,-4.846259596880758,6.344794321145234,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0116,5,-6.799487939708327,-5.067570567163249,11.867058506871576,0.133234666730241,1.7984064112132805,-1.8053330177237144,-4.513419797337323,6.966662279256574,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0117,5,-6.150751718833902,-6.1768750800157335,12.327626798849636,0.1237539932733549,1.65349397829624,-1.6599206586742872,-4.1498080686331935,7.575648731755562,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0118,5,-5.5105766665192775,-7.265960024558938,12.776536691078215,0.11304747257626287,1.49658595550586,-1.5024507085307048,-3.756071781503969,8.17162420745825,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0119,5,-4.878817522725628,-8.334698281581254,13.213515804306882,0.10113410278230268,1.327942684635258,-1.3331845953826318,-3.332864431022679,8.754473147490485,0.0,-1.0,1.0,48.0,-48.0,0.0
0.012,0,-4.255331566067756,-9.382973335487781,13.638304901555538,0.08804231193262586,1.1478264709267674,-1.15238613402657,-2.8808449494561024,9.324093566659998,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0121,0,-3.0804337461669196,-9.851208224644706,12.931641970811626,0.07434105330522835,0.9633673034817511,-0.9672147201804037,-2.417909716453484,9.192654676789946,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0122,0,-1.9211500251931728,-10.30683679481221,12.227986820005382,0.060612224462297665,0.7815705372267541,-0.784705632238747,-1.9616435424013412,9.057371990342425,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0123,0,-0.7772685334180647,-10.750124526788346,11.52739306020641,0.046909180793952975,0.6025092352438028,-0.6049344438743859,-1.5122325398909422,8.91848779337899,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0124,0,0.3514184792228594,-11.181335191510776,10.829916712287917,0.03328289766787642,0.4262517370936955,-0.4279718770964649,-1.0698508284736092,8.776239506845986,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0125,0,1.4651147566963143,-11.600730736366373,10.135615979670058,0.019781912952255568,0.2528617555014842,-0.25388390081647355,-0.6346607800194444,8.630859604156083,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0126,0,2.5640201500793456,-12.008571177076984,9.444551026997638,0.0064522809388116685,0.08239847449193079,-0.08273183109062247,-0.2068132679443522,8.482575538829536,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0127,0,3.648330730150887,-12.405114495005407,8.75678376485452,-0.006662462753467449,-0.08508335119036857,0.08542756718290381,0.2135520801908171,8.331609681918213,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0128,0,4.718238899122454,-12.79061653972624,8.072377640603786,-0.019521325737340597,-0.2495332955402599,0.2505419773248101,0.6263066271908598,8.17817926892518,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0129,0,5.773933501278137,-13.165330936707509,7.391397435429372,-0.03208587334317826,-0.41090515979336395,0.4125634268982977,1.03133246831402,8.022496355923103,1.0,-1.0,0.0,48.0,0.0,-48.0
0.013,1,6.815599932309143,-13.52950899995062,6.7139090676414765,-0.044320233513060345,-0.5691568701302273,0.571448182891552,1.4285221713894005,7.864767784566213,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0131,1,7.283866895325179,-12.7643754360257,5.480508540700521,-0.05568648475803842,-0.7177376036186793,0.72061777204951,1.8014323070889342,7.052838509999475,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0132,1,7.746035210631086,-12.004828427233695,4.2587932166026095,-0.06567137051772276,-0.8502196233250368,0.8536179837403436,2.1339292143022717,6.2483002456136445,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0133,1,8.202154708982485,-11.251337316872036,3.0491826078895503,-0.0742854594069015,-0.9667538366068344,0.9706002578842912,2.4263915578980977,5.451515057352445,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0134,1,8.652274907608941,-10.504359849202487,1.8520849415935465,-0.08154831187968266,-1.0674980265817178,1.071723321501576,2.679215731262568,4.662830050013922,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0135,1,9.096445213644904,-9.764342184002864,0.6678969703579593,-0.08748720725804944,-1.1526165821600218,1.1571528635538773,2.8928151128244592,3.882577552041046,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0136,1,9.534715094872633,-9.031718906297753,-0.5029961885748796,-0.0921359042641432,-1.2222802310975907,1.2270612143494477,3.067619332036904,3.1110753088546463,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0137,1,9.967134219054854,-8.30691303161515,-1.6602211874397048,-0.09553343810422671,-1.2766657763330687,1.2816270296172139,3.20407354522197,2.348626683897921,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0138,1,10.39375256318333,-7.5903360071375845,-2.803416556045746,-0.09772295678970494,-1.3159558358250185,1.3210349793596528,3.3026377216430873,1.59552086656863,1.0,0.0,-1.0,0.0,48.0,-48.0
0.0139,1,10.814620494008683,-6.882387709134525,-3.932232784874158,-0.09875059903036136,-1.340338586057459,1.3454754415976076,3.3637859401294428,0.8520330862337171,1.0,0.0,-1.0,0.0,48.0,-48.0
0.014,2,11.229788821248597,-6.183456437078721,-5.046332384169875,-0.0986644156996889,-1.3500075093388153,1.3551442011224093,3.388005696536916,0.11842483154984196,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0141,2,10.52021040798204,-4.934365795252222,-5.585844612729818,-0.0975373423493627,-1.3454932006900315,1.3505754602708224,3.3766305407811634,-0.5718903422917789,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0142,2,9.820221681655848,-3.702604071864051,-6.117617609791798,-0.09544022165852586,-1.327317795503384,1.3322948712862386,3.3309727223980237,-1.2528419694641921,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0143,2,9.129669851498644,-2.488400133148054,-6.641269718350591,-0.09241797545067858,-1.295669490680014,1.3004928162979537,3.2515063587662247,-1.924192771153209,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0144,2,8.44840525404517,-1.291973564323119,-7.156431689722051,-0.08851382413503912,-1.250741232308776,1.2553643574850128,3.138717379867288,-2.585707579483533,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0145,2,7.776281261046456,-0.11353460660255633,-7.662746654443899,-0.08376852661531159,-1.1927306886621665,1.1971091727162455,2.9931034142119834,-3.237153676846982,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0146,2,7.113154170972443,1.046715912056101,-8.159870083028544,-0.0782196623324502,-1.121840215815912,1.1259314853120963,2.815173658060879,-3.878301124808639,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0147,2,6.4588830853382735,2.188586651643418,-8.64746973698169,-0.07190095610952996,-1.0382768160089606,1.0420399882099345,2.605448728460346,-4.508923082580052,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0148,2,5.813329771085451,3.311895839424464,-9.125225610509915,-0.06484164636047403,-0.9422520888568221,0.9456477628180151,2.3644605006158854,-5.128796115053334,0.0,1.0,-1.0,-48.0,48.0,0.0
0.0149,2,5.176358510246069,4.416471353102769,-9.592829863348838,-0.05706589712037115,-0.8339821755292112,0.8369721928451248,2.0927519301248325,-5.7377004903911235,0.0,1.0,-1.0,-48.0,48.0,0.0
0.015,3,4.547835938112935,5.502150807037279,-10.049986745150214,-0.04859225425273081,-0.7136876960026297,0.7162348733935764,1.790876860590789,-6.335420467164237,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0151,3,3.3680852853829846,6.009310799165264,-9.377396084548248,-0.03989677859545968,-0.5884404180588428,0.590532569355762,1.4765803833989646,-6.2361352074219045,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0152,3,2.2041375290336704,6.505338576518885,-8.709476105552556,-0.03143274907485501,-0.4651873494219596,0.4668361536097884,1.167293675536107,-6.135029929947416,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0153,3,1.0557835370987805,6.990453125263854,-8.046236662362634,-0.02318080685452458,-0.34396523950374686,0.34518147002223504,0.863107671797082,-6.0321078900222425,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0154,3,-0.07718343402054284,7.46487195261158,-7.3876885185910375,-0.01512264410600393,-0.2248107139186278,0.22560428464864352,0.5641130530719128,-5.927375976516629,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0155,3,-1.1949677468750597,7.928811089553459,-6.7338433426784,-0.007241007320509315,-0.10776020189026778,0.1081402145568806,0.2704000664781834,-5.820844639303501,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0156,3,-2.297771390105269,8.382485091028709,-6.08471370092344,0.00048030029421345657,0.0071501347881216286,-0.007175341973513947,-0.017941650859761557,-5.712527815959625,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0157,3,-3.385793985424778,8.826107033624268,-5.44031304819949,0.008056417458029739,0.11988447122667109,-0.12030727386117755,-0.30082324434751423,-5.602442857693286,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0158,3,-4.459232794479449,9.259888510906324,-4.800655716426874,0.01550142461980492,0.23040738733061072,-0.23122082422611087,-0.5781568107333196,-5.490610454448372,-1.0,1.0,0.0,-48.0,0.0,48.0
0.0159,3,-5.51828272561377,9.684039626482962,-4.165756900869192,0.022828345022474397,0.3386839340954187,-0.33988165596932834,-0.8498555631544953,-5.377054559144723,-1.0,1.0,0.0,-48.0,0.0,48.0
0.016,4,-6.563136340579089,10.098768984898559,-3.53563264431947,0.03004914712844035,0.44467969828913295,-0.44625591591144004,-1.1158339923737175,-5.261802311024249,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0161,4,-7.034431005779334,9.385259982817134,-2.3508289770378,0.03673108213816359,0.5418240302114111,-0.5437501988752578,-1.3596050399696715,-4.490304661804975,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0162,4,-7.499478815595651,8.67837228877021,-1.1788934731745593,0.04243924093266711,0.623670868537248,-0.625895622036101,-1.5649936483701772,-3.7265582926058043,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0163,4,-7.958341290701591,7.97853756658527,-0.020196275883679043,0.047177699492160885,0.690378012955743,-0.6928502235698124,-1.7323953859873746,-2.970882809740931,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0164,4,-8.411079161521542,7.286176010986718,1.124903150534823,0.050946259120840616,0.7421097072021854,-0.7447782840098961,-1.8622217135042995,-2.2235942474128767,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0165,4,-8.857752289781141,6.601696238082059,2.2560560516990815,0.053741513557543245,0.7790365389171828,-0.7818502782577097,-1.9548997977674514,-1.4850047685599175,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0166,4,-9.298419616191985,5.925495192562852,3.3729244236291347,0.05555788099757371,0.8013353345334475,-0.8042428207360283,-2.0108723108599778,-0.755422371233609,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0167,4,-9.733139133054921,5.2579580711685505,4.475181061886371,0.05638859934906781,0.8091890494039133,-0.8121386037065027,-2.0305972146321447,-0.03515060051468377,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0168,4,-10.161967880542242,4.599458261941967,5.562509618600275,0.056226683077742756,0.8027866533628987,-0.8057263287894662,-2.014547530966108,0.6755117340304198,-1.0,0.0,1.0,0.0,-48.0,48.0
0.0169,4,-10.584961965396486,3.9503572987885325,6.634604666607953,0.055065840032553943,0.7823230118906453,-0.7852006317417819,-1.9632110980521136,1.3762708353488378,-1.0,0.0,1.0,0.0,-48.0,48.0
0.017,5,-11.002176600762294,3.3110048308347904,7.691171769927504,0.05290134669116663,0.7479987630308348,-0.750762000565142,-1.8770903129535044,2.0668381903464867,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0171,5,-10.29456774016426,2.122185593651519,8.17238214651274,0.04975393778230296,0.700344283320843,-0.7029419838460983,-1.75751517493342,2.7144262086835025,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0172,5,-9.59647366579212,0.9513489066110158,8.645124759181105,0.04564785556609198,0.6398930525815378,-0.6422754022507965,-1.605823665635698,3.3514563182124375,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0173,5,-8.907742392173752,-0.20131599799265842,9.10905839016641,0.0405881571177305,0.5668578039453992,-0.5689753110168857,-1.4225490637247868,3.977715684616722,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0174,5,-8.228224167673055,-1.3356298878448367,9.563854055517892,0.03458416696304175,0.4814552706369873,-0.48325896808494456,-1.2082349180323553,4.593006282560777,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0175,5,-7.5577715528803076,-2.4514234788636973,10.009195031744005,0.027650042795649872,0.38390588112994084,-0.38534755461228876,-0.963434315052362,5.197144577936865,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0176,5,-6.8962395108935945,-3.548537367571581,10.444776878465175,0.019805296730526337,0.2744334616067883,-0.2754659008226876,-0.6887091623209604,5.789961210247087,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0177,5,-6.243485508266773,-4.626821948552478,10.870307456819251,0.011075271767447678,0.15326494563801438,-0.15384221724692096,-0.38462948767150995,6.371300675229467,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0178,5,-5.599369625412672,-5.686137317951005,11.285506943363677,0.0014915732834715235,0.02063009098707352,-0.020707831414215665,-0.05177275435049096,6.941021007811196,0.0,-1.0,1.0,48.0,-48.0,0.0
0.0179,5,-4.963754675265016,-6.726353163956358,11.690107839221374,-0.00890754448176542,-0.12323879655875872,0.12370306994191659,0.3092768080237766,7.498993465449641,0.0,-1.0,1.0,48.0,-48.0,0.0
0.018,0,-4.336506329022203,-7.747348645199072,12.083854974221275,-0.02007683683969148,-0.27810713243508584,0.27915369309777266,0.6979288566799964,8.045102211899874,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0181,0,-3.157947898744686,-8.18954140977069,11.347489308515376,-0.031470380926599,-0.43688270626228315,0.4385235470982997,1.0963830406992854,7.89267234029675,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0182,0,-1.9951125019638951,-8.620359014542034,10.615471516505929,-0.04255336328637052,-0.5926006196468472,0.5948200177755638,1.487158612297555,7.737993581636006,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0183,0,-0.8477946051606704,-9.040059872000358,9.887854477161028,-0.053293630839050116,-0.7452188697020278,0.7479995676106438,1.8701484614499588,7.581278394917595,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0184,0,0.28420779819835573,-9.448899941218345,9.16469214301999,-0.06366149314562466,-0.8946995863298136,0.8980229010212772,2.245255963748409,7.422733741814093,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0185,0,1.4010932940134104,-9.847132645876613,8.446039351863202,-0.07362970559115568,-1.0410089234020552,1.0448548534393345,2.6123947050103875,7.262561067162986,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0186,0,2.503057151952099,-10.235008796992766,7.731951645040667,-0.0831734447533096,-1.1841169496215773,1.1884642800484566,2.9714882051320446,7.10095628818352,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0187,0,3.590291427747962,-10.612776520213421,7.022485092465459,-0.0922702764873953,-1.3239975392288348,1.3288239443592424,3.322469641612336,6.938109792036163,1.0,-1.0,0.0,48.0,0.0,-48.0
0.0188,0,4.662985063262018,-10.980681187528244,6.317696124266226,-0.10090011725912362,-1.460628262714227,1.4659104067902127,3.6652815731556174,6.774206441340533,1.0,-1.0,0.0,48.0,0.0,-48.0
